Question,Answer,Category,Crop,Language
लहसुन में 'दीमक' के लिए 'नीम की खली'?,मिट्टी की तैयारी के समय नीम खली डालने से दीमक का प्रकोप नहीं होता।,Crop,Garlic,hi
लहसुन की 'यमुना सफेद-4' किस्म?,यह किस्म अपने आकर्षक रंग और अधिक पैदावार के लिए प्रसिद्ध है।,Crop,Garlic,hi
लहसुन में 'मैंगनीज' की कमी से फोटोसिंथेसिस?,भोजन कम बनने के कारण कंदों का आकार और वजन दोनों घट जाते हैं।,Crop,Garlic,hi
लहसुन की 'सघन' खेती में 'हवा का संचार'?,पौधों के बीच 10 सेमी की दूरी हवा के संचार के लिए पर्याप्त है।,Crop,Garlic,hi
लहसुन में 'यूरिया' की अंतिम डोज खुदाई से कितने दिन पहले?,खुदाई से कम से कम एक महीना पहले यूरिया देना बंद कर देना चाहिए।,Crop,Garlic,hi
लहसुन की खुदाई के बाद 'बाजार' ले जाने के लिए बोरे?,लहसुन के लिए जालीदार जूट के बोरे सबसे अच्छे हैं ताकि हवा आती-जाती रहे।,Crop,Garlic,hi
लहसुन में 'बोरॉन' की कमी से कलियों का फटना?,मिट्टी में बोरॉन की कमी कंदों की बाहरी त्वचा को कमजोर कर देती है।,Crop,Garlic,hi
लहसुन की 'पछेती' बुआई में 'तापमान'?,मार्च-अप्रैल की गर्मी लहसुन के कंदों को जल्दी सुखा देती है जिससे वे छोटे रह जाते हैं।,Crop,Garlic,hi
लहसुन में 'खरपतवार' नियंत्रण के लिए 'फसल चक्र'?,लहसुन के बाद धान या मक्का लगाने से खरपतवारों का भंडार कम होता है।,Crop,Garlic,hi
लहसुन की 'मिट्टी' का पीएच 8.0 होने पर?,"ऐसी मिट्टी थोड़ी क्षारीय है, इसमें पोटाश अधिक लेकिन जिंक कम हो सकता है।",Crop,Garlic,hi
लहसुन में 'सिंचाई' के लिए 'लेजर लेवलिंग' का लाभ?,समतल खेत में पानी समान रूप से फैलता है जिससे कोई कलिका सूखी नहीं रहती।,Crop,Garlic,hi
लहसुन की खुदाई के बाद 'पत्तियों' का क्या करें?,पत्तियों को सुखाकर मल्चिंग या खाद बनाने में उपयोग करें।,Crop,Garlic,hi
लहसुन में 'जिंक' की कमी से पत्तियों की नोक?,लहसुन की पत्तियों की नोक ऊपर से सूखना शुरू हो जाती है।,Crop,Garlic,hi
लहसुन की 'शुष्क' क्षेत्रों में खेती?,ड्रिप सिंचाई और मल्चिंग के बिना शुष्क क्षेत्रों में लहसुन उगाना कठिन है।,Crop,Garlic,hi
लहसुन में 'पोटाश' की कमी से 'शर्करा' निर्माण?,कलियों में पोषक तत्वों का संचय कम हो जाता है जिससे उनका स्वाद फीका रहता है।,Crop,Garlic,hi
लहसुन के भंडारण में 'नमी' से बचाव?,लहसुन को हमेशा सूखी और हवादार जगह पर ही रखें।,Crop,Garlic,hi
लहसुन में 'यूरिया' की मात्रा मिट्टी परीक्षण रिपोर्ट के आधार पर?,हमेशा रिपोर्ट के अनुसार ही नाइट्रोजन डालें ताकि संतुलित विकास हो।,Crop,Garlic,hi
लहसुन की 'एग्रीफाउंड व्हाइट' किस्म?,यह रबी मौसम की एक बहुत ही टिकाऊ और लोकप्रिय किस्म है।,Crop,Garlic,hi
लहसुन में 'फास्फोरस' का जड़ों के विस्तार में महत्व?,फास्फोरस जड़ों को मजबूती देता है जिससे कलियां मिट्टी से बेहतर पोषण लेती हैं।,Crop,Garlic,hi
लहसुन की खुदाई के बाद तुरंत 'बिक्री' या 'भंडारण'?,"यदि भाव 40-50 रुपये से कम हों तो भंडारित करें, अधिक होने पर तुरंत बेचें।",Crop,Garlic,hi
लहसुन में 'कल्ले' बढ़ाने के लिए 'मैग्नीशियम'?,मैग्नीशियम पत्तियों की हरियाली बढ़ाकर पौधों के विकास में मदद करता है।,Crop,Garlic,hi
लहसुन की 'मशीनी' खुदाई में सुरक्षा?,मशीन की गहराई सही सेट करें ताकि लहसुन कटने से बच सकें।,Crop,Garlic,hi
लहसुन में 'सल्फर' की कमी से उपज में गिरावट?,सल्फर की भारी कमी से लहसुन की पैदावार 20-25% तक कम हो सकती है।,Crop,Garlic,hi
लहसुन की खुदाई के बाद 'खेत' में 'हरी खाद'?,लहसुन के बाद ढेंचा या मूंग लगाकर मिट्टी की उर्वरता बढ़ाएं।,Crop,Garlic,hi
लहसुन में 'जिंक सल्फेट' 21% की प्रति एकड़ मात्रा?,10 किग्रा प्रति एकड़ मिट्टी में मिलाना लहसुन के लिए पर्याप्त है।,Crop,Garlic,hi
लहसुन की 'राजेंद्र लहसुन-1' किस्म?,यह बिहार की जलवायु के लिए विशेष रूप से विकसित की गई उन्नत किस्म है।,Crop,Garlic,hi
लहसुन में 'चूहों' के लिए 'स्मोक' विधि?,बिलों में मिर्च का धुआं करना चूहों को भगाने के लिए प्रभावी है।,Crop,Garlic,hi
लहसुन की खुदाई के बाद कलियों की 'पैकिंग'?,लहसुन को जालीदार नेट बैग्स में भरें ताकि वे लंबे समय तक ताजे रहें।,Crop,Garlic,hi
लहसुन में 'पोटाश' की कमी से छिलके की चमक?,पोटाश की कमी से लहसुन का छिलका फीका और मटमैला दिख सकता है।,Crop,Garlic,hi
लहसुन की 'मिट्टी' की तैयारी में 'रोटावेटर'?,मिट्टी को पूरी तरह भुरभुरा करने के लिए रोटावेटर लहसुन के लिए श्रेष्ठ है।,Crop,Garlic,hi
लहसुन में 'खरपतवार' नियंत्रण के लिए 'ऑक्सीफ्लोरफेन'?,यह लहसुन में बुआई के बाद उपयोग किया जाने वाला एक प्रभावी खरपतवार नाशी है।,Crop,Garlic,hi
लहसुन की 'सिंचाई' के लिए 'नहर' का पानी?,नहर का पानी लहसुन के लिए अच्छा है क्योंकि इसमें खनिज तत्व होते हैं।,Crop,Garlic,hi
लहसुन में 'एनपीके 18:18:18' का लाभ?,यह पौधों को तीनों मुख्य तत्व संतुलित मात्रा में प्रदान करता है।,Crop,Garlic,hi
लहसुन की खुदाई के बाद खेत की 'गहरी जुताई'?,हर 2-3 साल में गहरी जुताई मिट्टी की संरचना सुधारने के लिए जरूरी है।,Crop,Garlic,hi
लहसुन में 'दीमक' के लिए 'मिट्टी का तेल' न डालें?,"हाँ, यह मिट्टी के स्वास्थ्य और मित्र सूक्ष्मजीवों को नष्ट कर देता है।",Crop,Garlic,hi
लहसुन की 'स्वर्ण' किस्म?,यह अधिक उपज और बड़े कंदों वाली एक बहुत अच्छी किस्म है।,Crop,Garlic,hi
लहसुन में 'मैंगनीज' की कमी से कंदों का भराव?,कलियां छोटी और वजन में हल्की रह सकती हैं जिससे पैदावार घटती है।,Crop,Garlic,hi
लहसुन की 'सघन' खेती में 'हवा' का महत्व?,हवा का संचार सही होने से लहसुन में फफूंद रोगों का खतरा कम रहता है।,Crop,Garlic,hi
लहसुन में 'यूरिया' की टॉप ड्रेसिंग के बाद 'हल्की सिंचाई'?,यूरिया डालने के तुरंत बाद सिंचाई करना उसके असर को तेज करता है।,Crop,Garlic,hi
लहसुन की खुदाई के बाद कंदों को 'आग' से बचाना?,खुदाई के स्थान पर सूखी पत्तियों या कूड़े में आग न लगाएं।,Crop,Garlic,hi
लहसुन में 'बोरॉन' की कमी से कंदों का टेढ़ापन?,बोरॉन कम होने पर लहसुन का आकार बिगड़ सकता है जिससे बाजार भाव कम मिलते हैं।,Crop,Garlic,hi
लहसुन की 'पछेती' बुआई में 'उपज' बचाने के लिए?,हमेशा पछेती और गर्मी सहन करने वाली किस्मों का ही चयन करें।,Crop,Garlic,hi
लहसुन में 'खरपतवार' नियंत्रण के लिए 'हुइ'?,लाइनों के बीच छोटे यंत्रों से निराई करना लहसुन के लिए प्रभावी है।,Crop,Garlic,hi
लहसुन की 'मिट्टी' का पीएच 6.5?,यह लहसुन के लिए सबसे श्रेष्ठ पीएच है जहाँ सभी पोषक तत्व आसानी से मिलते हैं।,Crop,Garlic,hi
लहसुन में 'सिंचाई' के लिए 'वॉटर सेंसर'?,स्मार्ट सिंचाई से पानी की बर्बादी रुकती है और लहसुन को सही नमी मिलती है।,Crop,Garlic,hi
लहसुन की खुदाई के बाद क्या मूंग संभव है?,"हाँ, लहसुन के बाद जायद मूंग बोना मिट्टी की सेहत के लिए बहुत अच्छा है।",Crop,Garlic,hi
लहसुन में 'जिंक' की कमी से कलियों का स्वाद?,जिंक की कमी लहसुन के पोषण और औषधीय गुणों को प्रभावित करती है।,Crop,Garlic,hi
लहसुन की 'शुष्क' खेती में सफलता का मंत्र?,मल्चिंग + ड्रिप सिंचाई + संतुलित जैविक खाद का प्रयोग।,Crop,Garlic,hi
लहसुन में 'पोटाश' की कमी से 'कलियों' की मजबूती?,पोटाश कम होने पर कलियां ढीली और पिलपिले रह जाती हैं।,Crop,Garlic,hi
लहसुन के भंडारण में 'पारे' की गोलियों का नुकसान?,"पारा लहसुन को जहरीला बना देता है, इसका उपयोग कभी न करें।",Crop,Garlic,hi
लहसुन में 'यूरिया' की बचत के लिए 'नैनो यूरिया'?,नैनो यूरिया का छिड़काव यूरिया की लागत को काफी कम कर सकता है।,Crop,Garlic,hi
लहसुन की 'मृदा' की उर्वरता का भविष्य?,संतुलित खाद और फसल चक्र ही लहसुन की खेती को टिकाऊ बनाए रखेंगे।,Crop,Garlic,hi
लहसुन की सफल खेती के लिए विशेषज्ञों की अंतिम सलाह?,हमेशा समय पर सिंचाई और थ्रिप्स कीट के प्रबंधन पर विशेष ध्यान दें।,Crop,Garlic,hi
