Question,Answer,Category,Crop,Language
'मिर्च का थ्रिप्स' (Thrips) और 'नाव' जैसी पत्तियां?,थ्रिप्स के हमले से पत्तियां ऊपर की ओर मुड़कर नाव के आकार की हो जाती हैं।,Pests,Chilli,hi
'आलू का कटुआ कीट' (Cutworm) और 'रात'?,यह कीट रात में सक्रिय होता है और जमीन के पास से कोमल तनों को काट देता है।,Pests,Potato,hi
'चने का फली छेदक' के लिए 'एनपीवी' (NPV)?,न्यूक्लियर पॉलीहेड्रोसिस वायरस (NPV) एक जैविक तरीका है जो केवल चने की इल्लियों को मारता है।,Pests,Pulses,hi
'अरहर में बांझपन रोग' और 'मकड़ी'?,"यह रोग एक बहुत ही सूक्ष्म मकड़ी (Eriophyid Mite) द्वारा फैलता है, इसलिए मकड़ी नाशक का प्रयोग करें।",Pests,Pulses,hi
'नीम का तेल' और 'साबुन'?,नीम तेल के साथ थोड़ा साबुन या सर्फ मिलाने से वह पानी में अच्छी तरह घुल जाता है और बेहतर असर करता है।,Pests,General,hi
'प्रकाश प्रपंच' (Light Trap) का सिद्धांत?,"रात में सक्रिय कीटों के पतंगे रोशनी की ओर आकर्षित होते हैं, जिन्हें पानी या तेल के घोल में फंसाकर मारा जाता है।",Pests,General,hi
'फेरोमोन ट्रैप' के 'लूअर' (Lure) की गंध?,लूअर में कीट की मादा की गंध होती है जो नर कीटों को आकर्षित करती है और उनका प्रजनन चक्र तोड़ देती है।,Pests,General,hi
'सफेद मक्खी' के लिए 'पीला चिपचिपा ट्रैप' की ऊँचाई?,इसे हमेशा फसल की ऊँचाई से थोड़ा ऊपर लगाना चाहिए ताकि उड़ने वाले कीट उस पर आसानी से बैठ सकें।,Pests,General,hi
'कीट प्रतिरोध' (Resistance) क्या है?,बार-बार एक ही दवा का प्रयोग करने से कीट उस जहर को झेलने की शक्ति विकसित कर लेते हैं।,Pests,General,hi
'जैविक कीटनाशक' और 'पर्यावरण'?,"जैविक दवाएं मिट्टी, जल और हवा को प्रदूषित नहीं करतीं और मित्र कीटों के लिए सुरक्षित हैं।",Pests,General,hi
'बॉर्डर क्रॉप' के रूप में 'ज्वार' या 'बाजरा'?,खेत के चारों ओर ऊँची फसलें लगाने से हवा के साथ उड़कर आने वाले कीटों का प्रवेश रुकता है।,Pests,General,hi
'कीटनाशकों' के खाली पैकेटों का निस्तारण?,"इन्हें कभी भी जलाएं नहीं, बल्कि छेद करके जमीन में गहरा दबा देना ही सबसे सुरक्षित तरीका है।",Pests,General,hi
'छिड़काव' के समय 'सुरक्षा कपड़े'?,"हमेशा पूरी आस्तीन की शर्ट, मास्क और रबर के जूते पहनें ताकि दवा त्वचा के संपर्क में न आए।",Pests,General,hi
'कीट प्रबंधन' में 'सटीक समय'?,कीट की शुरुआती अवस्था (अंडे या छोटी इल्ली) में नियंत्रण करना सबसे सस्ता और प्रभावी होता है।,Pests,General,hi
'बैंगन का फल छेदक' और 'नियमित तुड़ाई'?,कीट लगे फलों को समय-समय पर तोड़कर नष्ट करना रसायनों से अधिक प्रभावी है।,Pests,Brinjal,hi
'नीम का काढ़ा' बनाने की विधि?,10 किग्रा नीम की पत्तियों को 50 लीटर पानी में 24 घंटे भिगोकर छान लें और फिर स्प्रे करें।,Pests,General,hi
'गौमूत्र' और 'कीट'?,पुराना गौमूत्र कीटों के साथ-साथ कुछ फफूंद रोगों को भी रोकने में सक्षम एक शक्तिशाली प्राकृतिक घोल है।,Pests,General,hi
'कीटों का एकीकृत प्रबंधन' (IPM) और 'शिक्षा'?,किसानों को कीटों के जीवन चक्र की जानकारी होना ही सफल फसल सुरक्षा की पहली सीढ़ी है।,Pests,General,hi
'सब्जियों' में कीटनाशक और 'सिरका'?,सब्जियों को खाने से पहले सिरके वाले पानी में 10-15 मिनट भिगोना रसायनों के असर को कम करता है।,Pests,General,hi
'कीट प्रबंधन' में 'सामूहिक कार्य'?,"यदि पूरा गाँव एक ही समय पर बुआई और कीट नियंत्रण करे, तो कीटों का सफाया आसान होता है।",Pests,General,hi
'धान का हिस्पा' (Rice Hispa) और 'पत्तियां'?,यह कीट पत्तियों के किनारों को खुरचता है जिससे वे सफेद कागज जैसी दिखने लगती हैं।,Pests,Rice,hi
'मक्का का फाल आर्मीवर्म' और 'चूना'?,गोभ में राख या सूखे चूने का छिड़काव करने से भी कुछ हद तक इल्लियां नष्ट होती हैं।,Pests,Maize,hi
'बैंगन का फल छेदक' और 'फेरोमोन ट्रैप'?,बैंगन के लिए 'ल्यूसी-लूअर' (Lucin-lure) वाले ट्रैप सबसे अच्छे परिणाम देते हैं।,Pests,Brinjal,hi
'गन्ने का काला झुलसा' (Black Bug)?,यह कीट पत्तियों के आधार पर बैठकर रस चूसता है जिससे गन्ना कमजोर हो जाता है।,Pests,Sugarcane,hi
'कपास का लाल कीट' (Red Cotton Bug)?,यह बीजों और रेशों का रस चूसता है जिससे रुई पर दाग पड़ जाते हैं और उसकी गुणवत्ता गिरती है।,Pests,Cotton,hi
'नीम की खली' और 'मिट्टी के कीड़े'?,मिट्टी की तैयारी के समय नीम की खली डालना नीमेटोड और सफेद ग्रब को रोकने का पक्का तरीका है।,Pests,General,hi
'मित्र कीट' लेडीबर्ड बीटल का आहार?,यह एक दिन में सैकड़ों एफिड्स और अन्य छोटे कोमल कीटों को खाकर फसल को बचाती है।,Pests,General,hi
'कीटों का भौतिक नियंत्रण' और 'हस्त चयन'?,शुरुआती अवस्था में कीटों के अंडों के गुच्छों को हाथ से तोड़कर नष्ट करना बहुत प्रभावी है।,Pests,General,hi
'दीमक' के लिए 'मिट्टी का तेल' क्यों नहीं?,"मिट्टी का तेल मिट्टी की उर्वरता और मित्र सूक्ष्मजीवों को नष्ट कर देता है, इसकी सलाह नहीं दी जाती।",Pests,General,hi
'फेरोमोन ट्रैप' का पर्यावरण पर लाभ?,यह पूरी तरह विष मुक्त है और केवल लक्षित कीट को ही नियंत्रित करता है।,Pests,General,hi
'कीटनाशक' छिड़कते समय 'चश्मा'?,आँखों को रसायनों के बारीक छिड़काव और जलन से बचाने के लिए सुरक्षा चश्मे का प्रयोग अनिवार्य है।,Pests,General,hi
'जैविक दवाओं' का असर और 'ओस'?,ओस वाली पत्तियों पर छिड़काव करने से जैविक दवाएं अधिक समय तक सक्रिय रहती हैं।,Pests,General,hi
'प्रकाश प्रपंच' और 'वर्षा'?,बारिश के मौसम में बल्ब के चारों ओर एक छोटी छतरी लगाना जरूरी है ताकि शॉर्ट सर्किट न हो।,Pests,General,hi
'फेरोमोन लूअर' की शुद्धता की जांच?,"यदि लूअर से तेज गंध आ रही है, तो वह प्रभावी है। गंधहीन लूअर काम नहीं करेगा।",Pests,General,hi
'कीटनाशक' और 'मिट्टी की संरचना'?,अत्यधिक रसायनों के प्रयोग से मिट्टी सख्त हो जाती है और उसकी पानी सोखने की शक्ति घटती है।,Pests,General,hi
'छिड़काव' के समय 'कोन' (Cone) नोजल?,कीटनाशकों के लिए कोन नोजल श्रेष्ठ है क्योंकि यह दवा को बहुत बारीक फुहार में बदल देता है।,Pests,General,hi
'कीटों का आर्थिक नुकसान' और 'कार्रवाई'?,"जब कीटों की संख्या 'आर्थिक देहरी स्तर' (EIL) से ऊपर जाए, तभी रसायनों का प्रयोग न्यायसंगत है।",Pests,General,hi
'सब्जियों' में कीटनाशक और 'धोना'?,सब्जियों को नमक के पानी में धोने से 80% तक सतही रासायनिक अवशेष हट सकते हैं।,Pests,General,hi
'कीटनाशकों' के खाली डिब्बों और 'नदी'?,"बर्तनों को कभी भी बहते पानी या नदी में न धोएं, इससे जलीय जीवन बुरी तरह प्रभावित होता है।",Pests,General,hi
'छिड़काव' के समय 'पूरी बाजू की शर्ट'?,त्वचा के माध्यम से रसायनों के अवशोषण को रोकने के लिए शरीर को पूरी तरह ढंकना जरूरी है।,Pests,General,hi
'कीट प्रबंधन' में 'गाँव का सहयोग'?,"पूरा क्षेत्र यदि एक साथ 'ट्रैप्स' और 'जैविक अर्क' का प्रयोग करे, तो कीटों का प्रकोप 90% तक कम हो सकता है।",Pests,General,hi
'जैविक कीटनाशक' और 'टिकाऊ खेती'?,ये तकनीकें मिट्टी की उर्वरता और जैव-विविधता को बनाए रखने में मदद करती हैं।,Pests,General,hi
'कीटों का जीवन चक्र' और 'मौसम'?,"सर्दियों में कीटों का विकास धीमा होता है, जबकि गर्मी और उमस में यह बहुत तेज हो जाता है।",Pests,General,hi
'नीम का तेल' और 'फल'?,फलों के पकने के समय नीम तेल का स्प्रे रसायनों के मुकाबले 100% सुरक्षित और प्रभावी है।,Pests,General,hi
'कीट प्रबंधन' में विशेषज्ञों का अंतिम सुझाव?,ज्ञान ही सबसे बड़ा कीटनाशक है। कीटों को पहचानें और सही समय पर सही तकनीक अपनाएं।,Pests,General,hi
'धान का पत्ता लपेटक' और 'रस्सी' तकनीक?,"खेत में एक लंबी रस्सी को पौधों के ऊपर से खींचने से इल्लियां गिर जाती हैं, जो एक सफल पुरानी विधि है।",Pests,Rice,hi
'मक्का का तना छेदक' और 'नमी'?,मिट्टी में नमी की कमी होने पर तना छेदक का हमला अधिक घातक हो सकता है।,Pests,Maize,hi
'बैंगन का फल छेदक' और 'स्पिनोसाड'?,स्पिनोसाड (Spinosad) इस कीट के लिए एक बहुत ही प्रभावी और तुलनात्मक रूप से सुरक्षित दवा है।,Pests,Brinjal,hi
'गन्ने का जड़ छेदक' (Root Borer)?,"यह कीट मिट्टी के अंदर रहता है, इसके नियंत्रण के लिए सिंचाई के साथ कीटनाशक देना प्रभावी है।",Pests,Sugarcane,hi
'कपास का जैसिड' (Jassids) और 'पत्तियां'?,यह पत्तियों का रस चूसता है जिससे पत्तियां 'उल्टे कप' की तरह मुड़ जाती हैं।,Pests,Cotton,hi
'नीम की खली' और 'सफेद ग्रब'?,सफेद ग्रब (White Grub) के प्यूपा को नष्ट करने के लिए मिट्टी में नीम खली का प्रयोग रामबाण है।,Pests,General,hi
'मित्र कीट' और 'खेत की मेड़'?,मेड़ों पर कुछ जंगली फूल रहने देने से मित्र कीटों को साल भर भोजन और आश्रय मिलता रहता है।,Pests,General,hi
'कीटों का भौतिक नियंत्रण' और 'हाथों का उपयोग'?,बड़ी सुंडियों को हाथों से चुनकर मारना रसायनों पर होने वाले खर्च को शून्य कर देता है।,Pests,General,hi
'दीमक' के लिए 'बोरिक एसिड' का घोल?,लकड़ी के पास या बिलों में बोरिक एसिड का घोल छिड़कना दीमक को भगाने का प्रभावी तरीका है।,Pests,General,hi
'फेरोमोन ट्रैप' की ऊँचाई?,ट्रैप को हमेशा फसल की ऊँचाई से 1-2 फीट ऊपर लगाना चाहिए ताकि गंध दूर तक फैल सके।,Pests,General,hi
'कीटनाशक' और 'बच्चों की सुरक्षा'?,छिड़काव वाले खेत में बच्चों को कम से कम 24 घंटे तक न जाने दें।,Pests,General,hi
'जैविक दवाओं' का प्रयोग और 'बारिश'?,"यदि छिड़काव के 2 घंटे के भीतर बारिश हो जाए, तो दोबारा स्प्रे करना जरूरी हो सकता है।",Pests,General,hi
'दशपर्णी अर्क' की सुगंध?,इसकी तीखी और कड़वी गंध कीटों को पौधे के पास आने से रोकती है।,Pests,General,hi
'गौमूत्र' की खुराक?,100 लीटर पानी में 5-10 लीटर पुराना गौमूत्र मिलाकर छिड़कना कीटों के लिए काल है।,Pests,General,hi
'प्रकाश प्रपंच' और 'मजदूरी'?,"यह एक बार लगाकर पूरी रात खुद काम करता है, जिससे किसान की मेहनत और समय बचता है।",Pests,General,hi
'फेरोमोन लूअर' की ताज़गी?,"पुराना लूअर कीटों को आकर्षित नहीं करता, इसलिए हमेशा ताज़ा और सीलबंद पैकेट ही खरीदें।",Pests,General,hi
'कीट प्रबंधन' में 'शिक्षा' का महत्व?,कीटों के अंडों और इल्लियों की पहचान करना ही आधी जंग जीतने जैसा है।,Pests,General,hi
'कीटनाशक' और 'मिट्टी के केंचुए'?,"रसायनों के अधिक प्रयोग से केंचुए मर जाते हैं, जो मिट्टी की उर्वरता के लिए बड़े नुकसानदेह है।",Pests,General,hi
'कीटों का आर्थिक नुकसान' और 'फसल सुरक्षा'?,"फसल सुरक्षा का मतलब केवल कीट मारना नहीं, बल्कि कम खर्च में उपज को सुरक्षित रखना है।",Pests,General,hi
'सब्जियों' में कीटनाशक और 'नमक'?,नमक के पानी में सब्जियां धोने से रसायनों का जहरीला असर काफी हद तक कम हो जाता है।,Pests,General,hi
'कीटनाशकों' के खाली पैकेट और 'नहर'?,"डिब्बों को कभी भी नहर या बहते पानी में न फेंकें, यह पर्यावरण के प्रति अपराध है।",Pests,General,hi
'छिड़काव' के समय 'प्लास्टिक जूते'?,रबर या प्लास्टिक के जूते रसायनों को पैरों की त्वचा के संपर्क में आने से रोकते हैं।,Pests,General,hi
'कीट प्रबंधन' में 'गाँव की एकता'?,"यदि गाँव के सभी किसान एक साथ 'ट्रैप्स' का उपयोग करें, तो कीटों की संख्या बहुत कम हो जाती है।",Pests,General,hi
'जैविक कीटनाशक' और 'प्रीमियम भाव'?,जैविक कीटनाशकों से तैयार फसल को 'ऑर्गेनिक' के नाम पर बाजार में ऊँची कीमत मिलती है।,Pests,General,hi
'कीटों का जीवन चक्र' और 'निगरानी'?,कीट की हर अवस्था पर निगरानी रखने से उसे सही समय पर मारना आसान होता है।,Pests,General,hi
'नीम का तेल' और 'मानव स्वास्थ्य'?,"नीम तेल का कोई जहरीला असर मनुष्यों पर नहीं होता, यह पूरी तरह सुरक्षित है।",Pests,General,hi
'कीट प्रबंधन' में सफलता का राज?,"प्रकृति के साथ तालमेल, मित्र कीटों का बचाव और आधुनिक तकनीक का सही उपयोग।",Pests,General,hi
