Question,Answer,Category,Crop,Language
पत्तागोभी की 'मृदा' का पीएच मान?,6.0 से 7.5 के बीच का पीएच पत्तागोभी के लिए सबसे अच्छा है।,Crop,Cabbage,hi
पत्तागोभी में 'आयरन' (लोहा) की कमी?,नई पत्तियां पूरी तरह पीली पड़ जाती हैं। 0.5% फेरस सल्फेट का छिड़काव करें।,Crop,Cabbage,hi
पत्तागोभी की फसल में 'पाले' से बचाव?,ठंड के दिनों में खेत में हल्की सिंचाई करें और धुंआ करके तापमान बनाए रखें।,Crop,Cabbage,hi
पत्तागोभी की 'पेड़ी' फसल नहीं ली जा सकती?,"हाँ, पत्तागोभी एक बार फल देने के बाद हटा दी जाती है, इसमें पेड़ी फसल नहीं होती।",Crop,Cabbage,hi
पत्तागोभी में 'यूरिया' की मात्रा मिट्टी के अनुसार?,भारी मिट्टी में यूरिया कम किस्तों में और रेतीली मिट्टी में अधिक बार दें।,Crop,Cabbage,hi
पत्तागोभी के भंडारण में 'नमी'?,सिर को ताज़ा रखने के लिए 85-90% आर्द्रता वाली ठंडी और हवादार जगह अच्छी है।,Crop,Cabbage,hi
पत्तागोभी की 'प्राइड ऑफ इंडिया' किस्म की विशेषता?,यह एक मध्यम अवधि वाली किस्म है जिसके सिर बहुत ठोस और वजनदार होते हैं।,Crop,Cabbage,hi
पत्तागोभी में 'चूरा' (Aphids) कीट का प्रबंधन?,नीम तेल या अनुशंसित कीटनाशक का छिड़काव पत्तियों के नीचे करें।,Crop,Cabbage,hi
पत्तागोभी की खेती में 'नर्सरी' को प्लास्टिक से ढकना?,सर्दियों में नर्सरी को प्लास्टिक टनल में रखने से पौधों का विकास तेज होता है।,Crop,Cabbage,hi
पत्तागोभी के सिर को 'ठोस' बनाने के लिए पोटाश?,"हाँ, पोटाश का उचित प्रयोग सिर की सघनता और वजन सुधारता है।",Crop,Cabbage,hi
पत्तागोभी की खेती में 'मजदूरी' कम करने के तरीके?,मल्चिंग और मशीनी वीडर का उपयोग निराई का खर्च कम करता है।,Crop,Cabbage,hi
पत्तागोभी के पौधों में 'अंकुरण' न होने का कारण?,"पुराना बीज, अधिक गहराई या नर्सरी में बहुत अधिक पानी का जमाव।",Crop,Cabbage,hi
पत्तागोभी की खेती के लिए सरकारी सब्सिडी?,"बीज, सिंचाई यंत्रों और ड्रिप सिस्टम पर उद्यान विभाग से अनुदान मिल सकता है।",Crop,Cabbage,hi
पत्तागोभी में 'नीमेटोड' की समस्या?,जड़ों में गांठें बनना। मिट्टी में नीम की खली डालें या गेंदा का फूल साथ में लगाएं।,Crop,Cabbage,hi
पत्तागोभी की 'सघन' बुआई में उपज?,पौधों की दूरी कम करके उपज बढ़ाई जा सकती है लेकिन सिर का आकार छोटा हो सकता है।,Crop,Cabbage,hi
पत्तागोभी में 'सिंचाई' का अंतराल सर्दियों में?,सर्दियों में 10-12 दिन के अंतराल पर सिंचाई करना पर्याप्त है।,Crop,Cabbage,hi
पत्तागोभी की खुदाई (तुड़ाई) के बाद 'जड़ों' का प्रबंधन?,फसल कटने के बाद जड़ों को उखाड़कर खेत साफ करें ताकि अगली फसल के लिए जमीन तैयार हो।,Crop,Cabbage,hi
पत्तागोभी में 'जिंक' की कमी से सिर का विकास?,सिर छोटे रह जाते हैं और उनकी बाजार कीमत कम हो जाती है।,Crop,Cabbage,hi
पत्तागोभी की 'अगेती' बुआई के लाभ?,"अगेती फसल जब बाजार में आती है, तो बहुत अच्छी कीमत मिलती है जो लाभ को बढ़ा देती है।",Crop,Cabbage,hi
पत्तागोभी में 'पोटाश' की मात्रा मिट्टी परीक्षण के आधार पर?,हमेशा रिपोर्ट के अनुसार ही पोटाश डालें ताकि सिर का वजन और ठोसपन सही मिले।,Crop,Cabbage,hi
पत्तागोभी के खेत में 'चूहों' का प्रबंधन?,"चूहे कोमल तनों और सिर को कुतर सकते हैं, खेत में सफाई रखें।",Crop,Cabbage,hi
पत्तागोभी में 'यूरिया' को जड़ों के पास ही क्यों डालें?,ताकि पौधा उसे जल्दी सोख सके और वह बेकार न जाए।,Crop,Cabbage,hi
पत्तागोभी की 'पूसा ड्रमहेड' किस्म?,यह बड़े और चपटे सिर वाली एक बहुत ही लोकप्रिय पुरानी किस्म है।,Crop,Cabbage,hi
पत्तागोभी में 'फास्फोरस' के लिए 'एसएसपी' क्यों अच्छा है?,क्योंकि एसएसपी फास्फोरस के साथ कैल्शियम और सल्फर भी प्रदान करता है।,Crop,Cabbage,hi
पत्तागोभी की कटाई के बाद 'पैकेजिंग' के लिए क्रेट्स?,प्लास्टिक क्रेट्स परिवहन के लिए सबसे सुरक्षित और हवादार साधन हैं।,Crop,Cabbage,hi
पत्तागोभी में 'कलम' नहीं लगती?,"हाँ, पत्तागोभी केवल बीजों के माध्यम से तैयार नर्सरी से ही उगाई जाती है।",Crop,Cabbage,hi
पत्तागोभी की 'मशीनी' रोपाई?,बड़े फार्मों पर वेजिटेबल ट्रांसप्लांटर मशीन से पत्तागोभी की रोपाई की जा सकती है।,Crop,Cabbage,hi
पत्तागोभी में 'सल्फर' की कमी का प्रभाव?,पौधों का विकास धीमा हो जाता है और पत्तियों का रंग हल्का पीला रह सकता है।,Crop,Cabbage,hi
पत्तागोभी की कटाई के समय 'मिट्टी' सूखी होनी चाहिए?,ताकि सिर पर कीचड़ न लगे और वे बाजार के लिए साफ रहें।,Crop,Cabbage,hi
पत्तागोभी में 'जिंक सल्फेट' का छिड़काव?,0.5% जिंक सल्फेट का छिड़काव नई पत्तियों के आने के समय करना प्रभावी है।,Crop,Cabbage,hi
पत्तागोभी की 'क्विस्टो' किस्म?,यह अधिक पैदावार और एक समान सिर वाली एक बहुत ही लोकप्रिय हाइब्रिड किस्म है।,Crop,Cabbage,hi
पत्तागोभी में 'चूहों' के बिलों में 'धुआं'?,तनों की जड़ों को बचाने के लिए चूहों को भगाना जरूरी है।,Crop,Cabbage,hi
पत्तागोभी की कटाई के बाद 'ग्रेडिंग' का लाभ?,ठोस और बड़े सिरों को अलग करने से बहुत अच्छे दाम मिलते हैं।,Crop,Cabbage,hi
पत्तागोभी में 'पोटाश' की कमी से सिर की मजबूती?,सिर जल्दी नरम पड़ जाते हैं और उनकी शेल्फ लाइफ कम हो जाती है।,Crop,Cabbage,hi
पत्तागोभी की खेती में 'जल निकास' अनिवार्य क्यों है?,जड़ों के पास पानी रुकने से फफूंद रोगों का खतरा बढ़ जाता है।,Crop,Cabbage,hi
पत्तागोभी में 'खरपतवार' नियंत्रण के लिए 'मल्चिंग'?,प्लास्टिक मल्चिंग खरपतवार रोकने और मिट्टी की नमी बनाए रखने के लिए श्रेष्ठ है।,Crop,Cabbage,hi
पत्तागोभी की सिंचाई के लिए 'ड्रिप' और 'बाढ़' में तुलना?,ड्रिप सिंचाई 50% पानी बचाती है और सिर के आकार को एक समान रखती है।,Crop,Cabbage,hi
पत्तागोभी में 'एनपीके 19:19:19' का छिड़काव कब करें?,रोपाई के 20 और 45 दिन बाद इसका स्प्रे पौधों को स्वस्थ रखता है।,Crop,Cabbage,hi
पत्तागोभी की कटाई के बाद 'खेत' की गहरी जुताई?,मिट्टी की संरचना सुधारने और कीटों को नष्ट करने के लिए गहरी जुताई जरूरी है।,Crop,Cabbage,hi
पत्तागोभी में 'दीमक' के लिए 'नीम की खली'?,मिट्टी की तैयारी के समय 1-2 क्विंटल नीम खली प्रति एकड़ डालें।,Crop,Cabbage,hi
पत्तागोभी की 'लाल पत्तागोभी' (Red Cabbage) क्या है?,यह एक विशेष किस्म है जिसकी पत्तियां बैंगनी-लाल होती हैं और इसमें एंटीऑक्सीडेंट अधिक होते हैं।,Crop,Cabbage,hi
पत्तागोभी में 'मैंगनीज' की कमी का कारण?,अत्यधिक चूना युक्त या क्षारीय मिट्टी में इसकी कमी देखी जा सकती है।,Crop,Cabbage,hi
पत्तागोभी की 'सघन' खेती में 'हवा का संचार'?,पौधों के बीच पर्याप्त दूरी रखने से बीमारियां कम फैलती हैं।,Crop,Cabbage,hi
पत्तागोभी में 'यूरिया' की अंतिम डोज कब दें?,सिर बनने की प्रक्रिया शुरू होने पर अंतिम डोज देना लाभकारी है।,Crop,Cabbage,hi
पत्तागोभी की कटाई के बाद 'अचार' बनाना?,पत्तागोभी का उपयोग पारंपरिक चीनी किमची और सिरका वाला अचार बनाने में होता है।,Crop,Cabbage,hi
पत्तागोभी में 'बोरॉन' की कमी से सिर का रंग?,सिर के अंदरूनी हिस्से में भूरे धब्बे दिख सकते हैं।,Crop,Cabbage,hi
पत्तागोभी की 'पछेती' तुड़ाई में 'मुनाफा'?,सर्दियों के अंत में मिलने वाले सिर बाजार में ऊँची कीमत दिला सकते हैं।,Crop,Cabbage,hi
पत्तागोभी में 'खरपतवार' नियंत्रण के लिए 'हुइ'?,लाइनों के बीच छोटे यंत्रों से निराई करना पत्तागोभी के लिए प्रभावी है।,Crop,Cabbage,hi
पत्तागोभी की 'मिट्टी' का पीएच 6.5?,यह पत्तागोभी के लिए सबसे आदर्श पीएच है जहाँ सभी पोषक तत्व आसानी से मिलते हैं।,Crop,Cabbage,hi
पत्तागोभी में 'सिंचाई' के लिए 'सोलर पंप'?,बड़ी फसल होने के कारण सोलर पंप से लगातार सिंचाई करना बहुत ही किफायती है।,Crop,Cabbage,hi
पत्तागोभी की खुदाई के बाद क्या मूंग संभव है?,"हाँ, पत्तागोभी के बाद जायद मूंग बोना मिट्टी की उर्वरता के लिए बहुत अच्छा है।",Crop,Cabbage,hi
पत्तागोभी में 'जिंक' की कमी से सिर का स्वाद?,पोषक तत्वों की कमी से सिर के स्वाद और पोषण पर बुरा असर पड़ता है।,Crop,Cabbage,hi
पत्तागोभी की 'शुष्क' खेती में सफलता?,मल्चिंग और ड्रिप सिंचाई का उपयोग ही शुष्क क्षेत्रों में गोभी उगाने का राज है।,Crop,Cabbage,hi
पत्तागोभी में 'पोटाश' की कमी से 'शर्करा' संचय?,पोटाश कम होने पर सिर का स्वाद फीका पड़ सकता है।,Crop,Cabbage,hi
पत्तागोभी के भंडारण में 'पारे' की गोली का खतरा?,"भूलकर भी प्रयोग न करें, यह स्वास्थ्य के लिए घातक है।",Crop,Cabbage,hi
पत्तागोभी में 'यूरिया' की बचत के लिए 'नैनो यूरिया'?,नैनो यूरिया का स्प्रे पौधों की हरियाली और वृद्धि के लिए बहुत प्रभावी है।,Crop,Cabbage,hi
पत्तागोभी की 'मृदा' की उर्वरता का राज?,भरपूर गोबर की खाद और संतुलित पोषक तत्वों का नियमित प्रयोग।,Crop,Cabbage,hi
पत्तागोभी की सफल खेती के लिए विशेषज्ञों की अंतिम सलाह?,हमेशा कीट नियंत्रण के लिए ट्रैप क्रॉप का उपयोग करें और समय पर सिंचाई करें।,Crop,Cabbage,hi
पत्तागोभी में 'मृदा परीक्षण' की आवृत्ति?,हर दो साल में एक बार मिट्टी की जांच करवाएं ताकि पोटाश का सही स्तर पता रहे।,Crop,Cabbage,hi
पत्तागोभी की 'चीनी पत्तागोभी' (Chinese Cabbage) क्या है?,यह लंबे आकार वाली गोभी है जिसका उपयोग मुख्य रूप से सलाद और सूप में किया जाता है।,Crop,Cabbage,hi
पत्तागोभी में 'मैग्नीशियम' की पूर्ति?,मिट्टी में मैग्नीशियम सल्फेट डालकर या स्प्रे करके कमी पूरी करें।,Crop,Cabbage,hi
पत्तागोभी की 'प्रूनिंग' नहीं की जाती?,"हाँ, पत्तागोभी में पौधों की छंटाई की जरूरत नहीं होती।",Crop,Cabbage,hi
पत्तागोभी के भंडारण के लिए 'प्लास्टिक क्रेट्स'?,सिर को रगड़ से बचाने और ताज़ा रखने के लिए क्रेट्स सबसे अच्छे हैं।,Crop,Cabbage,hi
पत्तागोभी की खेती में 'सफलता' का सबसे बड़ा सूत्र?,सही किस्म का चुनाव + पोटाश का प्रयोग + नियमित सिंचाई ही असली सफलता है।,Crop,Cabbage,hi
