Question,Answer,Category,Crop,Language
'पीएसबी' (PSB) जैव-उर्वरक का कार्य?,मिट्टी में जमे हुए अघुलनशील फास्फोरस को घोलकर पौधों को उपलब्ध कराना।,General,General,hi
'एज़ोटोबैक्टर' (Azotobacter) का उपयोग?,"यह मुख्य रूप से अनाज वाली फसलों (गेहूं, मक्का) में हवा से नाइट्रोजन लेकर मिट्टी को देता है।",General,General,hi
'पोटाश मोबिलाइजिंग बैक्टीरिया' (KMB)?,मिट्टी में मौजूद पोटाश को पौधों के ग्रहण करने योग्य रूप में बदलने वाले बैक्टीरिया।,General,General,hi
'जिंक सोलुबलाइजिंग बैक्टीरिया' (ZSB)?,मिट्टी के जस्ते (Zinc) को घोलकर पौधों तक पहुँचाने में मदद करने वाले सूक्ष्मजीव।,General,General,hi
'वेस्ट डीकम्पोजर' के उपयोग से खाद कितने दिन में तैयार होती है?,गोबर और फसल अवशेषों से मात्र 40-60 दिनों में उच्च गुणवत्ता वाली खाद तैयार हो जाती है।,General,General,hi
'सिल्विकल्चर' (Silviculture) क्या है?,वनों और इमारती लकड़ी वाले पेड़ों का वैज्ञानिक तरीके से रोपण और प्रबंधन।,General,General,hi
'एग्रो-फॉरेस्ट्री' (Agro-forestry) के लाभ?,खेती के साथ-साथ मेड़ों पर पेड़ लगाने से अतिरिक्त आय मिलती है और मिट्टी का कटाव रुकता है।,General,General,hi
'फ्लोरीकल्चर' (Floriculture) में कट-फ्लावर क्या हैं?,"ऐसे फूल जिन्हें लंबी डंडी के साथ काटा जाता है और जो गुलदस्तों में काम आते हैं (जैसे- गुलाब, जरबेरा)।",General,General,hi
'ओलरीकल्चर' (Olericulture) क्या है?,सब्जियों के उत्पादन और उनके प्रबंधन का वैज्ञानिक अध्ययन।,General,General,hi
'पोमोलॉजी' (Pomology) किसे कहते हैं?,"फलों के उत्पादन, उनकी किस्मों और सुधार के वैज्ञानिक अध्ययन को पोमोलॉजी कहते हैं।",General,General,hi
'एपिकल्चर' (Apiculture) क्या है?,व्यावसायिक उद्देश्य के लिए मधुमक्खियों का पालन करना।,General,General,hi
'सेरीकल्चर' (Sericulture) का क्या अर्थ है?,रेशम के कीड़ों का पालन करके रेशम (Silk) का उत्पादन करना।,General,General,hi
'वर्मीकम्पोस्ट' बनाने के लिए सबसे अच्छा केंचुआ?,आइसीनिया फेटिडा (Eisenia fetida) केंचुआ कम्पोस्ट बनाने के लिए सबसे श्रेष्ठ माना जाता है।,General,General,hi
'वर्मीवाश' (Vermiwash) का छिड़काव?,यह केंचुओं के बेड से निकलने वाला तरल है जो पौधों की वृद्धि के लिए टॉनिक का काम करता है।,General,General,hi
'दशपर्णी अर्क' बनाने के लिए कौन सी पत्तियां नहीं लेनी चाहिए?,"ऐसी पत्तियां जिन्हें पशु बड़े चाव से खाते हों, कीटनाशक के लिए केवल कड़वी और विषैली पत्तियां ही लें।",General,General,hi
'जीवामृत' को कितने दिन तक रखा जा सकता है?,बनने के 7-10 दिनों के भीतर इसका उपयोग कर लेना सबसे अधिक प्रभावी होता है।,General,General,hi
'पर्णीय छिड़काव' (Foliar Spray) के लिए सबसे अच्छा समय?,सुबह के समय जब ओस सूख गई हो या शाम को जब धूप कम हो गई हो।,General,General,hi
'कीटनाशकों' के पैकेट पर लाल त्रिकोण का मतलब?,यह दवा 'अत्यधिक जहरीली' है और इसका प्रयोग बहुत सावधानी से करना चाहिए।,General,General,hi
'हर्बिसाइड' (Herbicide) का उपयोग करते समय सुरक्षा?,"छिड़काव के समय हमेशा मास्क, दस्ताने और रबर के जूते पहनना अनिवार्य है।",General,General,hi
'नैनो यूरिया' की 500 मिली बोतल कितने यूरिया के बराबर है?,यह यूरिया के एक बैग (45 किग्रा) के बराबर काम करने की क्षमता रखती है।,General,General,hi
'प्रधानमंत्री कृषि सिंचाई योजना' (PMKSY) का नारा?,'प्रति बूंद अधिक फसल' (Per Drop More Crop) इस योजना का मुख्य उद्देश्य है।,General,General,hi
'मृदा स्वास्थ्य कार्ड' (Soil Health Card) की वैधता?,यह कार्ड हर 2 साल में एक बार मिट्टी की फिर से जांच के बाद नया जारी किया जाता है।,General,General,hi
'ई-नाम' (e-NAM) पोर्टल पर पंजीकरण का लाभ?,किसान देशभर की मंडियों के भाव देख सकते हैं और ऑनलाइन अपनी फसल अच्छे भाव पर बेच सकते हैं।,General,General,hi
'किसान उत्पादक संगठन' (FPO) बनाने के लिए कम से कम कितने किसान चाहिए?,आमतौर पर मैदानी इलाकों में कम से कम 300 और पहाड़ी क्षेत्रों में 100 किसानों का समूह होना चाहिए।,General,General,hi
'न्यूनतम समर्थन मूल्य' (MSP) का क्या अर्थ है?,"वह कीमत जिससे कम पर सरकार किसानों की फसल नहीं खरीदेगी, यह किसानों को बाजार जोखिम से बचाता है।",General,General,hi
'कृषि यंत्रीकरण' से लागत कैसे कम होती है?,"मजदूरों की निर्भरता कम होती है, काम समय पर होता है और बीज व खाद की बर्बादी रुकती है।",General,General,hi
'लेजर लैंड लेवलर' का मुख्य लाभ?,खेत पूरी तरह समतल होने से सिंचाई के पानी की 20-30% बचत होती है।,General,General,hi
'ड्रोन' से छिड़काव के लिए लाइसेंस?,व्यावसायिक ड्रोन उड़ाने के लिए डीजीसीए (DGCA) से प्रशिक्षण और रिमोट पायलट लाइसेंस जरूरी है।,General,General,hi
'स्मार्ट खेती' (Smart Farming) क्या है?,"खेती में सेंसर, एआई, इंटरनेट और डेटा का उपयोग करके फसलों का सटीक प्रबंधन करना।",General,General,hi
'कृषि अवसंरचना कोष' (AIF) का उपयोग?,"कोल्ड स्टोरेज, वेयरहाउस और प्रोसेसिंग यूनिट बनाने के लिए कम ब्याज पर ऋण प्राप्त करना।",General,General,hi
'मखाना' की खेती के लिए बिहार का कौन सा क्षेत्र प्रसिद्ध है?,"उत्तर बिहार, विशेषकर मिथिलांचल (दरभंगा, मधुबनी) मखाना उत्पादन का मुख्य केंद्र है।",General,General,hi
'शाही लीची' को जीआई टैग मिलने का लाभ?,इससे इस लीची को अंतरराष्ट्रीय पहचान मिली है और किसानों को बेहतर निर्यात भाव मिलते हैं।,General,General,hi
'जैविक खेती' में खरपतवार नियंत्रण का देसी तरीका?,नमक या सिरके का प्रयोग करने के बजाय मल्चिंग और फसल चक्र अपनाना अधिक सुरक्षित है।,General,General,hi
'कृषि स्टार्टअप' (Agri Startup) क्या है?,कृषि की समस्याओं को तकनीक और नए बिजनेस मॉडल से हल करने वाले नए उद्योग।,General,General,hi
'किसान कॉल सेंटर' (1800-180-1551) का समय?,यह टोल फ्री नंबर सुबह 6 बजे से रात 10 बजे तक किसानों की समस्याओं का समाधान करता है।,General,General,hi
'पीएच' (pH) पेपर का मिट्टी परीक्षण में उपयोग?,मिट्टी के घोल में पीएच पेपर डुबोकर उसके रंग से मिट्टी की अम्लता या क्षारकता का पता लगाया जाता है।,General,General,hi
'मृदा कटाव' (Soil Erosion) रोकने का सबसे अच्छा तरीका?,खेत की मेड़ों पर घास और पेड़ लगाना और ढलान के विपरीत जुताई करना।,General,General,hi
'जल धारण क्षमता' (Water Holding Capacity) बढ़ाने के लिए खाद?,गोबर की खाद और कम्पोस्ट मिट्टी में स्पंज की तरह काम करते हैं और नमी को रोककर रखते हैं।,General,General,hi
'सिल्ट' (Silt) मिट्टी क्या है?,"नदियों द्वारा बहाकर लाई गई महीन गाद, जो बहुत उपजाऊ होती है और जलोढ़ मिट्टी का मुख्य हिस्सा है।",General,General,hi
'लवणीय मिट्टी' (Saline Soil) की पहचान?,मिट्टी की सतह पर सफेद पाउडर जैसा नमक जमा होना और पौधों की नोक का जलना।,General,General,hi
'जिप्सम' (Gypsum) का क्षारीय मिट्टी में प्रयोग?,जिप्सम मिट्टी के सोडियम को हटाकर उसे उपजाऊ बनाने में मदद करता है।,General,General,hi
'हरी खाद' के लिए सबसे अच्छी फसल?,ढे़ंचा (Dhaincha) और सनई (Sunnhemp) हरी खाद के लिए सबसे अच्छी मानी जाती हैं।,General,General,hi
'फर्टिगेशन' (Fertigation) के लिए कौन से उर्वरक चाहिए?,केवल पूरी तरह पानी में घुलनशील (Water Soluble) उर्वरकों का ही प्रयोग करना चाहिए।,General,General,hi
'ड्रिप सिंचाई' के एमिटर (Emitter) की सफाई?,पाइप में एसिड का हल्का घोल (Acid treatment) चलाने से एमिटर में जमा लवण साफ हो जाते हैं।,General,General,hi
'मल्चिंग' (Mulching) और मिट्टी का तापमान?,"गर्मियों में मल्चिंग मिट्टी को ठंडा रखती है और सर्दियों में गर्म, जिससे जड़ों का विकास अच्छा होता है।",General,General,hi
'रेन गन' (Rain Gun) सिंचाई का लाभ?,यह बहुत कम समय में बड़े क्षेत्र की सिंचाई कर सकती है और गन्ने जैसी लंबी फसलों के लिए अच्छी है।,General,General,hi
'भूजल स्तर' (Groundwater level) बढ़ाने के तरीके?,खेत के पास तालाब बनाना और मेड़बंदी के जरिए बारिश के पानी को खेत में ही रोकना।,General,General,hi
'मौसम पूर्वानुमान' और कीटों का हमला?,उच्च आर्द्रता और बादल वाले मौसम की अग्रिम जानकारी से किसान फफूंद रोगों के लिए तैयार रह सकते हैं।,General,General,hi
'हीट वेव' (Heat Wave) के समय सिंचाई?,हमेशा शाम के समय हल्की सिंचाई करें ताकि पौधों को लू से राहत मिल सके।,General,General,hi
'पाले' (Frost) की रात में धुआं क्यों करते हैं?,धुआं खेत के ऊपर एक परत बना लेता है जिससे मिट्टी की गर्मी बाहर नहीं निकल पाती और पाला नहीं जमता।,General,General,hi
'जलवायु परिवर्तन' और नई फसलों का चुनाव?,बदलते मौसम के अनुसार कम पानी और अधिक तापमान झेलने वाली फसलों (जैसे- मिलेट्स) को अपनाएं।,General,General,hi
'कृषि यंत्रीकरण' में बैंक लोन पर ब्याज सब्सिडी?,कई योजनाओं के तहत समय पर ऋण चुकाने वाले किसानों को ब्याज में 3% तक की छूट मिलती है।,General,General,hi
'हैप्पी सीडर' और 'सुपर सीडर' में मुख्य अंतर?,"हैप्पी सीडर पुआल को काटता नहीं है, जबकि सुपर सीडर पुआल को मिट्टी में मिलाते हुए बुआई करता है।",General,General,hi
'पशु बीमा' (Cattle Insurance) में टैगिंग का महत्व?,बीमा क्लेम के लिए पशु के कान में लगा हुआ सरकारी टैग होना अनिवार्य है।,General,General,hi
'दूध की फैट' जांचने का घरेलू तरीका?,दूध को उबालकर उसकी मलाई की मोटाई और दही की जमावट से फैट का अंदाजा लगाया जा सकता है।,General,General,hi
'कड़कनाथ' मुर्गे के अंडे का रंग कैसा होता है?,"इसके अंडे हल्के भूरे या क्रीम रंग के होते हैं, हालांकि मांस और हड्डियाँ पूरी तरह काली होती हैं।",General,General,hi
'मशरूम स्पॉन' (Spawn) क्या है?,मशरूम के बीज जो अनाज (गेहूं या ज्वार) के दानों पर फफूंद के रूप में तैयार किए जाते हैं।,General,General,hi
'मधुमक्खी पालन' और कीटनाशक का तालमेल?,कीटनाशक छिड़कते समय बक्सों के प्रवेश द्वार बंद कर दें या छिड़काव शाम के समय करें।,General,General,hi
'फूलों की खेती' में 'Vase Life' क्या है?,"फूल टूटने के बाद कितने दिनों तक ताज़ा और सुंदर बना रहता है, उसे वेस लाइफ कहते हैं।",General,General,hi
'औषधीय पौधों' के लिए 'छाया' का महत्व?,सर्पगंधा और ब्राह्मी जैसे कुछ औषधीय पौधे सीधी धूप के बजाय छायादार स्थानों पर बेहतर होते हैं।,General,General,hi
'एग्रो-प्रोसेसिंग' (Agri-processing) से लाभ?,अनाज को आटे या दाल में बदलकर बेचने से किसान का मुनाफा 20-30% तक बढ़ सकता है।,General,General,hi
'कोल्ड चेन' (Cold Chain) प्रबंधन क्या है?,फसल कटने से लेकर ग्राहक तक पहुँचने तक उत्पाद को लगातार ठंडे वातावरण में रखना।,General,General,hi
'फार्मर प्रोड्यूसर कंपनी' (FPC) का पंजीकरण?,यह कंपनी एक्ट के तहत पंजीकृत एक कानूनी संस्था है जिसमें किसान ही मालिक और शेयरधारक होते हैं।,General,General,hi
'कृषि निर्यात' (Export) के लिए 'अपीडा' (APEDA)?,APEDA भारत से कृषि उत्पादों के निर्यात को बढ़ावा देने और गुणवत्ता मानकों को तय करने वाली संस्था है।,General,General,hi
'ब्रांडिंग' (Branding) का छोटे किसानों के लिए महत्व?,एक अच्छा नाम और पैकिंग आपके उत्पाद को बाजार में एक अलग पहचान और बेहतर दाम दिलाती है।,General,General,hi
'जैविक खेती' में 'बफर जोन' (Buffer Zone)?,अपने जैविक खेत और पड़ोसी के रासायनिक खेत के बीच 3-5 मीटर की खाली जगह जहाँ रसायनों का प्रवेश न हो।,General,General,hi
'बीजामृत' (Beejamrut) बनाने की सामग्री?,"गोबर, गौमूत्र, चूना, खेत की मिट्टी और पानी का संतुलित मेल।",General,General,hi
'जीवामृत' में 'बेसन' क्यों डाला जाता है?,बेसन मिट्टी के लाभदायक बैक्टीरिया (सूक्ष्मजीवों) के लिए भोजन का काम करता है जिससे उनकी संख्या तेजी से बढ़ती है।,General,General,hi
'ट्राइकोडर्मा' (Trichoderma) को स्टोर करने का तरीका?,इसे ठंडी और सूखी जगह पर रखें और एक्सपायरी डेट के बाद उपयोग न करें क्योंकि इसके कवक मर सकते हैं।,General,General,hi
'कीटों का भौतिक नियंत्रण'?,"हाथों से सुंडियों को पकड़ना, पौधों को हिलाकर कीटों को गिराना और उन्हें नष्ट करना।",General,General,hi
'नीम का अर्क' (Neem Kernel Extract) कैसे बनाएं?,नीम की निंबोलियों को पीसकर पानी में भिगोकर और छानकर बनाया गया अर्क कीटनाशक के रूप में श्रेष्ठ है।,General,General,hi
'बीज दर' (Seed Rate) कम या ज्यादा होने के नुकसान?,कम बीज से उपज घटती है और अधिक बीज से पौधों में प्रतिस्पर्धा और बीमारियां बढ़ती हैं।,General,General,hi
'अंकुरण प्रतिशत' (Germination Percentage) क्या है?,"बोए गए 100 बीजों में से कितने बीज उगते हैं, यह बीज की गुणवत्ता का मापदंड है।",General,General,hi
'प्रमाणित बीज' (Certified Seed) की पहचान?,इसके थैले पर नीले रंग का टैग (Blue Tag) होता है जो इसकी शुद्धता की गारंटी देता है।,General,General,hi
'आधार बीज' (Foundation Seed) क्या है?,यह ब्रीडर बीज से तैयार किया जाता है और इसके थैले पर सफेद रंग का टैग होता है।,General,General,hi
'बीज उपचार' (Seed Treatment) का सही क्रम?,"पहले कवकनाशी (F), फिर कीटनाशक (I) और अंत में जैव-उर्वरक (R) - इसे FIR नियम कहते हैं।",General,General,hi
'मिट्टी परीक्षण रिपोर्ट' में 'EC' क्या है?,विद्युत चालकता (EC) मिट्टी में मौजूद लवणों (Soluble salts) की मात्रा को दर्शाती है।,General,General,hi
'उर्वरक' बैग पर 10:26:26 का क्या मतलब है?,"इसका मतलब है कि इसमें 10% नाइट्रोजन, 26% फास्फोरस और 26% पोटाश है।",General,General,hi
'जिंक सल्फेट' और 'यूरिया' का मेल?,जिंक सल्फेट को यूरिया के साथ आसानी से मिलाकर छिड़काव या मिट्टी में प्रयोग किया जा सकता है।,General,General,hi
'खड़ी फसल' में यूरिया देने का सही तरीका?,ओस सूखने के बाद पौधों की जड़ों के पास यूरिया डालें और तुरंत बाद हल्की सिंचाई करें।,General,General,hi
'जैव-उर्वरक' को धूप से क्यों बचाएं?,क्योंकि इनमें जीवित बैक्टीरिया होते हैं जो तेज धूप और गर्मी से मर सकते हैं।,General,General,hi
'ड्रिप सिंचाई' में 'फिल्टर' की महत्ता?,फिल्टर पानी की गंदगी को रोकता है जिससे ड्रिप के बारीक छेद बंद (Choke) नहीं होते।,General,General,hi
'वर्मीकम्पोस्ट' बेड की ऊँचाई?,केंचुओं के लिए बेड की ऊँचाई 1.5 से 2 फीट से अधिक नहीं होनी चाहिए ताकि हवा का संचार बना रहे।,General,General,hi
'कृषि स्टार्टअप' के लिए 'आइडिया' कहाँ से लाएं?,"किसानों की रोजमर्रा की समस्याओं (जैसे- मंडी, मजदूर, बीमारी) को बारीकी से देखें और समाधान ढूंढें।",General,General,hi
किसानों के लिए सफलता का संदेश?,ज्ञान ही शक्ति है। नई तकनीकों और सरकारी योजनाओं से जुड़कर ही आप एक समृद्ध किसान बन सकते हैं।,General,General,hi
