Question,Answer,Category,Crop,Language
'पंत हरितमा' किस्म की क्या विशेषता है?,यह किस्म हरे पत्तों और बीज दोनों के लिए बहुत अच्छी है और रोगों के प्रति मध्यम सहनशील है।,Crop,Coriander,hi
धनिया में 'सफेद मक्खी' का नियंत्रण?,नीम तेल या अनुशंसित कीटनाशक का छिड़काव पत्तियों के नीचे करें।,Crop,Coriander,hi
धनिया के बीजों का उपचार (Seed Treatment) कैसे करें?,बीज को कार्बेन्डाजिम या ट्राइकोडर्मा 2-3 ग्राम प्रति किग्रा बीज की दर से उपचारित करें।,Crop,Coriander,hi
धनिया में 'नत्रजन' (Nitrogen) की अधिकता से नुकसान?,"पौधे बहुत नाजुक हो जाते हैं और पाले का असर जल्दी होता है, साथ ही सुगंध कम हो सकती है।",Crop,Coriander,hi
धनिया की खेती में 'पोटाश' की टॉप ड्रेसिंग?,फूल आने की अवस्था में पोटाश देने से बीजों का वजन और उनकी चमक बढ़ती है।,Crop,Coriander,hi
धनिया के 'अवशेषों' का उपयोग?,फसल कटने के बाद बचे हुए हिस्सों को सड़ाकर जैविक खाद बनाना बेहतर है।,Crop,Coriander,hi
धनिया में 'मैग्नीशियम' की कमी के लक्षण?,पुरानी पत्तियां पीली पड़ जाती हैं और बीजों का भराव कम होता है।,Crop,Coriander,hi
धनिया की 'पत्तेदार' और 'बीज' वाली किस्मों में अंतर?,"पत्तेदार किस्में अधिक समय तक हरी रहती हैं और जल्दी फूल नहीं आते, जबकि बीज वाली किस्में जल्दी फूलती हैं।",Crop,Coriander,hi
धनिया में 'फास्फोरस' का महत्व?,जड़ों के मजबूत विकास और बीजों की संख्या बढ़ाने के लिए फास्फोरस अनिवार्य है।,Crop,Coriander,hi
धनिया की कटाई के समय 'सावधानी'?,बीज झड़ने से बचाने के लिए सुबह के समय (जब ओस हो) कटाई करना बेहतर होता है।,Crop,Coriander,hi
धनिया में 'बोरोन' की कमी?,बीजों का फटना और उनका सही ढंग से न बनना बोरॉन की कमी का संकेत है।,Crop,Coriander,hi
धनिया की 'मृदा' का पीएच मान?,6.5 से 7.5 के बीच का पीएच धनिया के लिए सबसे अच्छा है।,Crop,Coriander,hi
धनिया में 'आयरन' (लोहा) की कमी?,नई पत्तियां पूरी तरह पीली पड़ जाती हैं। 0.5% फेरस सल्फेट का छिड़काव करें।,Crop,Coriander,hi
धनिया की फसल में 'पाले' से बचाव?,पाले की आशंका होने पर खेत में हल्की सिंचाई करें और गंधक का छिड़काव करें।,Crop,Coriander,hi
धनिया की 'पेड़ी' फसल नहीं होती?,"हाँ, धनिया एक बार कटने के बाद दोबारा नहीं उगता (यदि बीज के लिए हो), लेकिन पत्तों के लिए बहु-कटाई किस्में आती हैं।",Crop,Coriander,hi
धनिया में 'यूरिया' की मात्रा मिट्टी के अनुसार?,भारी मिट्टी में यूरिया कम किस्तों में और रेतीली मिट्टी में अधिक बार देना बेहतर है।,Crop,Coriander,hi
धनिया के भंडारण में 'नमी'?,सूखे बीजों को सुरक्षित रखने के लिए नमी 9% से कम होनी चाहिए।,Crop,Coriander,hi
धनिया की 'स्वाति' किस्म की विशेषता?,यह अधिक उपज देने वाली और अच्छी सुगंध वाली एक लोकप्रिय किस्म है।,Crop,Coriander,hi
धनिया में 'मुरझा' (Wilt) रोग?,पौधे अचानक सूख जाते हैं। इसे रोकने के लिए बीज उपचार और फसल चक्र अपनाएं।,Crop,Coriander,hi
धनिया की खेती में 'नर्सरी' नहीं होती?,"हाँ, धनिया के बीजों की सीधे खेत में बुआई की जाती है, इसकी रोपाई नहीं होती।",Crop,Coriander,hi
धनिया के बीजों को 'चमकदार' बनाने के लिए पोटाश?,"हाँ, पोटाश का उचित प्रयोग बीजों के रंग और गुणवत्ता को सुधारता है।",Crop,Coriander,hi
धनिया की खेती में 'मजदूरी' कम करने के तरीके?,सीड ड्रिल से बुआई और मशीनी वीडर का उपयोग निराई का खर्च कम करता है।,Crop,Coriander,hi
धनिया के पौधों में 'अंकुरण' न होने का कारण?,"पुराना बीज, बीज को न तोड़ना या बुआई के समय मिट्टी में नमी की भारी कमी।",Crop,Coriander,hi
धनिया की खेती के लिए सरकारी सब्सिडी?,बीज और सिंचाई यंत्रों पर उद्यान विभाग से अनुदान मिल सकता है।,Crop,Coriander,hi
धनिया में 'नीमेटोड' की समस्या?,जड़ों में गांठें बनना। मिट्टी में नीम की खली डालें या फसल चक्र अपनाएं।,Crop,Coriander,hi
धनिया की 'सघन' बुआई में उपज?,पंक्तियों की दूरी कम रखकर उपज बढ़ाई जा सकती है लेकिन हवा का संचार कम होने से बीमारियां बढ़ सकती हैं।,Crop,Coriander,hi
धनिया में 'सिंचाई' का अंतराल सर्दियों में?,सर्दियों में 15-20 दिन के अंतराल पर सिंचाई करना पर्याप्त है।,Crop,Coriander,hi
धनिया की खुदाई (कटाई) के बाद 'खेत' की सफाई?,फसल के अवशेषों को हटाकर खेत को अगली फसल के लिए तैयार करें।,Crop,Coriander,hi
धनिया में 'जिंक' की कमी से बीजों का विकास?,बीज छोटे रह जाते हैं और उनकी बाजार कीमत कम हो जाती है।,Crop,Coriander,hi
धनिया की 'अगेती' बुआई के लाभ?,"अगेती धनिया जब बाजार में आता है (सितंबर-अक्टूबर), तो बहुत ऊँची कीमत दिलाता है।",Crop,Coriander,hi
धनिया में 'पोटाश' की मात्रा मिट्टी परीक्षण के आधार पर?,हमेशा रिपोर्ट के अनुसार ही पोटाश डालें ताकि बीजों का वजन सही मिले।,Crop,Coriander,hi
धनिया के खेत में 'चूहों' का प्रबंधन?,"चूहे कोमल तनों और बीजों को नुकसान पहुँचा सकते हैं, खेत में सफाई रखें।",Crop,Coriander,hi
धनिया में 'यूरिया' को जड़ों के पास ही क्यों डालें?,ताकि पौधा उसे जल्दी सोख सके और वह बेकार न जाए।,Crop,Coriander,hi
धनिया की 'साधना' किस्म?,यह अधिक उपज देने वाली और चूसने वाले कीटों के प्रति सहनशील एक उन्नत किस्म है।,Crop,Coriander,hi
धनिया में 'फास्फोरस' के लिए 'एसएसपी' क्यों अच्छा है?,क्योंकि एसएसपी फास्फोरस के साथ कैल्शियम और सल्फर भी देता है जो धनिया के लिए लाभकारी हैं।,Crop,Coriander,hi
धनिया की कटाई के बाद 'पैकेजिंग'?,सूखे बीजों के लिए जूट के बोरों और हरे पत्तों के लिए हवादार टोकरियों का उपयोग करें।,Crop,Coriander,hi
धनिया में 'कलम' नहीं लगती?,"हाँ, धनिया केवल बीजों के माध्यम से ही उगाया जाता है।",Crop,Coriander,hi
धनिया की 'मशीनी' बुआई?,बड़े फार्मों पर सीड ड्रिल से धनिया की बुआई की जा सकती है।,Crop,Coriander,hi
धनिया में 'सल्फर' की कमी का प्रभाव?,पौधों का विकास धीमा हो जाता है और पत्तियों का रंग हल्का पीला रह सकता है।,Crop,Coriander,hi
धनिया की तुड़ाई के समय 'मिट्टी' सूखी होनी चाहिए?,"हाँ, ताकि पौधों को उखाड़ते या काटते समय गंदगी न लगे।",Crop,Coriander,hi
धनिया में 'जिंक सल्फेट' का छिड़काव?,0.5% जिंक सल्फेट का छिड़काव नई पत्तियों के आने के समय करना प्रभावी है।,Crop,Coriander,hi
धनिया की 'राजेंद्र धनिया-1' किस्म?,यह बिहार की जलवायु के लिए विकसित एक बहुत ही लोकप्रिय और अधिक उपज वाली किस्म है।,Crop,Coriander,hi
धनिया में 'चूहों' के बिलों में 'धुआं'?,तनों की जड़ों को बचाने के लिए चूहों को भगाना जरूरी है।,Crop,Coriander,hi
धनिया की कटाई के बाद 'ग्रेडिंग' का लाभ?,साफ और मोटे बीजों को अलग करने से बाजार में अच्छे दाम मिलते हैं।,Crop,Coriander,hi
धनिया में 'पोटाश' की कमी से छिलके की मजबूती?,बीजों का बाहरी आवरण कमजोर रह जाता है जिससे वे जल्दी टूट सकते हैं।,Crop,Coriander,hi
धनिया की खेती में 'जल निकास' अनिवार्य क्यों है?,जड़ों के पास पानी रुकने से पौधा मुरझाकर मर सकता है और विल्ट का खतरा बढ़ता है।,Crop,Coriander,hi
धनिया में 'खरपतवार' नियंत्रण के लिए 'मल्चिंग'?,धनिया में पुआल की मल्चिंग नमी बचाने और खरपतवार रोकने के लिए उपयोगी है।,Crop,Coriander,hi
धनिया की सिंचाई के लिए 'स्प्रिंकलर' विधि?,धनिया के लिए स्प्रिंकलर सिंचाई बहुत अच्छी है क्योंकि यह हल्की और समान सिंचाई देती है।,Crop,Coriander,hi
धनिया में 'एनपीके 19:19:19' का छिड़काव कब करें?,फूल आने से पहले इसका स्प्रे पौधों को अतिरिक्त शक्ति देता है।,Crop,Coriander,hi
धनिया की कटाई के बाद 'खेत' की गहरी जुताई?,मिट्टी की संरचना सुधारने और कीटों को नष्ट करने के लिए गहरी जुताई जरूरी है।,Crop,Coriander,hi
धनिया में 'दीमक' के लिए 'नीम की खली'?,मिट्टी की तैयारी के समय नीम खली डालना दीमक को रोकने में बहुत प्रभावी है।,Crop,Coriander,hi
धनिया की 'पूसा चयन' किस्म?,यह हरे पत्तों की अधिक कटाई के लिए जानी जाने वाली एक उन्नत किस्म है।,Crop,Coriander,hi
धनिया में 'मैंगनीज' की कमी का कारण?,अत्यधिक चूना युक्त या क्षारीय मिट्टी में इसकी कमी देखी जा सकती है।,Crop,Coriander,hi
धनिया की 'सघन' खेती में 'हवा का संचार'?,पौधों के बीच पर्याप्त दूरी रखने से बीमारियां कम फैलती हैं।,Crop,Coriander,hi
धनिया में 'यूरिया' की अंतिम डोज कब दें?,फूल आने की प्रक्रिया शुरू होने पर अंतिम डोज देना लाभकारी है।,Crop,Coriander,hi
धनिया की कटाई के बाद 'पाउडर' बनाना?,धनिया के बीजों को पीसकर उसका पाउडर बनाना मूल्य संवर्धन का सबसे अच्छा तरीका है।,Crop,Coriander,hi
धनिया में 'बोरॉन' की कमी से बीजों का आकार?,बीज टेढ़े-मेढ़े हो सकते हैं और उनका भराव सही नहीं होता।,Crop,Coriander,hi
धनिया की 'पछेती' तुड़ाई में 'मुनाफा'?,देर से मिलने वाला धनिया बाजार में ऊँची कीमत दिला सकता है।,Crop,Coriander,hi
धनिया में 'खरपतवार' नियंत्रण के लिए 'हुइ'?,लाइनों के बीच छोटे यंत्रों से निराई करना धनिया के लिए प्रभावी है।,Crop,Coriander,hi
धनिया की 'मिट्टी' का पीएच 6.5?,यह धनिया के लिए सबसे आदर्श पीएच है जहाँ पोटाश और फास्फोरस आसानी से मिलते हैं।,Crop,Coriander,hi
धनिया में 'सिंचाई' के लिए 'सोलर पंप'?,बड़ी फसल होने के कारण सोलर पंप से लगातार सिंचाई करना बहुत ही किफायती है।,Crop,Coriander,hi
धनिया की खुदाई के बाद क्या मूंग संभव है?,"हाँ, धनिया के बाद जायद मूंग बोना मिट्टी की सेहत के लिए बहुत अच्छा है।",Crop,Coriander,hi
धनिया में 'जिंक' की कमी से बीजों का स्वाद?,पोषक तत्वों की कमी से धनिया की सुगंध और स्वाद पर बुरा असर पड़ता है।,Crop,Coriander,hi
धनिया की 'शुष्क' खेती में सफलता?,मल्चिंग और ड्रिप सिंचाई का उपयोग ही शुष्क क्षेत्रों में धनिया उगाने का राज है।,Crop,Coriander,hi
धनिया में 'पोटाश' की कमी से 'सुगंध'?,पोटाश कम होने पर बीजों में तेल की मात्रा और सुगंध कम हो सकती है।,Crop,Coriander,hi
धनिया के भंडारण में 'पारे' की गोली का खतरा?,"भूलकर भी प्रयोग न करें, यह स्वास्थ्य के लिए घातक है।",Crop,Coriander,hi
धनिया में 'यूरिया' की बचत के लिए 'नैनो यूरिया'?,नैनो यूरिया का स्प्रे पौधों की हरियाली और वृद्धि के लिए बहुत प्रभावी है।,Crop,Coriander,hi
धनिया की 'मृदा' की उर्वरता का राज?,भरपूर गोबर की खाद और संतुलित पोषक तत्वों का नियमित प्रयोग।,Crop,Coriander,hi
धनिया की सफल खेती के लिए विशेषज्ञों की अंतिम सलाह?,हमेशा बीज उपचार और सही समय पर बुआई का पूरा ध्यान रखें।,Crop,Coriander,hi
धनिया में 'मृदा परीक्षण' की आवृत्ति?,हर साल एक बार मिट्टी की जांच करवाएं ताकि पोषण का सही अंदाजा रहे।,Crop,Coriander,hi
धनिया की 'जायद' बुआई के लाभ?,गर्मियों की शुरुआत में बुआई करने से पत्तों की बहुत अच्छी कीमत मिलती है।,Crop,Coriander,hi
धनिया में 'मैग्नीशियम' की पूर्ति?,मिट्टी में मैग्नीशियम सल्फेट डालकर या स्प्रे करके कमी पूरी करें।,Crop,Coriander,hi
धनिया की 'प्रूनिंग' नहीं की जाती?,"हाँ, धनिया में पौधों की छंटाई की जरूरत नहीं होती, केवल पत्तों की कटाई होती है।",Crop,Coriander,hi
धनिया के भंडारण के लिए 'प्लास्टिक बैग्स'?,हवा रहित और मजबूत प्लास्टिक बैग्स बीजों की सुगंध बनाए रखने के लिए अच्छे हैं।,Crop,Coriander,hi
धनिया की खेती में 'सफलता' का सबसे बड़ा सूत्र?,सही किस्म का चुनाव + बीज उपचार + नियमित सिंचाई ही असली सफलता है।,Crop,Coriander,hi
