Question,Answer,Category,Crop,Language
आम का 'गुच्छा रोग' (Malformed Flowers) क्या है?,इसमें फूल और कलियां गुच्छे के रूप in बदल जाती हैं और फल नहीं बनते। इसे प्रभावित हिस्सों को काटकर दूर किया जा सकता है।,Disease,Mango,hi
नींबू का 'कैंकर' (Citrus Canker) क्या है?,"पत्तियों, टहनियों और फलों पर खुरदरे, भूरे रंग के उभरे हुए धब्बे बन जाते हैं। यह बैक्टीरिया के कारण होता है।",Disease,Fruits,hi
पौधों in वायरस रोगों का प्रसार कैसे होता है?,"वायरस मुख्य रूप से चूसने वाले कीटों जैसे एफिड्स, सफेद मक्खी और थ्रिप्स के माध्यम से एक पौधे से दूसरे in फैलाते हैं।",Disease,General,hi
फफूंदनाशक (Fungicide) दवाएं क्या हैं?,"ये वे रसायन हैं जो फफूंद (कवक) को नष्ट करने या उनकी वृद्धि को रोकने के लिए उपयोग किए जाते हैं, जैसे मैंकोज़ेब, कार्बेन्डाजिम।",Disease,General,hi
प्रणालीगत (Systemic) और संपर्क (Contact) फफूंदनाशक in क्या अंतर है?,"प्रणालीगत दवा पौधे के अंदर समाकर पूरे शरीर in फैलती है, जबकि संपर्क दवा केवल उस हिस्से पर काम करती है जहाँ वह गिरती है।",Disease,General,hi
धान के 'जीवाणु झुलसा' (Bacterial Leaf Blight) का क्या इलाज है?,स्ट्रेप्टोसायक्लिन 6 ग्राम + कॉपर ऑक्सीक्लोराइड 500 ग्राम को 200 लीटर पानी in मिलाकर छिड़काव करें।,Disease,Rice,hi
पौधों in लोहे (Iron) की कमी से होने वाले रोग के लक्षण क्या हैं?,"नई पत्तियां पूरी तरह पीली या सफेद हो जाती हैं, लेकिन उनकी नसें हरी रहती हैं।",Disease,General,hi
मक्का का 'चारकोल रोट' (Charcoal Rot) क्या है?,तने का निचला हिस्सा अंदर से काला और रेशेदार हो जाता है। यह सूखे और उच्च तापमान के समय अधिक होता है।,Disease,Maize,hi
केले का 'पनामा विल्ट' (Panama Wilt) क्या है?,यह एक खतरनाक फफूंद रोग है जिससे केले के पौधे पीले होकर सूख जाते हैं। रोग प्रतिरोधी किस्में लगाना ही बचाव है।,Disease,Banana,hi
बैंगन का 'छोटी पत्ती' (Little Leaf) रोग क्या है?,पत्तियां बहुत छोटी हो जाती हैं और झाड़ी जैसा रूप ले लेती हैं। यह फाइटोप्लाज्मा के कारण होता है।,Disease,Brinjal,hi
भिंडी का 'पीला मोजेक' (Yellow Vein Mosaic) क्या है?,पत्तियों की नसें पीली पड़ जाती हैं और बाद में पूरी पत्ती पीली हो जाती है। इसे सफेद मक्खी फैलाती है।,Disease,Okra,hi
मूंगफली का 'टिक्का' (Tikka) रोग क्या है?,पत्तियों पर गहरे भूरे या काले रंग के धब्बे बन जाते हैं जिनके चारों ओर पीला घेरा होता है।,Disease,Mustard,hi
अंगूर का 'डाउनी मिल्ड्यू' (Downy Mildew) क्या है?,पत्तियों की ऊपरी सतह पर पीले धब्बे और निचली सतह पर सफेद रुई जैसी फफूंद दिखाई देती है।,Disease,Fruits,hi
बीज उपचार (Seed Treatment) बीमारियों को रोकने in कैसे मदद करता है?,"यह बीज की सतह पर या उसके अंदर मौजूद हानिकारक जीवाणुओं को नष्ट कर देता है, जिससे शुरुआती बीमारियां नहीं लगतीं।",Disease,General,hi
ट्राइकोडर्मा (Trichoderma) क्या है और इसका उपयोग कैसे करें?,यह एक मित्र फफूंद है जो मिट्टी के हानिकारक कवक को नष्ट करती है। इसे गोबर की खाद in मिलाकर या बीज उपचार in उपयोग करते हैं।,Disease,General,hi
पौधों in रोगों की पहचान के लिए 'डिजिटल खेती' का क्या महत्व है?,किसान मोबाइल ऐप के जरिए रोगग्रस्त पौधे की फोटो खींचकर तुरंत पहचान और उपचार की जानकारी प्राप्त कर सकते हैं।,Disease,General,hi
क्या अधिक पानी देने से पौधों in बीमारियां बढ़ सकती हैं?,"हाँ, अधिक नमी और खराब जल निकास से फफूंद रोगों (जैसे जड़ सड़न, झुलसा) का खतरा बढ़ जाता है।",Disease,General,hi
धान का 'झूठा कंड' (False Smut) क्या है?,बालियों के दानों की जगह पीले या हरे रंग के मखमली गोले बन जाते हैं। इसे 'दिवाली रोग' भी कहते हैं।,Disease,Rice,hi
झूठा कंड (False Smut) का उपचार क्या है?,फूल आने से पहले कॉपर ऑक्सीक्लोराइड या प्रोपिकोनाजोल का छिड़काव करें।,Disease,Rice,hi
पपीते का 'रिंग स्पॉट' (Ring Spot) वायरस क्या है?,पत्तियों पर पीले धब्बे और फलों पर गोल छल्ले (Rings) बन जाते हैं। यह एफिड्स द्वारा फैलता है।,Disease,Papaya,hi
मिर्च in 'चूर्णी फफूंद' (Powdery Mildew) के क्या लक्षण हैं?,पत्तियों की ऊपरी या निचली सतह पर सफेद पाउडर जैसा जमाव दिखाई देता है।,Disease,Chilli,hi
चूर्णी फफूंद (Powdery Mildew) का नियंत्रण कैसे करें?,इसके लिए घुलनशील सल्फर (Wettable Sulphur) 2 ग्राम प्रति लीटर पानी in मिलाकर छिड़कें।,Disease,General,hi
पौधों in रोगों के प्रति सहनशीलता (Resistance) कैसे विकसित करें?,"सही पोषण, उचित अंतराल, फसल चक्र और रोग-प्रतिरोधी किस्मों के चुनाव से रोग कम लगते हैं।",Disease,General,hi
क्या मिट्टी का धूप उपचार (Soil Solarization) बीमारियों को कम करता है?,"हाँ, गर्मियों in पारदर्शी प्लास्टिक शीट से मिट्टी को ढकने से मिट्टी के हानिकारक कीड़े और कवक मर जाते हैं।",Disease,General,hi
गन्ने in 'ग्रासी शूट' (Grassy Shoot) बीमारी क्या है?,पौधे से बहुत सारे पतले और पीले कल्ले निकलते हैं जो घास की तरह दिखते हैं। इसमें गन्ने नहीं बनते।,Disease,Sugarcane,hi
मूंग और उड़द in 'पीला मोजेक' का उपचार क्या है?,कीटनाशक (जैसे थायोमिथोक्सम) का उपयोग करके सफेद मक्खी को नियंत्रित करें जो इस वायरस को फैलाती है।,Disease,Pulses,hi
धान in 'फुट रॉट' (Foot Rot) या बकाने रोग क्या है?,इसमें पौधे असामान्य रूप से लंबे और पतले हो जाते हैं और अंत in सूख जाते हैं। यह फफूंद के कारण होता है।,Disease,Rice,hi
लीची का 'फल फटना' (Fruit Cracking) किस कारण होता है?,यह मुख्य रूप से बोरॉन की कमी और नमी के असंतुलन (तेज धूप के बाद बारिश) के कारण होता है।,Disease,Fruits,hi
टमाटर in 'ब्लासम एंड रॉट' (Blossom End R) क्या है?,फल के निचले हिस्से पर काला धब्बा पड़ जाता है। यह कैल्शियम की कमी के कारण होता है।,Disease,Tomato,hi
पौधों in 'धुआं' (Sooty Mold) रोग क्या है?,"कीटों द्वारा छोड़े गए चिपचिपे पदार्थ पर काली फफूंद जम जाती है, जिससे प्रकाश संश्लेषण प्रभावित होता है।",Disease,General,hi
रोगों के प्रबंधन in 'फसल चक्र' (Crop Rotation) का क्या महत्व है?,एक ही परिवार की फसल बार-बार न उगाने से मिट्टी in पलने वाले रोगजनक मर जाते हैं।,Disease,General,hi
क्या संतुलित उर्वरक रोगों को कम कर सकते हैं?,"हाँ, विशेष रूप से पोटाश का उचित प्रयोग पौधों की बाहरी दीवार को मजबूत करता है जिससे रोग कम लगते हैं।",Disease,General,hi
मृदा जनित रोगों (Soil Borne Diseases) के लिए सबसे अच्छा जैविक समाधान क्या है?,खेत की तैयारी के समय ट्राइकोडर्मा और स्यूडोमोनास को गोबर की खाद के साथ मिलाकर डालना।,Disease,General,hi
धान in 'भूरा धब्बा' (Brown Spot) रोग कब अधिक फैलता है?,"जब मिट्टी in पोषक तत्वों (विशेषकर पोटाश) की कमी हो और पौधों को तनाव मिले, तब यह रोग अधिक आता है।",Disease,Rice,hi
मूंग in 'जड़ सड़न' (Root Rot) का उपचार क्या है?,बीज को कार्बेन्डाजिम से उपचारित करें और खेत in जल निकासी अच्छी रखें।,Disease,Pulses,hi
गेहूं in 'कर्नाल बंट' (Karnal Bunt) की पहचान?,दानों के कुछ हिस्सों in काला पाउडर भर जाना और मछली जैसी गंध आना।,Disease,Wheat,hi
सब्जियों in 'सफेद सड़न' (Sclerotinia) का लक्षण?,तने पर रुई जैसी सफेद फफूंद और काले दाने (Sclerotia) दिखना।,Disease,Vegetables,hi
आम in 'एंथ्रेक्नोज' (Anthracnose) का प्रबंधन?,फूल आने के समय और फल बनते समय कवकनाशी का छिड़काव करें।,Disease,Mango,hi
नींबू के 'डाई बैक' (Die-back) का कारण?,तांबे (Copper) की कमी या गंभीर फफूंद संक्रमण से टहनियाँ ऊपर से सूखने लगती हैं।,Disease,Fruits,hi
मिर्च in 'डाई बैक' का उपचार?,पत्तियों और टहनियों पर मैंकोज़ेब (2.5 ग्राम/लीटर) का छिड़काव करें।,Disease,Chilli,hi
भिंडी in 'YVMV' (Yellow Vein Mosaic) कैसे फैलता है?,यह वायरस सफेद मक्खी (Whitefly) के माध्यम से एक पौधे से दूसरे in पहुँचता है।,Disease,Okra,hi
आलू के 'काली रूसी' (Black Scurf) का क्या इलाज है?,बीज कंदों को मोनोसेरेन या बोरिक एसिड से उपचारित करें।,Disease,Potato,hi
गन्ने in 'उकठा' (Wilt) रोग का लक्षण?,पत्तियां पीली पड़कर सूखने लगती हैं और तना अंदर से खोखला व भूरा हो जाता है।,Disease,Sugarcane,hi
पौधों in 'जिंक' की कमी से होने वाले रोग?,धान in 'खैरा' और मक्का in 'सफेद कलिका' (White Bud) रोग जिंक की कमी से होते हैं।,Disease,General,hi
अमरूद in 'उकठा' (Wilt) का सबसे अच्छा बचाव?,रोग प्रतिरोधी किस्मों का चुनाव और मिट्टी in ट्राइकोडर्मा का नियमित प्रयोग।,Disease,Guava,hi
केले in 'सिगाटोका' (Sigatoka) की पहचान?,पत्तियों पर पीले घेरे वाले लंबे भूरे धब्बे बनना।,Disease,Banana,hi
केले के 'पनामा विल्ट' का जैविक नियंत्रण?,जड़ों के पास ट्राइकोडर्मा विरिडी का घोल डालें।,Disease,Banana,hi
पपीते in 'तना सड़न' (Foot Rot) क्यों होता है?,तने के आधार पर पानी का जमाव और अधिक नमी इसका मुख्य कारण है।,Disease,Papaya,hi
धान in 'शीथ रॉट' (Sheath Rot) का लक्षण?,बाली निकलने के समय झिल्ली (Sheath) के अंदर ही सड़न पैदा होना।,Disease,Rice,hi
मक्का in 'चारकोल रोट' का उपचार?,मिट्टी in नमी बनाए रखें और फसल चक्र in दलहन का प्रयोग करें।,Disease,Maize,hi
सरसों in 'डाउन मिल्ड्यू' (Downy Mildew) की पहचान?,पत्तियों की निचली सतह पर सफेद-भूरे रंग के धब्बे और ऊपरी सतह पर पीलापन।,Disease,Mustard,hi
सब्जियों in 'नीमेटोड' (Nematodes) का प्रभाव?,जड़ों in गांठें बनना जिससे पौधे को भोजन और पानी नहीं मिल पाता।,Disease,General,hi
मटर in 'चूर्णी फफूंद' (Powdery Mildew) का समय?,"सर्दियों in जब तापमान बढ़ने लगता है, तब यह रोग तेजी से फैलता है।",Disease,Pea,hi
मिर्च के 'आर्द्र पतन' (Damping off) का कवक?,यह मुख्य रूप से पीथियम (Pythium) नामक कवक के कारण होता है।,Disease,Chilli,hi
आलू in 'कॉमन स्कैब' (Common Scab) का लक्षण?,कंद की त्वचा पर खुरदरे और गहरे गड्ढे जैसे घाव बन जाना।,Disease,Potato,hi
पौधों in 'बोरोन' की कमी से 'फटने' के रोग?,"लीची, अनार और टमाटर in फलों का फटना बोरॉन की कमी का मुख्य लक्षण है।",Disease,General,hi
धान के 'जीवाणु झुलसा' (BLB) का फैलना?,यह वर्षा और तेज हवाओं के दौरान खेत in बहुत तेजी से फैलता है।,Disease,Rice,hi
बैंगन in 'फोमोप्सिस ब्लाइट' का उपचार?,बीज उपचार और खड़ी फसल in कवकनाशी का छिड़काव करें।,Disease,Brinjal,hi
गन्ने in 'ग्रासी शूट' का वाहक?,यह रोग छोटे कीटों (Aphids) के माध्यम से एक पौधे से दूसरे in फैलता है।,Disease,Sugarcane,hi
मूंगफली के 'टिक्का' रोग का प्रबंधन?,कार्बेन्डाजिम या मैंकोज़ेब का छिड़काव 15 दिन के अंतराल पर करें।,Disease,General,hi
पपीते के 'रिंग स्पॉट' वायरस का असर?,फलों पर गोल छल्ले बनने से उनकी गुणवत्ता और स्वाद खराब हो जाता है।,Disease,Papaya,hi
टमाटर in 'अर्ली ब्लाइट' का कवक?,अल्टरनेरिया सोलानी (Alternaria solani) नामक कवक इस रोग का कारण है।,Disease,Tomato,hi
पौधों in 'मैग्नीशियम' की कमी के लक्षण?,"पुरानी पत्तियों की नसों के बीच पीलापन, लेकिन नसें हरी रहती हैं।",Disease,General,hi
धान in 'फुट रॉट' का जैविक उपचार?,बीज को स्यूडोमोनास फ्लोरोसेन्स के घोल in भिगोएं।,Disease,Rice,hi
आम के 'कोयली' (Black Tip) का बचाव?,बोरैक्स (Borax) का छिड़काव फल बनने के समय दो बार करें।,Disease,Mango,hi
लीची के 'माइट' का रोग लक्षण?,पत्तियां नीचे की ओर मुड़कर मखमली भूरी हो जाती हैं।,Disease,Litchi,hi
मिर्च in 'मोजेक' वायरस की पहचान?,पत्तियों पर गहरे और हल्के हरे रंग के चितकबरे धब्बे और मुड़ना।,Disease,Chilli,hi
पौधों in 'तांबा' (Copper) की कमी?,पत्तियों के सिरे मुड़कर सफेद हो जाते हैं और टहनियां सूखने लगती हैं।,Disease,General,hi
आलू के 'पिछेती झुलसा' के लिए सुरक्षात्मक छिड़काव?,मैंकोज़ेब का छिड़काव ओस गिरने वाले दिनों in हर 10 दिन पर करें।,Disease,Potato,hi
केले in 'बंची टॉप' (Bunchy Top) की पहचान?,पौधे की ऊपर की पत्तियां छोटी होकर गुच्छे जैसी दिखने लगती हैं।,Disease,Banana,hi
मक्का in 'तुलसिता' (Downy Mildew) का प्रबंधन?,रोग प्रतिरोधी किस्में लगाएं और बीज उपचार मेटलैक्सिल से करें।,Disease,Maize,hi
सब्जियों in 'सफेद मक्खी' से फैलने वाले वायरस?,लीफ कर्ल और पीला मोजेक सफेद मक्खी द्वारा फैलाए जाते हैं।,Disease,General,hi
पौधों in 'मोलिब्डेनम' की कमी?,फूलगोभी in 'व्हिपटेल' रोग इसकी कमी का सबसे प्रमुख उदाहरण है।,Disease,General,hi
धान के 'दाना झुलसा' (Grain Discoloration) का कारण?,यह कई प्रकार के कवक और बैक्टीरिया के मेल से होता है।,Disease,Rice,hi
सरसों in 'सफेद रतुआ' का समय?,जनवरी-फरवरी के महीने in जब कोहरा और नमी अधिक हो।,Disease,Mustard,hi
टमाटर in 'बैक्टीरियल विल्ट' की पहचान?,पौधे की एक टहनी या पूरा पौधा अचानक मुरझाकर सूख जाना।,Disease,Tomato,hi
गन्ने in 'ग्रासी शूट' का जैविक बचाव?,संक्रमित पौधों को उखाड़कर जलाना ही एकमात्र प्रभावी तरीका है।,Disease,Sugarcane,hi
पौधों in 'कैल्शियम' की कमी?,नई पत्तियों के सिरे मुड़ जाते हैं और टहनियां ऊपर से सूखने लगती हैं।,Disease,General,hi
लीची के 'फल फटना' रोकने के लिए स्प्रे?,बोरॉन का 0.2% घोल बनाकर फल विकास के समय छिड़कें।,Disease,Litchi,hi
धान in 'खैरा' रोग का समय?,रोपाई के 15 से 20 दिन बाद नर्सरी या मुख्य खेत in लक्षण दिखते हैं।,Disease,Rice,hi
मटर के 'उकठा' (Wilt) का प्रबंधन?,अगेती बुआई से बचें और फसल चक्र in बदलाव करें।,Disease,Pea,hi
भिंडी in 'पाउडर मिल्ड्यू' का उपचार?,घुलनशील गंधक (Wettable Sulphur) का 2 ग्राम/लीटर की दर से छिड़काव करें।,Disease,Okra,hi
पौधों in 'सल्फर' (गंधक) की कमी?,"नई पत्तियां पूरी तरह पीली पड़ जाती हैं, जिससे विकास धीमा होता है।",Disease,General,hi
धान के 'शीथ ब्लाइट' का कवक?,राइजोक्टोनिया सोलानी (Rhizoctonia solani) इस रोग का मुख्य कवक है।,Disease,Rice,hi
पौधों in 'पोटाश' की कमी से रोगों का खतरा क्यों बढ़ता है?,"क्योंकि पोटाश कोशिका दीवार को मजबूत करता है, जिसकी कमी से कवक आसानी से प्रवेश कर जाते हैं।",Disease,General,hi
धान in 'लीफ फोल्डर' के बाद होने वाली बीमारी?,पत्तियों पर लगी चोटों के माध्यम से बैक्टीरिया आसानी से प्रवेश कर 'जीवाणु झुलसा' पैदा करते हैं।,Disease,Rice,hi
टमाटर in 'बकआई रॉट' (Buck eye rot) का लक्षण?,"फलों पर गोल, भूरे रंग के छल्लेनुमा धब्बे जो आंखों की पुतली जैसे दिखते हैं।",Disease,Tomato,hi
गन्ने in 'मोजेक' रोग की पहचान?,पत्तियों पर गहरे और हल्के हरे रंग की लंबी धारियां दिखाई देना।,Disease,Sugarcane,hi
आलू के 'अगेती झुलसा' का कवक?,अल्टरनेरिया सोलेनी (Alternaria solani) इस रोग का मुख्य कारण है।,Disease,Potato,hi
पौधों in 'मैंगनीज' की अधिकता (Toxicity) कहाँ होती है?,अत्यधिक अम्लीय मिट्टी (पीएच < 5.0) in मैंगनीज विषाक्तता देखी जा सकती है।,Disease,General,hi
सरसों in 'छाछिया' (Powdery Mildew) का जैविक उपचार?,खट्टी छाछ (50 मिली/लीटर) का छिड़काव प्रभावी होता है।,Disease,Mustard,hi
मिर्च in 'फल सड़न' (Fruit Rot) का कारण?,यह अक्सर फूल आने के समय होने वाली अधिक वर्षा और फफूंद संक्रमण से होता है।,Disease,Chilli,hi
पौधों in 'विषाणु' (Virus) रोगों का क्या कोई रासायनिक इलाज है?,"नहीं, वायरस रोगों को रसायनों से ठीक नहीं किया जा सकता, केवल उनके वाहक कीटों को रोका जा सकता है।",Disease,General,hi
बैंगन in 'फोमोप्सिस' का असर बीजों पर?,"यह एक बीज जनित रोग है, इसलिए हमेशा स्वस्थ और उपचारित बीजों का ही प्रयोग करें।",Disease,Brinjal,hi
धान के 'हॉपर बर्न' और 'झुलसा' in अंतर?,"हॉपर बर्न कीट के कारण होता है और पैच in दिखता है, जबकि झुलसा कवक के कारण पत्तियों पर धब्बे बनाता है।",Disease,Rice,hi
पपीते in 'डैम्पिंग ऑफ' का प्रबंधन?,नर्सरी in मिट्टी को फोर्मेल्डिहाइड या ट्राइकोडर्मा से उपचारित करें।,Disease,Papaya,hi
पौधों in 'नाइट्रोजन' की कमी और बीमारी का भ्रम?,"नाइट्रोजन की कमी से भी पत्तियां पीली होती हैं, लेकिन यह समान रूप से पूरी पत्ती पर होता है।",Disease,General,hi
आम in 'स्टेम एंड रॉट' (Stem end rot)?,फल के डंठल के पास से सड़न शुरू होना। इसे खुदाई के बाद कवकनाशी के घोल in डुबोकर रोका जा सकता है।,Disease,Mango,hi
लीची in 'जड़ सड़न' का मुख्य कारण?,जल निकासी का अभाव और मिट्टी in हानिकारक कवक की मौजूदगी।,Disease,Litchi,hi
अमरूद के 'उकठा' रोग का प्रसार?,यह रोग सिंचाई के पानी और संक्रमित औजारों के माध्यम से एक पेड़ से दूसरे तक पहुँच सकता है।,Disease,Guava,hi
केले in 'हार्ट रॉट' (Heart Rot) की पहचान?,पौधे की केंद्रीय कोमल पत्ती (Heart) का सड़ जाना और उसमें से बदबू आना।,Disease,Banana,hi
मक्का in 'मईडिस ब्लाइट' (Maydis Blight)?,पत्तियों पर लंबे भूरे धब्बे जिनके किनारे स्पष्ट होते हैं। मैंकोज़ेब का छिड़काव करें।,Disease,Maize,hi
पौधों in 'जिंक' की कमी को दूर करने का समय?,हमेशा बुआई या रोपाई के समय ही जिंक सल्फेट मिट्टी in डालना सबसे अच्छा है।,Disease,General,hi
धान in 'फुट रॉट' के लक्षण?,"पौधे खेत in अन्य पौधों से बहुत ऊँचे, पतले और हल्के हरे रंग के दिखाई देते हैं।",Disease,Rice,hi
फूलगोभी in 'हलो स्टेम' (Hollow Stem) क्यों होता है?,अत्यधिक नाइट्रोजन और बहुत तेजी से वानस्पतिक वृद्धि होने के कारण तना खोखला रह जाता है।,Disease,Cauliflower,hi
पत्तागोभी in 'काला सड़न' का वाहक?,यह बैक्टीरिया सिंचाई के पानी और बारिश की बूंदों के माध्यम से फैलता है।,Disease,Cabbage,hi
पौधों in 'फास्फोरस' की कमी से बैंगनी रंग क्यों आता है?,एंथोसायनिन (Anthocyanin) पिगमेंट के जमा होने के कारण पत्तियां बैंगनी दिखने लगती हैं।,Disease,General,hi
सरसों के दानों का 'चितकबरा' होना?,यह अक्सर फलियां पकते समय होने वाले फफूंद संक्रमण के कारण होता है।,Disease,Mustard,hi
सब्जियों in 'विल्ट' रोकने के लिए चूने का प्रयोग?,मिट्टी का पीएच बढ़ाकर कुछ फफूंद जनित विल्ट रोगों को कम किया जा सकता है।,Disease,Vegetables,hi
मिर्च in 'पर्ण कुंचन' का जैविक बचाव?,खेत in पीले चिपचिपे ट्रैप लगाना और गौमूत्र का छिड़काव करना।,Disease,Chilli,hi
आलू के 'कंदों का सड़न' खेत in?,अत्यधिक सिंचाई या बारिश के बाद खेत in पानी जमा रहने से आलू गल जाते हैं।,Disease,Potato,hi
गन्ने in 'ग्रासी शूट' का आर्थिक नुकसान?,"संक्रमित पौधों in गन्ने नहीं बनते, जिससे पैदावार in 70-80% तक की गिरावट आ सकती है।",Disease,Sugarcane,hi
पौधों in 'बोरॉन' की कमी की जांच?,मिट्टी परीक्षण और फलों के फटने या तनों के खोखले होने के लक्षणों से पहचान की जाती है।,Disease,General,hi
धान के 'शीथ ब्लाइट' के लिए 'प्रोपीकोनाजोल' की मात्रा?,1 मिली प्रति लीटर पानी in मिलाकर बाली निकलने से पहले छिड़कें।,Disease,Rice,hi
बैंगन in 'विल्ट' के लिए 'ब्लीचिंग पाउडर'?,जड़ों के पास 10-15 ग्राम ब्लीचिंग पाउडर का घोल डालना बैक्टीरिया को मारने in मदद करता है।,Disease,Brinjal,hi
गन्ने in 'लाल सड़न' के लिए 'लाल' किस्मों का चुनाव?,हमेशा रोग मुक्त और प्रमाणित नर्सरी से ही गन्ने के टुकड़े (Setts) खरीदें।,Disease,Sugarcane,hi
पौधों in 'आयरन' की कमी और पीएच का संबंध?,अधिक पीएच (क्षारीय) वाली मिट्टी in लोहा पौधों को आसानी से नहीं मिल पाता।,Disease,General,hi
लीची के 'माइट' का जैविक प्रबंधन?,नीम के तेल का 5 मिली/लीटर की दर से छिड़काव करें।,Disease,Litchi,hi
धान in 'खैरा' रोग के लिए 'जिंक' के साथ क्या न मिलाएं?,"जिंक सल्फेट को कभी भी फास्फोरस युक्त खादों (डीएपी, एसएसपी) के साथ न मिलाएं।",Disease,Rice,hi
मटर in 'जड़ सड़न' का समय?,बुआई के शुरुआती 15-30 दिनों के दौरान अधिक नमी होने पर यह रोग अधिक आता है।,Disease,Pea,hi
भिंडी in 'YVMV' रोकने के लिए 'बॉर्डर क्रॉप'?,खेत के चारों ओर मक्का या ज्वार लगाने से सफेद मक्खी का प्रवेश रुकता है।,Disease,Okra,hi
पौधों in 'सल्फर' की कमी दूर करने के लिए 'जिप्सम'?,"जिप्सम सल्फर का एक सस्ता और प्रभावी स्रोत है, इसे बुआई के समय डालें।",Disease,General,hi
धान के 'जीवाणु झुलसा' का देसी उपचार?,खेत in 5 किग्रा बुझा हुआ चूना प्रति एकड़ डालने से कुछ हद तक लाभ होता है।,Disease,Rice,hi
टमाटर in 'मोजेक' वायरस की पहचान?,पत्तियों पर हल्के और गहरे हरे रंग के धब्बे और फलों का छोटा रह जाना।,Disease,Tomato,hi
गन्ने in 'स्मत' (Smut) रोग?,गन्ने के ऊपरी सिरे से काली चाबुक जैसी डंडी निकलना। प्रभावित पौधों को नष्ट करें।,Disease,Sugarcane,hi
पौधों in 'मोलिब्डेनम' की पूर्ति?,1 ग्राम सोडियम मोलिब्डेट प्रति 10 लीटर पानी in मिलाकर छिड़काव करें।,Disease,General,hi
आम in 'पाउडर मिल्ड्यू' का समय?,फरवरी-मार्च in जब बौर आ रहे हों और रातें ठंडी व दिन गर्म हों।,Disease,Mango,hi
