Question,Answer,Category,Crop,Language
प्याज की खेती में सबसे बड़ी गलती?,अधिक गहरा रोपना और पकने के समय अधिक सिंचाई करना सबसे बड़ी गलतियां हैं।,Crop,Onion,hi
क्या प्याज की खेती में ड्रिप सिंचाई फायदेमंद है?,"हाँ, ड्रिप सिंचाई से पानी की बचत होती है और प्याज के कंद एक समान आकार के बनते हैं।",Crop,Onion,hi
प्याज में 'बोल्टिंग' (Bolting) क्या है?,"प्याज के बीच से फूलों वाली डंडी (Seed stalk) निकल आना, जिससे कंद छोटे रह जाते हैं। यह अधिक ठंड के कारण होता है।",Crop,Onion,hi
प्याज की खेती शुरू करने वाले नए किसानों के लिए सलाह?,हमेशा अच्छे और प्रमाणित बीजों का ही उपयोग करें और बाजार की मांग के अनुसार किस्म चुनें।,Crop,Onion,hi
प्याज में 'मैग्नीशियम' की कमी के लक्षण?,पत्तियां पीली पड़कर सूखने लगती हैं और कंदों का विकास रुक जाता है।,Crop,Onion,hi
प्याज की खेती में 'पोटाश' की भूमिका?,पोटाश कंदों को सख्त बनाता है और उन्हें रोगों से लड़ने की शक्ति देता है।,Crop,Onion,hi
प्याज में 'नत्रजन' (Nitrogen) की अधिकता से नुकसान?,कंद बहुत बड़े और पिलपिले हो जाते हैं जो जल्दी सड़ सकते हैं।,Crop,Onion,hi
प्याज की 'खरीफ' खेती के लाभ?,"खरीफ प्याज तब बाजार में आता है जब दाम सबसे अधिक होते हैं, जिससे किसानों को बंपर मुनाफा मिल सकता है।",Crop,Onion,hi
प्याज के बीजों का उपचार कैसे करें?,बीज को कार्बेन्डाजिम या थायरम 2-3 ग्राम प्रति किग्रा बीज की दर से उपचारित करें।,Crop,Onion,hi
प्याज की 'प्रोसेसिंग' (Value Addition)?,प्याज का पाउडर या पेस्ट बनाकर उसे साल भर ऊँची कीमतों पर बेचा जा सकता है।,Crop,Onion,hi
प्याज की 'मृदा' का पीएच मान?,6.0 से 7.5 के बीच का पीएच प्याज के लिए सबसे अच्छा है।,Crop,Onion,hi
प्याज में 'जिंक' की कमी?,पौधों की वृद्धि धीमी हो जाती है और पत्तियों का रंग फीका पड़ जाता है।,Crop,Onion,hi
प्याज की फसल में 'पाले' से बचाव?,"आमतौर पर प्याज पाले को झेल लेता है, लेकिन बहुत अधिक ठंड होने पर हल्की सिंचाई जरूरी है।",Crop,Onion,hi
प्याज की खुदाई के समय सावधानी?,"कंदों को खुरपी या औजार से चोट न लगने दें, अन्यथा वे भंडारण में सड़ जाएंगे।",Crop,Onion,hi
प्याज की 'पूसा रेड' किस्म की क्या विशेषता है?,"इसके कंद मध्यम आकार के, लाल रंग के और भंडारण के लिए बहुत अच्छे होते हैं।",Onion,Crop,hi
प्याज में 'यूरिया' की टॉप ड्रेसिंग?,रोपाई के 30 दिन और 45 दिन बाद दो किस्तों में यूरिया दें।,Crop,Onion,hi
प्याज के बीजों का भंडारण?,बीजों को सूखी और ठंडी जगह पर एयर-टाइट डिब्बों में रखें।,Crop,Onion,hi
प्याज में 'मैंगनीज' की कमी का उपचार?,0.5% मैंगनीज सल्फेट का छिड़काव पत्तियों पर करें।,Crop,Onion,hi
प्याज की खेती में 'हरी खाद' के फायदे?,इससे मिट्टी की जल धारण क्षमता बढ़ती है जो प्याज के कंदों के विकास में सहायक है।,Crop,Onion,hi
प्याज के भंडारण गृह (Store House) को कैसा होना चाहिए?,भंडारण गृह हवादार होना चाहिए और उसमें सीधी धूप नहीं आनी चाहिए।,Crop,Onion,hi
प्याज की 'एग्रीफाउंड लाइट रेड' किस्म?,यह रबी मौसम की एक बहुत ही लोकप्रिय और अधिक उपज देने वाली किस्म है।,Crop,Onion,hi
प्याज में 'सफेद मक्खी' का नियंत्रण?,नीम के तेल या अनुशंसित कीटनाशक का छिड़काव करें।,Crop,Onion,hi
प्याज की खेती में 'नर्सरी' को धूप दिखाना?,नर्सरी बेड को गर्मियों में प्लास्टिक से ढकने से मिट्टी के कीड़े और कवक मर जाते हैं।,Crop,Onion,hi
प्याज के दानों को 'चमकदार' बनाने के लिए सल्फर?,बुआई के समय सल्फर डालने से प्याज का रंग गहरा लाल और चमकदार होता है।,Crop,Onion,hi
प्याज की खेती में 'मजदूरी' कम करने के तरीके?,रोपाई के लिए मशीनों और खरपतवार नियंत्रण के लिए हर्बिसाइड्स का उपयोग करें।,Crop,Onion,hi
प्याज के पौधों में 'अंकुरण' न होने का कारण?,पुराना बीज या नर्सरी में बहुत अधिक पानी का जमाव।,Crop,Onion,hi
प्याज की खेती के लिए सरकारी सब्सिडी?,प्याज के भंडारण गृह (Chali) बनाने पर सरकार 50-75% तक अनुदान देती है।,Crop,Onion,hi
प्याज में 'लीफ माइनर' कीट की पहचान?,पत्तियों के अंदर सफेद टेढ़ी-मेढ़ी लकीरें। नीम तेल का छिड़काव करें।,Crop,Onion,hi
प्याज की 'सघन' बुआई में उपज?,पौधों की दूरी कम करके (10x10 सेमी) उपज बढ़ाई जा सकती है लेकिन कंद छोटे रह सकते हैं।,Crop,Onion,hi
प्याज में 'सिंचाई' का अंतराल मिट्टी के अनुसार?,रेतीली मिट्टी में हर 5-7 दिन में और भारी मिट्टी में 10-12 दिन में सिंचाई करें।,Crop,Onion,hi
प्याज की खुदाई के बाद 'जड़ों' की छंटाई?,"जड़ों को कंद के बिल्कुल पास से न काटें, थोड़ा हिस्सा छोड़ दें ताकि सड़न न हो।",Crop,Onion,hi
प्याज में 'जिंक' की कमी से कंदों का विकास?,कंदों का आकार छोटा रह जाता है और वे पूरी तरह गोल नहीं बन पाते।,Crop,Onion,hi
प्याज की 'अगेती' बुआई के लाभ?,बाजार में नई फसल जल्दी आने से बहुत अच्छी कीमत मिलती है।,Crop,Onion,hi
प्याज में 'पोटाश' की मात्रा मिट्टी परीक्षण के आधार पर?,रिपोर्ट के अनुसार ही पोटाश डालें ताकि कंदों की मजबूती बनी रहे।,Crop,Onion,hi
प्याज के भंडारण में 'चूहों' का प्रबंधन?,"चूहे प्याज को नुकसान पहुँचाते हैं, भंडारण गृह के चारों ओर जाली लगाएं।",Crop,Onion,hi
प्याज में 'यूरिया' को मेड़ के किनारे ही क्यों डालें?,ताकि सिंचाई के पानी के साथ घुलकर वह सीधे जड़ों तक पहुँचे।,Crop,Onion,hi
प्याज की 'एन-53' किस्म की क्या विशेषता है?,यह खरीफ मौसम में प्याज उगाने के लिए सबसे अच्छी किस्म मानी जाती है।,Crop,Onion,hi
प्याज में 'फास्फोरस' के लिए 'एसएसपी' क्यों बेहतर है?,क्योंकि प्याज को फास्फोरस के साथ-साथ सल्फर की भी बहुत जरूरत होती है जो एसएसपी में होता है।,Crop,Onion,hi
प्याज की खुदाई के बाद 'त्रिपाल' से ढकना?,खेत में सुखाते समय प्याज को उनकी अपनी ही पत्तियों से ढकना चाहिए ताकि धूप से रंग न उड़े।,Crop,Onion,hi
प्याज में 'कल्ले' नहीं बल्कि 'पत्तियां' ही मुख्य भोजन बनाती हैं?,"हाँ, प्याज की पत्तियों का स्वस्थ रहना कंदों के विकास के लिए जरूरी है।",Crop,Onion,hi
प्याज की 'मशीनी' रोपाई?,अब प्याज की रोपाई के लिए स्वचालित मशीनें उपलब्ध हैं जो समय और श्रम बचाती हैं।,Crop,Onion,hi
प्याज में 'सल्फर' की कमी का प्रभाव?,प्याज में तीखापन कम हो जाता है और छिलका बहुत हल्का और कमजोर रह जाता है।,Crop,Onion,hi
प्याज की खुदाई के समय 'मिट्टी' बहुत गीली क्यों नहीं होनी चाहिए?,गीली मिट्टी प्याज पर चिपककर उसे बदरंग कर देती है और सड़न का खतरा बढ़ाती।,Crop,Onion,hi
प्याज में 'जिंक सल्फेट' का छिड़काव?,0.5% जिंक सल्फेट का छिड़काव पत्तियों की हरियाली और वृद्धि के लिए अच्छा है।,Crop,Onion,hi
प्याज की 'भीमा सुपर' किस्म?,यह अधिक उपज देने वाली और अच्छी गुणवत्ता वाली एक नई किस्म है।,Crop,Onion,hi
प्याज में 'चूहों' के लिए 'जिंक फास्फाइड' का उपयोग?,इसे दानों या आटे में मिलाकर बिलों के पास रखें।,Crop,Onion,hi
प्याज की खुदाई के बाद 'ग्रेडिंग' का व्यापारिक लाभ?,बड़े प्याज होटल और रेस्टोरेंट के लिए और छोटे प्याज घरेलू उपयोग के लिए अलग करना मुनाफा बढ़ाता है।,Crop,Onion,hi
प्याज में 'पोटाश' की कमी से भंडारण क्षमता?,पोटाश कम होने पर प्याज जल्दी नरम पड़ जाते हैं और उनमें सड़न जल्दी शुरू होती है।,Crop,Onion,hi
प्याज की खेती में 'जल निकास' की समस्या?,प्याज के खेत में पानी रुकने से कंद बहुत जल्दी गलने लगते हैं।,Crop,Onion,hi
प्याज में 'खरपतवार' नियंत्रण के लिए 'मल्चिंग'?,"प्याज में मल्चिंग का प्रयोग सफल है, यह खरपतवार रोकने के साथ नमी भी बचाता है।",Crop,Onion,hi
प्याज की सिंचाई के लिए 'स्प्रिंकलर' विधि?,प्याज के लिए स्प्रिंकलर सिंचाई बहुत अच्छी है क्योंकि यह हल्की और समान सिंचाई देती है।,Crop,Onion,hi
प्याज में 'एनपीके 19:19:19' का छिड़काव?,रोपाई के 40 दिन बाद इसका छिड़काव पौधों को अतिरिक्त शक्ति देता है।,Crop,Onion,hi
प्याज की खुदाई के बाद 'खेत' को खाली न छोड़ें?,प्याज के बाद जायद मूंग या मक्का बोना एक लाभदायक फसल चक्र है।,Crop,Onion,hi
प्याज में 'दीमक' के लिए 'नीम की खली'?,मिट्टी की तैयारी के समय नीम खली डालने से दीमक का प्रकोप नहीं होता।,Crop,Onion,hi
प्याज की 'पूसा माधवी' किस्म?,यह किस्म अपने बड़े आकार और अच्छे भंडारण गुणों के लिए जानी जाती है।,Crop,Onion,hi
प्याज में 'मैंगनीज' की कमी से प्रकाश संश्लेषण?,भोजन कम बनने के कारण कंदों का आकार और वजन दोनों घट जाते हैं।,Crop,Onion,hi
प्याज की 'सघन' खेती में 'हवा का संचार'?,पौधों के बीच सही दूरी रखने से फफूंद रोगों का खतरा कम होता है।,Crop,Onion,hi
प्याज में 'यूरिया' की अंतिम डोज खुदाई से कितने दिन पहले?,खुदाई से कम से कम 40 दिन पहले यूरिया देना बंद कर देना चाहिए।,Crop,Onion,hi
प्याज की खुदाई के बाद 'बाजार' ले जाने के लिए बोरे?,प्याज के लिए जूट के जालीदार बोरे सबसे अच्छे हैं ताकि हवा आती-जाती रहे।,Crop,Onion,hi
प्याज में 'बोरॉन' की कमी से कंदों का आकार?,कंदों का आकार बिगड़ सकता है और वे बीच से फट भी सकते हैं।,Crop,Onion,hi
प्याज की 'पछेती' बुआई में 'तापमान' का प्रभाव?,मार्च-अप्रैल की गर्मी प्याज के कंदों को जल्दी सुखा देती है जिससे वे छोटे रह जाते हैं।,Crop,Onion,hi
प्याज में 'खरपतवार' नियंत्रण के लिए 'फसल चक्र'?,प्याज के बाद धान या दलहन लगाने से खरपतवारों का भंडार कम होता है।,Crop,Onion,hi
प्याज की 'मिट्टी' का पीएच 8.0 होने पर?,"ऐसी मिट्टी थोड़ी क्षारीय है, इसमें पोटाश अधिक लेकिन जिंक कम हो सकता है।",Crop,Onion,hi
प्याज में 'सिंचाई' के लिए 'लेजर लेवलिंग' का असर?,समतल खेत में पानी समान रूप से फैलता है जिससे कोई कोना सूखा नहीं रहता।,Crop,Onion,hi
प्याज की खुदाई के बाद 'पत्तियों' का क्या करें?,पत्तियों को सड़ाकर खाद बनाएं या उन्हें मल्चिंग के रूप में उपयोग करें।,Crop,Onion,hi
प्याज में 'जिंक' की कमी से पत्तियों की नोक?,पत्तियों की नोक ऊपर से सूखना शुरू हो जाती है (Tip burn)।,Crop,Onion,hi
प्याज की 'शुष्क' क्षेत्रों में खेती?,जहाँ पानी की कमी हो वहां ड्रिप सिंचाई प्याज की सफल खेती का आधार है।,Crop,Onion,hi
प्याज में 'पोटाश' की कमी से 'शुगर' निर्माण?,कंदों में चीनी की मात्रा कम हो जाती है जिससे उनका स्वाद फीका रहता है।,Crop,Onion,hi
प्याज के भंडारण में 'नमी' से बचाव?,प्याज को हमेशा सूखी जगह पर जमीन से थोड़ा ऊपर उठाकर रखें।,Crop,Onion,hi
प्याज में 'यूरिया' की मात्रा मिट्टी परीक्षण रिपोर्ट के आधार पर?,हमेशा रिपोर्ट में दी गई 'Recommended Dose' का ही पालन करें।,Crop,Onion,hi
प्याज की 'भीमा किरण' किस्म?,यह रबी मौसम की एक बहुत ही उन्नत और टिकाऊ किस्म है।,Crop,Onion,hi
प्याज में 'फास्फोरस' का जड़ों के विस्तार में महत्व?,फास्फोरस जड़ों को मजबूती देता है जिससे कंद मिट्टी से बेहतर पोषण लेते हैं।,Crop,Onion,hi
प्याज की खुदाई के बाद तुरंत 'बिक्री' या 'भंडारण'?,"यदि भाव 10-15 रुपये से कम हों तो भंडारित करें, अधिक होने पर तुरंत बेचें।",Crop,Onion,hi
प्याज में 'कल्ले' बढ़ाने के लिए 'मैग्नीशियम'?,मैग्नीशियम पत्तियों की हरियाली बढ़ाकर कंदों के लिए अधिक भोजन बनाने में मदद करता है।,Crop,Onion,hi
प्याज की 'मशीनी' खुदाई में कंदों की सुरक्षा?,मशीन की गहराई सही सेट करें ताकि प्याज कटने से बच सकें।,Crop,Onion,hi
प्याज में 'सल्फर' की कमी से उपज में कितनी गिरावट?,गंभीर कमी होने पर पैदावार 20-30% तक कम हो सकती है।,Crop,Onion,hi
प्याज की खुदाई के बाद 'खेत' में 'हरी खाद'?,मूंग या लोबिया लगाकर अगली फसल के लिए नाइट्रोजन तैयार करें।,Crop,Onion,hi
प्याज में 'जिंक सल्फेट' 21% की प्रति एकड़ मात्रा?,10 किग्रा प्रति एकड़ मिट्टी में मिलाना प्याज के लिए पर्याप्त है।,Crop,Onion,hi
प्याज की 'राजेंद्र प्याज-1' किस्म?,यह बिहार की मिट्टी और जलवायु के लिए विशेष रूप से विकसित की गई है।,Crop,Onion,hi
प्याज में 'चूहों' के लिए 'स्मोक' विधि?,बिलों में मिर्च या कड़वे धुएं का प्रयोग चूहों को भगाने में मदद करता है।,Crop,Onion,hi
प्याज की खुदाई के बाद कंदों की 'पैकिंग'?,प्याज को जालीदार नेट बैग्स में भरें ताकि वे लंबे समय तक ताजे रहें।,Crop,Onion,hi
प्याज में 'पोटाश' की कमी से छिलके की चमक?,पोटाश की कमी से छिलका फीका और मटमैला दिख सकता है।,Crop,Onion,hi
प्याज की 'मिट्टी' की तैयारी में 'रोटावेटर' के लाभ?,मिट्टी को पूरी तरह बारीक करने के लिए रोटावेटर प्याज के लिए श्रेष्ठ है।,Crop,Onion,hi
प्याज में 'खरपतवार' नियंत्रण के लिए 'ऑक्सीफ्लोरफेन'?,यह प्याज में रोपाई के बाद उपयोग किया जाने वाला एक प्रभावी खरपतवार नाशी है।,Crop,Onion,hi
प्याज की 'सिंचाई' के लिए 'नहर' के पानी की समय सारणी?,नहर के पानी के आने के अनुसार अपनी सिंचाई की योजना पहले से तैयार रखें।,Crop,Onion,hi
प्याज में 'एनपीके 18:18:18' का लाभ?,यह पौधों को तीनों मुख्य तत्व संतुलित मात्रा में प्रदान करता है।,Crop,Onion,hi
प्याज की खुदाई के बाद खेत की 'गहरी जुताई'?,मिट्टी की संरचना सुधारने के लिए हर 2-3 साल में गहरी जुताई जरूरी है।,Crop,Onion,hi
प्याज में 'दीमक' के लिए 'मिट्टी का तेल' न डालें?,"हाँ, यह मिट्टी के स्वास्थ्य और सूक्ष्मजीवों को नष्ट कर देता है।",Crop,Onion,hi
प्याज की 'अर्का कल्याण' किस्म?,यह खरीफ और रबी दोनों मौसमों के लिए एक बहुत अच्छी किस्म है।,Crop,Onion,hi
प्याज में 'मैंगनीज' की कमी से कंदों का भराव?,कंद छोटे और हल्के रह सकते हैं जिससे कुल पैदावार घटती है।,Crop,Onion,hi
प्याज की 'सघन' खेती में 'वायु संचार'?,पौधों के बीच 10 सेमी की दूरी हवा के संचार के लिए उपयुक्त है।,Crop,Onion,hi
प्याज में 'यूरिया' की टॉप ड्रेसिंग के बाद 'हल्की सिंचाई'?,यूरिया डालने के तुरंत बाद सिंचाई करना उसके असर को बढ़ाता है।,Crop,Onion,hi
प्याज की खुदाई के बाद कंदों को 'आग' से बचाना?,खुदाई के स्थान पर सूखी पत्तियों या कूड़े में आग न लगाएं।,Crop,Onion,hi
प्याज में 'बोरॉन' की कमी से कंदों का फटना?,मिट्टी में बोरॉन की कमी कंदों की बाहरी त्वचा को कमजोर कर देती है जिससे वे फट जाते हैं।,Crop,Onion,hi
प्याज की 'पछेती' बुआई में 'उपज' बचाने के लिए?,हमेशा पछेती और गर्मी सहन करने वाली किस्मों का ही चयन करें।,Crop,Onion,hi
प्याज में 'खरपतवार' नियंत्रण के लिए 'हुइ'?,लाइनों के बीच छोटे यंत्रों से निराई करना प्याज के लिए प्रभावी है।,Crop,Onion,hi
प्याज की 'मिट्टी' का पीएच 6.5?,यह प्याज के लिए सबसे श्रेष्ठ पीएच है जहाँ सभी पोषक तत्व आसानी से मिलते हैं।,Crop,Onion,hi
प्याज में 'सिंचाई' के लिए 'वॉटर सेंसर'?,स्मार्ट सिंचाई से पानी की बर्बादी रुकती है और प्याज को सही नमी मिलती है।,Crop,Onion,hi
प्याज की खुदाई के बाद क्या मूंग संभव है?,"हाँ, प्याज के बाद जायद मूंग बोना मिट्टी की सेहत के लिए बहुत अच्छा है।",Crop,Onion,hi
प्याज में 'जिंक' की कमी से दानों का स्वाद?,जिंक की कमी प्याज के पोषण और स्वाद दोनों को प्रभावित करती है।,Crop,Onion,hi
प्याज की 'शुष्क' खेती में सफलता का मंत्र?,मल्चिंग + ड्रिप सिंचाई + संतुलित जैविक खाद का प्रयोग।,Crop,Onion,hi
प्याज में 'पोटाश' की कमी से 'कंदों' की मजबूती?,पोटाश कम होने पर कंद ढीले और पिलपिले रह जाते हैं।,Crop,Onion,hi
प्याज के भंडारण में 'पारे' की गोलियों का नुकसान?,"पारा प्याज को जहरीला बना देता है, इसका उपयोग कभी न करें।",Crop,Onion,hi
प्याज में 'यूरिया' की बचत के लिए 'नैनो यूरिया'?,नैनो यूरिया का छिड़काव यूरिया की लागत को काफी कम कर सकता है।,Crop,Onion,hi
प्याज की 'मृदा' की उर्वरता का भविष्य?,संतुलित खाद और फसल चक्र ही प्याज की खेती को टिकाऊ बनाए रखेंगे।,Crop,Onion,hi
प्याज की सफल खेती के लिए किसानों को अंतिम सलाह?,हमेशा समय पर सिंचाई और कीट प्रबंधन पर विशेष ध्यान दें।,Crop,Onion,hi
