Question,Answer,Category,Crop,Language
फसल सुरक्षा में 'मल्चिंग' (Mulching) का लाभ?,मल्चिंग खरपतवारों को उगने से रोकती है और मिट्टी जनित रोगों के प्रसार को कम करती है।,Plant Protection,General,hi
'ट्रैप क्रॉप' (Trap Crop) का सिद्धांत?,"मुख्य फसल के चारों ओर ऐसी फसल लगाना जिसे कीट ज्यादा पसंद करते हों, ताकि मुख्य फसल सुरक्षित रहे।",Plant Protection,General,hi
'फेरोमोन ट्रैप' (Pheromone Trap) की निगरानी?,ट्रैप में पकड़े गए कीटों की संख्या से किसान को पता चलता है कि कब स्प्रे करने की जरूरत है।,Plant Protection,General,hi
फसल सुरक्षा में 'समग्र प्रबंधन' (IPM)?,रसायनों का प्रयोग सबसे अंत में करना और जैविक विधियों को प्राथमिकता देना ही असली सुरक्षा है।,Plant Protection,General,hi
छिड़काव मशीन (Sprayer) की सर्विसिंग?,नियमित रूप से मशीन की सफाई और नोजल की जांच करना समान और प्रभावी छिड़काव के लिए जरूरी है।,Plant Protection,General,hi
क्या रसायनों को मिलाकर छिड़कना सही है?,केवल उन रसायनों को मिलाएं जो एक-दूसरे के साथ क्रिया न करते हों। इसके लिए 'जार टेस्ट' जरूर करें।,Plant Protection,General,hi
फसल सुरक्षा में 'हवा की दिशा'?,हमेशा हवा की दिशा में ही स्प्रे करें ताकि दवा उड़कर आपके शरीर पर न आए और समान रूप से फैले।,Plant Protection,General,hi
पक्षियों से फसल की सुरक्षा?,"खेत में चमकीली रिबन बांधना, पुतले (Scarecrow) लगाना या शोर करने वाले यंत्रों का उपयोग करना।",Plant Protection,General,hi
'बर्ड पर्च' (Bird Perch) और सुंडी नियंत्रण?,पक्षी स्टैंड पर बैठकर सुंडियों को देखते हैं और उन्हें खाकर फसल को सुरक्षित रखते हैं।,Plant Protection,General,hi
क्या चूहों से फसल को बड़ा खतरा है?,"हाँ, चूहे जड़ों को काट सकते हैं और दानों को भारी नुकसान पहुँचा सकते हैं। जिंक फास्फाइड का प्रयोग करें।",Plant Protection,General,hi
फसल सुरक्षा में 'फसल चक्र' (Crop Rotation)?,लगातार एक ही फसल न उगाने से कीटों और रोगों का जीवन चक्र टूट जाता है।,Plant Protection,General,hi
कीटनाशकों के खाली डिब्बों का निस्तारण?,"डिब्बों को फोड़कर या छेद करके जमीन में गहरा दबाएं, कभी भी घर में उपयोग न करें।",Plant Protection,General,hi
क्या रसायनों से फसल की गुणवत्ता गिरती है?,"हाँ, रसायनों के अत्यधिक प्रयोग से स्वाद बिगड़ सकता है और स्वास्थ्य पर बुरा असर पड़ सकता है।",Plant Protection,General,hi
फसल सुरक्षा में 'समय प्रबंधन'?,कीट के अंडे या शुरुआती इल्ली दिखने पर ही कार्रवाई करना सबसे सस्ता और प्रभावी है।,Plant Protection,General,hi
'जैविक कीटनाशक' (Bio-pesticides) का असर?,"जैविक दवाएं रसायनों की तुलना में धीरे काम करती हैं, लेकिन ये टिकाऊ और सुरक्षित होती हैं।",Plant Protection,General,hi
फसल सुरक्षा में 'निराई-गुड़ाई'?,खरपतवारों को समय पर निकालना पोषक तत्वों की सुरक्षा और कीट प्रबंधन के लिए अनिवार्य है।,Plant Protection,General,hi
'चिपचिपे ट्रैप' (Sticky Traps) की ऊँचाई?,इन ट्रैप्स को हमेशा पौधों की ऊँचाई के बराबर या थोड़ा ऊपर लगाना चाहिए।,Plant Protection,General,hi
क्या अधिक उर्वरक फसल सुरक्षा को बिगाड़ सकते हैं?,"हाँ, अधिक नाइट्रोजन से पौधे बहुत कोमल हो जाते हैं जिससे कीट जल्दी हमला करते हैं।",Plant Protection,General,hi
फसल सुरक्षा में 'बायो-सिक्योरिटी'?,नर्सरी या बगीचे में बाहरी लोगों और जानवरों का प्रवेश नियंत्रित रखना ताकि संक्रमण न फैले।,Plant Protection,General,hi
'सिट्रस कैंकर' से नींबू की सुरक्षा?,संक्रमित टहनियों को काटकर जलाना और स्ट्रेप्टोसायक्लिन का छिड़काव करना जरूरी है।,Plant Protection,General,hi
आलू के 'पिछेती झुलसा' से सुरक्षा?,कोहरे और नमी वाले मौसम में मैंकोज़ेब का सुरक्षात्मक छिड़काव पहले ही कर देना चाहिए।,Plant Protection,General,hi
धान के 'तना छेदक' के लिए जैविक सुरक्षा?,खेत में 'ट्राइको-कार्ड' बांधने से मित्र कीट हानिकारक कीटों के अंडों को नष्ट कर देते हैं।,Plant Protection,General,hi
फसल सुरक्षा में 'ड्रोन' की भूमिका?,ड्रोन से ऊँचे पेड़ों और बड़े खेतों में छिड़काव करना अधिक सुरक्षित और प्रभावी होता है।,Plant Protection,General,hi
किसानों के लिए फसल सुरक्षा का मुख्य संदेश?,"खेत की नियमित सैर करें (Field scouting), क्योंकि सावधानी ही सबसे बड़ी सुरक्षा है।",Plant Protection,General,hi
'दीमक' से सुरक्षा के लिए कच्ची गोबर खाद?,खेत में कभी भी कच्ची गोबर खाद न डालें क्योंकि यह दीमक को आमंत्रित करती है।,Plant Protection,General,hi
'मिली बग' से सुरक्षा के लिए ग्रीस बैंडिंग?,पेड़ों के तने पर ग्रीस लगाना रेंगने वाले कीटों को ऊपर जाने से रोकता है।,Plant Protection,General,hi
'लीफ माइनर' से सब्जियों की सुरक्षा?,शुरुआती लक्षणों में नीम के तेल का छिड़काव पत्तियों के अंदर छिपे कीटों को रोकता है।,Plant Protection,General,hi
'सफेद मक्खी' से सुरक्षा के लिए बॉर्डर क्रॉप?,खेत के चारों ओर ज्वार या मक्का की घनी कतारें लगाने से मक्खियों का प्रवेश रुकता है।,Plant Protection,General,hi
फसल सुरक्षा में 'हार्मोन' का प्रयोग?,कुछ हार्मोन फूलों और फलों को समय से पहले गिरने से रोककर फसल को सुरक्षित रखते हैं।,Plant Protection,General,hi
'भंडारण' में अनाज की सुरक्षा?,अनाज को 10-12% नमी तक सुखाना और एयर-टाइट बिन्स में रखना कीटों से सुरक्षा की गारंटी है।,Plant Protection,General,hi
क्या नमक का पानी फसल सुरक्षा में काम आता है?,10% नमक के घोल से धान के हल्के बीजों को अलग करना बीज सुरक्षा का एक तरीका है।,Plant Protection,General,hi
'दशपर्णी अर्क' से फसल सुरक्षा?,यह घर पर बना कीटनाशक लगभग सभी रस चूसने वाले कीटों से फसल को सुरक्षित रखता है।,Plant Protection,General,hi
फसल सुरक्षा और 'डिजिटल ऐप'?,मोबाइल ऐप्स के जरिए रोगों के लक्षणों की पहचान करना और विशेषज्ञों से तुरंत सलाह पाना।,Plant Protection,General,hi
फसल सुरक्षा में सफलता का अंतिम सूत्र?,"प्रकृति का संतुलन बनाए रखें, मित्र कीटों को बचाएं और रसायनों का न्यूनतम उपयोग करें।",Plant Protection,General,hi
