Question,Answer,Category,Crop,Language
टेबुकोनाजोल (Tebuconazole) का उपयोग?,यह रतुआ (Rust) और बीज जनित रोगों के लिए एक बहुत प्रभावी प्रणालीगत कवकनाशी है।,Plant Protection,General,hi
मिट्टी उपचार (Soil Drenching) कैसे करें?,फफूंदनाशक के घोल को पौधों की जड़ों के पास मिट्टी में डालने की प्रक्रिया को ड्रेंचिंग कहते हैं।,Plant Protection,General,hi
फफूंदनाशकों के अधिक प्रयोग से 'प्रतिरोध' (Resistance)?,"हाँ, एक ही दवा बार-बार डालने से फफूंद उस दवा के प्रति प्रतिरोधी हो जाते हैं और दवा असर करना बंद कर देती है।",Plant Protection,General,hi
दवाओं का 'अदला-बदली' (Rotation) क्यों जरूरी है?,प्रतिरोध से बचने के लिए अलग-अलग रासायनिक समूह के फफूंदनाशकों को बारी-बारी से उपयोग करना चाहिए।,Plant Protection,General,hi
क्या फफूंदनाशक इंसानों के लिए खतरनाक हैं?,"हाँ, ये जहरीले रसायन हैं। छिड़काव के समय दस्ताने, मास्क और सुरक्षा चश्मे का प्रयोग अनिवार्य है।",Plant Protection,General,hi
वैलिडामाइसिन (Validamycin) का विशेष उपयोग?,यह धान के 'शीथ ब्लाइट' रोग के लिए विशेष रूप से बनाई गई दवा है।,Plant Protection,General,hi
कार्बोक्सिन (Carboxin) क्या है?,यह एक प्रणालीगत फफूंदनाशक है जो विशेष रूप से 'कंगियारी' (Smut) रोगों के बीज उपचार के लिए उपयोग होता है।,Plant Protection,General,hi
बोर्डो मिश्रण (Bordeaux Mixture) क्या है?,"यह चूना, नीला थोथा और पानी का पारंपरिक मिश्रण है जो बागवानी फसलों में फफूंद रोकने के लिए बहुत प्रभावी है।",Plant Protection,General,hi
बोर्डो पेस्ट का उपयोग कहाँ होता है?,पेड़ों के तनों पर (विशेषकर कटाई-छंटाई के बाद) घावों को भरने और फफूंद से बचाने के लिए लेप लगाया जाता है।,Plant Protection,General,hi
फफूंदनाशकों के घोल की सांद्रता (Concentration)?,आमतौर पर 2 ग्राम या 2 मिली दवा प्रति लीटर पानी में मिलाई जाती है (0.2%)।,Plant Protection,General,hi
क्या फफूंदनाशकों को उर्वरकों के साथ मिला सकते हैं?,"एनपीके (19:19:19) जैसे सूक्ष्म उर्वरकों के साथ कुछ कवकनाशी मिलाए जा सकते हैं, पर सावधानी जरूरी है।",Plant Protection,General,hi
'कवच' (Kavach) फफूंदनाशक क्या है?,इसमें क्लोरोथैलोनिल (Chlorothalonil) होता है जो मूंगफली के टिक्का और सब्जियों के झुलसा रोगों के लिए श्रेष्ठ है।,Plant Protection,General,hi
फफूंदनाशकों के पैकेट पर 'Exp Date' का महत्व?,एक्सपायरी के बाद दवा की प्रभावशीलता कम हो जाती है और वह फसल को नुकसान भी पहुँचा सकती है।,Plant Protection,General,hi
सल्फर की धूल (Sulphur Dust) का प्रयोग?,अंगूर और आम के बागों में चूर्णी फफूंद को रोकने के लिए गंधक की धूल का छिड़काव किया जाता है।,Plant Protection,General,hi
क्या जैविक खेती में रासायनिक फफूंदनाशक मान्य हैं?,"नहीं, जैविक खेती में केवल ट्राइकोडर्मा, स्यूडोमोनास और दशपर्णी अर्क जैसे जैविक विकल्पों का ही प्रयोग होता है।",Plant Protection,General,hi
फफूंदनाशकों के भंडारण का सही तरीका?,"दवाओं को बच्चों की पहुँच से दूर, ठंडी, सूखी और अंधेरी जगह पर मूल पैकिंग में ही रखें।",Plant Protection,General,hi
धान के 'ब्लास्ट' रोग के लिए सबसे अच्छी दवा?,ट्राइसाइक्लाजोल (Tricyclazole) 75% WP ब्लास्ट के लिए सबसे अधिक अनुशंसित दवा है।,Plant Protection,General,hi
फफूंदनाशकों का 'सुरक्षात्मक' (Protective) प्रयोग?,रोग आने से पहले ही दवा छिड़कना ताकि फफूंद के बीजाणु पौधे पर न पनप सकें।,Plant Protection,General,hi
फफूंदनाशकों का 'उपचारात्मक' (Curative) प्रयोग?,रोग के लक्षण दिखने के बाद संक्रमण को खत्म करने के लिए की जाने वाली कार्रवाई।,Plant Protection,General,hi
क्या तेज बारिश के बाद छिड़काव दोबारा करना चाहिए?,"यदि छिड़काव के 2 घंटे के भीतर तेज बारिश हो जाए, तो दवा धुल सकती है और दोबारा छिड़काव की जरूरत पड़ सकती है।",Plant Protection,General,hi
फफूंदनाशक और 'मिट्टी का स्वास्थ्य'?,"अधिक रसायनों से केंचुए और मित्र कवक नष्ट हो सकते हैं, इसलिए जैविक और रासायनिक का संतुलन बनाएं।",Plant Protection,General,hi
'नेतिवो' (Nativo) फफूंदनाशक की विशेषता?,इसमें टेबुकोनाजोल और ट्राइफ्लॉक्सीस्ट्रोबिन का मिश्रण होता है जो धान और आम के रोगों में बहुत प्रभावी है।,Plant Protection,General,hi
फफूंदनाशकों के खाली डिब्बों का क्या करें?,"इन्हें तोड़कर या छेद करके जमीन में गहरा दबा दें, कभी भी घर में उपयोग न करें।",Plant Protection,General,hi
क्या फफूंदनाशकों से बीज का अंकुरण बढ़ता है?,"नहीं, यह केवल बीज को सड़ने से बचाता है जिससे अंकुरण सुरक्षित रहता है।",Plant Protection,General,hi
छिड़काव के समय हवा की दिशा?,हमेशा हवा की दिशा में छिड़काव करें ताकि दवा का स्प्रे आपके शरीर पर न आए।,Plant Protection,General,hi
फफूंदनाशकों के प्रयोग में किसानों के लिए मुख्य सलाह?,हमेशा सही रोग की पहचान करें और कृषि विशेषज्ञ की सलाह से ही दवा और उसकी मात्रा तय करें।,Plant Protection,General,hi
