Question,Answer,Category,Crop,Language
ड्रैगन फ्रूट की प्रमुख किस्में कौन सी हैं?,"मुख्य रूप से सफेद गूदे वाली (White), लाल गूदे वाली (Red) और पीली (Yellow) किस्में उगाई जाती हैं।",Crop,Dragon Fruit,hi
ड्रैगन फ्रूट में 'फूल' कब आते हैं?,रोपाई के 12-15 महीने बाद फूल आने शुरू हो जाते हैं। फूल रात में खिलते हैं और केवल एक रात के लिए रहते हैं।,Crop,Dragon Fruit,hi
फलों की तुड़ाई (Harvesting) कब करें?,"फूल आने के 30-35 दिन बाद फल पककर लाल हो जाते हैं, तब उन्हें तोड़ लेना चाहिए।",Crop,Dragon Fruit,hi
ड्रैगन फ्रूट में 'कटाई-छंटाई' (Pruning) क्यों जरूरी है?,"पौधे के आकार को नियंत्रित करने, पुरानी टहनियों को हटाने और फल उत्पादन बढ़ाने के लिए प्रूनिंग अनिवार्य है।",Crop,Dragon Fruit,hi
ड्रैगन फ्रूट में 'जड़ सड़न' (Root Rot) रोग?,यह अधिक पानी और जल भराव के कारण होता है। इसे रोकने के लिए जल निकास सुधारें और कवकनाशी का प्रयोग करें।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट की औसत उपज कितनी होती है?,एक बार पौधा स्थापित होने पर 3-4 साल बाद प्रति एकड़ 4-6 टन फल प्राप्त किए जा सकते हैं।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट के स्वास्थ्य लाभ क्या हैं?,"यह एंटीऑक्सीडेंट, विटामिन सी और फाइबर से भरपूर है। यह शुगर और दिल के मरीजों के लिए बहुत फायदेमंद माना जाता है।",Crop,Dragon Fruit,hi
ड्रैगन फ्रूट की खेती में शुरुआती निवेश कितना है?,"प्रति एकड़ खंभों, पौधों और ड्रिप सिंचाई पर लगभग 3 से 5 लाख रुपये का खर्च आ सकता है।",Crop,Dragon Fruit,hi
ड्रैगन फ्रूट का पौधा कितने साल तक फल देता है?,एक बार लगाने पर ड्रैगन फ्रूट का पौधा 20 से 25 साल तक लगातार फल दे सकता है।,Crop,Dragon Fruit,hi
क्या बिहार में ड्रैगन फ्रूट की खेती सफल है?,"हाँ, बिहार के कई जिलों जैसे किशनगंज, पूर्णिया और औरंगाबाद में किसान इसकी सफल खेती कर रहे हैं।",Crop,Dragon Fruit,hi
ड्रैगन फ्रूट में 'चींटियों' का प्रकोप?,फूलों और फलों पर चींटियाँ हमला कर सकती हैं। इसे रोकने के लिए नीम के तेल का छिड़काव करें।,Crop,Dragon Fruit,hi
फलों को 'धूप' (Sunburn) से कैसे बचाएं?,अत्यधिक गर्मी में फलों पर सनबर्न हो सकता है। इसे बचाने के लिए शेड नेट का उपयोग किया जा सकता है।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट की मार्केटिंग कैसे करें?,"इसे सीधे सुपरमार्केट, होटलों या ऑनलाइन प्लेटफार्म्स पर अच्छी कीमतों पर बेचा जा सकता है।",Crop,Dragon Fruit,hi
क्या ड्रैगन फ्रूट को गमलों में उगाया जा सकता है?,"हाँ, बड़े गमलों (20 लीटर+) और उचित सहारे के साथ इसे घर की छत पर भी उगाया जा सकता है।",Crop,Dragon Fruit,hi
ड्रैगन फ्रूट में 'परागण' (Pollination) कैसे होता है?,"अधिकांश किस्में स्व-परागित होती हैं, लेकिन कुछ किस्मों में कृत्रिम परागण (Hand pollination) से उपज बढ़ती है।",Crop,Dragon Fruit,hi
ड्रैगन फ्रूट की खेती शुरू करने के लिए विशेषज्ञों की सलाह?,शुरुआत छोटे स्तर से करें और हमेशा अच्छी नर्सरी से प्रमाणित कलम (Cuttings) ही खरीदें।,Crop,Dragon Fruit,hi
लाल और सफेद ड्रैगन फ्रूट में क्या अंतर है?,"लाल गूदे वाला फल अधिक मीठा और एंटीऑक्सीडेंट से भरपूर होता है, जबकि सफेद वाला थोड़ा कम मीठा होता है।",Crop,Dragon Fruit,hi
ड्रैगन फ्रूट में 'फंगस' की समस्या?,पत्तियों पर पीले या भूरे धब्बे दिखना फंगस का संकेत है। कॉपर ऑक्सीक्लोराइड का छिड़काव करें।,Crop,Dragon Fruit,hi
क्या ड्रैगन फ्रूट के लिए सरकारी अनुदान मिलता है?,"हाँ, कई राज्यों में 'राष्ट्रीय बागवानी मिशन' के तहत ड्रैगन फ्रूट की खेती पर सब्सिडी दी जा रही है।",Crop,Dragon Fruit,hi
ड्रैगन फ्रूट की खेती में सबसे बड़ी गलती?,जल भराव और मिट्टी की तैयारी में कमी सबसे बड़ी गलतियां हैं।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट में 'कैल्शियम' का महत्व?,यह तने की मजबूती और फलों की भंडारण क्षमता बढ़ाने के लिए जरूरी है।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट के पौधों को 'सर्दियों' में देखभाल?,सर्दियों में पानी कम दें और पाले से बचाने के लिए हल्की मल्चिंग करें।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट की कलम (Cutting) कैसे लगाएं?,"कलम को 2-3 दिन छाया में सुखाएं ताकि घाव भर जाए, फिर उसे 2-3 इंच गहराई में मिट्टी में लगाएं।",Crop,Dragon Fruit,hi
ड्रैगन फ्रूट में 'जिंक' की कमी?,पत्तियां फीकी पड़ जाती हैं और विकास रुक जाता है। 0.5% जिंक सल्फेट का स्प्रे करें।,Crop,Dragon Fruit,hi
फलों के दानों को 'चमकदार' बनाने के लिए पोटाश?,फल पकते समय पोटाश का प्रयोग फलों के रंग और मिठास में सुधार करता है।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट की खुदाई (Harvesting) के बाद भंडारण?,फलों को 10-12 दिन तक सामान्य तापमान पर और 3-4 सप्ताह तक फ्रिज में रखा जा सकता है।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट में 'यूरिया' की मात्रा?,छोटे पौधों को कम यूरिया और फल देने वाले पौधों को संतुलित नाइट्रोजन की जरूरत होती है।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट के बीजों से पौधा उगाना?,"बीजों से पौधा उगाना संभव है लेकिन इसमें फल आने में 4-5 साल लग जाते हैं, कलम सबसे अच्छा तरीका है।",Crop,Dragon Fruit,hi
ड्रैगन फ्रूट में 'मैंगनीज' की कमी का उपचार?,0.5% मैंगनीज सल्फेट का छिड़काव पत्तियों पर करें।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट की खेती में 'मजदूरी' की बचत?,"चूंकि इसमें निराई-गुड़ाई कम होती है, इसलिए पारंपरिक फसलों की तुलना में मजदूरी कम लगती है।",Crop,Dragon Fruit,hi
ड्रैगन फ्रूट के फूलों का खिलना?,इसके फूल रात में 9-10 बजे खिलते हैं और सुबह सूरज निकलने से पहले बंद हो जाते हैं।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट में 'पोटाश' की मात्रा मिट्टी परीक्षण के आधार पर?,रिपोर्ट के अनुसार ही खाद डालें ताकि पौधों का संतुलित विकास हो।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट के भंडारण में 'चूहों' का नुकसान?,"चूहे पौधों के तनों को काट सकते हैं, खेत के चारों ओर सफाई रखें।",Crop,Dragon Fruit,hi
ड्रैगन फ्रूट में 'यूरिया' को जड़ों के पास ही क्यों डालें?,ताकि पौधा उसे जल्दी सोख सके और वह धूप में उड़े नहीं।,Crop,Dragon Fruit,hi
पीली ड्रैगन फ्रूट (Yellow Dragon Fruit) की क्या विशेषता है?,यह सबसे मीठी किस्म मानी जाती है और इसके फल थोड़े छोटे व कांटों वाले होते हैं।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट में 'फास्फोरस' के लिए 'डीएपी'?,डीएपी जड़ों को मजबूती देने और फूलों की संख्या बढ़ाने में सहायक है।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट की खुदाई के बाद 'क्रेट्स' का उपयोग?,फलों को सुरक्षित रखने के लिए प्लास्टिक क्रेट्स का ही उपयोग करें।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट में 'कल्ले' नहीं बल्कि 'टहनियां' (Stems) होती हैं?,"हाँ, इन टहनियों को खंभे के ऊपर से नीचे की ओर लटकाना चाहिए ताकि अधिक फल आएं।",Crop,Dragon Fruit,hi
ड्रैगन फ्रूट की 'मशीनी' बुआई?,मशीनों का उपयोग केवल गढ्ढे खोदने और खंभे लगाने के लिए किया जा सकता है।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट में 'सल्फर' की कमी का पहचान?,नई टहनियां पीली पड़ जाती हैं और पौधा कमजोर दिखाई देता है।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट की खुदाई के समय 'मिट्टी' सूखी क्यों होनी चाहिए?,ताकि जड़ों के पास फंगस का खतरा न रहे और कटाई के दौरान पैर न धंसें।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट में 'जिंक सल्फेट' को चूने के साथ स्प्रे करें?,"हाँ, ताकि पत्तियों पर जलन न हो और पोषक तत्व सही से मिले।",Crop,Dragon Fruit,hi
ड्रैगन फ्रूट की 'मोरक्कन रेड' किस्म?,यह अधिक मीठी और गहरे लाल गूदे वाली एक बहुत ही लोकप्रिय किस्म है।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट में 'चूहों' के बिलों में 'धुआं'?,"तनों को बचाने के लिए चूहों को भगाना जरूरी है, नीम के धुएं का प्रयोग करें।",Crop,Dragon Fruit,hi
ड्रैगन फ्रूट की खुदाई के बाद 'ग्रेडिंग' का लाभ?,वजन के आधार पर फलों को अलग करने से ऊँची कीमत मिलती है।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट में 'पोटाश' की कमी से तने की मोटाई?,तना पतला और कमजोर रह जाता है जिससे वह फल का वजन नहीं संभाल पाता।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट की खेती में 'जल निकास' का महत्व?,"जड़ें बहुत उथली होती हैं, थोड़ा भी पानी रुकने पर पौधा गलकर गिर सकता है।",Crop,Dragon Fruit,hi
ड्रैगन फ्रूट में 'खरपतवार' नियंत्रण के लिए 'मल्चिंग' फिल्म?,खंभों के चारों ओर प्लास्टिक मल्चिंग करने से नमी बनी रहती है और घास नहीं उगती।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट की सिंचाई के लिए 'ड्रिप' श्रेष्ठ क्यों है?,क्योंकि यह पानी को केवल जड़ों के पास देता है और फंगस के खतरे को कम करता है।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट में 'एनपीके 19:19:19' का छिड़काव कब करें?,पौधों के विकास के शुरुआती महीनों में हर 30 दिन पर इसका स्प्रे करें।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट की खुदाई के बाद 'खेत' की सफाई?,पुरानी और सूखी टहनियों को हटाकर खेत को साफ रखें।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट में 'दीमक' के लिए 'नीम की खली'?,मिट्टी की तैयारी के समय नीम खली डालना दीमक को भगाने का सबसे अच्छा तरीका है।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट की 'अमेरिकन ब्यूटी' किस्म?,यह अपने बड़े आकार और रसीले स्वाद के लिए जानी जाती है।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट में 'मैंगनीज' की कमी का कारण?,अत्यधिक बलुई मिट्टी में मैंगनीज की कमी देखी जा सकती है।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट की 'सघन' खेती में 'हवा' का संचार?,पंक्तियों के बीच 3-4 मीटर की दूरी हवा के बेहतर संचार के लिए जरूरी है।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट में 'यूरिया' की टॉप ड्रेसिंग के बाद 'हल्की सिंचाई'?,हमेशा खाद देने के बाद पानी दें ताकि वह जड़ों तक पहुँच जाए।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट की खुदाई के बाद 'कूड़े' का प्रबंधन?,पौधों की सूखी टहनियों को सड़ाकर जैविक खाद बनाना ही सबसे अच्छा है।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट में 'बोरॉन' की कमी से फूलों का गिरना?,बोरॉन की कमी से कलियाँ फूल बनने से पहले ही गिर सकती हैं।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट की 'पछेती' तुड़ाई में 'मुनाफा'?,अक्टूबर-नवंबर में मिलने वाले फलों की बाजार में ऊँची मांग रहती है।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट में 'खरपतवार' नियंत्रण के लिए 'ब्रश कटर'?,लाइनों के बीच उगी घास को काटने के लिए ब्रश कटर का उपयोग करना सस्ता है।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट की 'मिट्टी' का पीएच 6.5?,यह कैक्टस परिवार के पौधों के लिए सबसे अनुकूल पीएच रेंज है।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट में 'सिंचाई' के लिए 'सोलर पंप'?,कम पानी की जरूरत होने के कारण सोलर पंप से सिंचाई करना बहुत ही किफायती है।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट की खुदाई के बाद क्या मूंग संभव है?,"हाँ, पंक्तियों के बीच की खाली जगह में मूंग या लोबिया उगाया जा सकता है।",Crop,Dragon Fruit,hi
ड्रैगन फ्रूट में 'जिंक' की कमी से फलों की मिठास?,जिंक की कमी से फलों का स्वाद फीका पड़ सकता है।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट की 'शुष्क' खेती में सफलता?,ड्रिप सिंचाई और मल्चिंग के बिना तपती गर्मी में ड्रैगन फ्रूट बचाना कठिन है।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट में 'पोटाश' की कमी से 'शर्करा' संचय?,पोटाश कम होने पर फलों में मिठास कम हो जाती है।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट के भंडारण में 'पारे' की गोली का खतरा?,"भूलकर भी प्रयोग न करें, यह स्वास्थ्य के लिए घातक है।",Crop,Dragon Fruit,hi
ड्रैगन फ्रूट में 'यूरिया' की बचत के लिए 'नैनो यूरिया'?,नैनो यूरिया का स्प्रे पौधों की हरियाली और वृद्धि के लिए बहुत प्रभावी है।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट की 'मृदा' की उर्वरता का राज?,भरपूर गोबर की खाद और समय-समय पर जैविक टॉनिक का प्रयोग।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट की सफल खेती के लिए विशेषज्ञों की अंतिम सलाह?,हमेशा अच्छी ड्रेनेज वाली जमीन चुनें और पौधों को सही सहारा दें।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट के पौधे को 'जड़' से बचाने के लिए क्या करें?,खंभे के पास मिट्टी को ऊँचा रखें ताकि पानी पौधे के तने पर न रुके।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट में 'पोटिंग मिक्स' (Potting Mix) क्या है?,"गमले में उगाने के लिए मिट्टी, बालू, कोकोपीट और गोबर की खाद का संतुलित मिश्रण।",Crop,Dragon Fruit,hi
ड्रैगन फ्रूट की टहनियों का 'रंग पीला' होने का कारण?,अत्यधिक धूप (Sunburn) या फास्फोरस की कमी इसके मुख्य कारण हो सकते हैं।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट में 'कीट' प्रबंधन के लिए नीम तेल?,शुरुआती कीटों जैसे एफिड्स को भगाने के लिए 5 मिली नीम तेल प्रति लीटर पानी में स्प्रे करें।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट की 'कलम' लगाने के बाद कितने दिन में जड़ आती है?,उचित नमी होने पर 15 से 20 दिनों में नई जड़ें निकलना शुरू हो जाती हैं।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट की खेती में 'इंटर-क्रॉपिंग' का सुझाव?,शुरुआती दो साल तक पंक्तियों के बीच सब्जियां या दलहन उगाकर लागत निकाल सकते हैं।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट के 'फूल' का आकार कितना होता है?,"इसके फूल बहुत बड़े, सफेद और खुशबूदार होते हैं, जो लगभग 10-12 इंच लंबे हो सकते हैं।",Crop,Dragon Fruit,hi
ड्रैगन फ्रूट की 'निर्यात' (Export) संभावना?,भारत से ड्रैगन फ्रूट अब दुबई और अन्य देशों में निर्यात किया जा रहा है।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट में 'ह्यूमिक एसिड' के फायदे?,यह जड़ों के विकास को तेज करता है और पौधे को तनाव से लड़ने की शक्ति देता है।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट के फलों का 'छिलका' कड़ा कैसे रखें?,पोटाश और बोरॉन का संतुलित प्रयोग छिलके की गुणवत्ता सुधारता है।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट की 'सी' (C) श्रेणी के फल क्या हैं?,बहुत छोटे या बदरंग फल जो स्थानीय जूस बनाने वाली इकाइयों में काम आते हैं।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट के पौधों को 'खंभे' पर कैसे बांधें?,"जूट की रस्सी या नरम सूती कपड़े का उपयोग करें, तार का प्रयोग न करें क्योंकि वह तने को काट सकता है।",Crop,Dragon Fruit,hi
ड्रैगन फ्रूट की 'थ्रिप्स' कीट समस्या?,"नई टहनियों पर थ्रिप्स का हमला हो सकता है, इसके लिए फिप्रोनिल का हल्का छिड़काव करें।",Crop,Dragon Fruit,hi
ड्रैगन फ्रूट की खेती में 'मिट्टी परीक्षण' की आवृत्ति?,हर साल एक बार मिट्टी की जांच करवाएं ताकि सूक्ष्म पोषक तत्वों का पता रहे।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट के 'जायद' उत्पादन के लाभ?,"गर्मियों के मौसम में जब फलों की मांग अधिक होती है, ड्रैगन फ्रूट अच्छी आय देता है।",Crop,Dragon Fruit,hi
ड्रैगन फ्रूट में 'मैग्नीशियम' की पूर्ति?,मिट्टी में मैग्नीशियम सल्फेट डालकर या स्प्रे करके कमी पूरी करें।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट की 'प्रूनिंग' का सही समय?,फलों की तुड़ाई के तुरंत बाद (सर्दियों की शुरुआत में) प्रूनिंग करना सबसे अच्छा है।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट के भंडारण के लिए 'प्लास्टिक बैग्स'?,हवादार प्लास्टिक बैग्स का उपयोग करने से फलों की ताजगी बनी रहती है।,Crop,Dragon Fruit,hi
ड्रैगन फ्रूट की खेती में 'सफलता' का सबसे बड़ा सूत्र?,सहिष्णु किस्मों का चुनाव और जल निकास का पुख्ता इंतजाम ही असली सफलता है।,Crop,Dragon Fruit,hi
