Question,Answer,Category,Crop,Language
क्या औषधीय पौधों की खेती 'महिलाओं' के लिए अच्छी है?,"हाँ, नर्सरी तैयार करना और पत्तियों की तुड़ाई जैसे कार्यों में ग्रामीण महिलाएं बहुत कुशल होती हैं।",Crop,Medicinal Plants,hi
ब्राह्मी की खेती के लिए 'सिंचाई'?,"ब्राह्मी को हमेशा गीली मिट्टी चाहिए, इसलिए सिंचाई का पुख्ता प्रबंध रखें।",Crop,Medicinal Plants,hi
कालमेघ की फसल कितने दिन में तैयार होती है?,यह लगभग 120 से 150 दिनों में कटाई के लिए तैयार हो जाती है।,Crop,Medicinal Plants,hi
क्या औषधीय पौधों को 'कीट' नुकसान पहुँचाते हैं?,"जी हाँ, कुछ पौधों में सुंडी या माहू लग सकते हैं, जिनका जैविक उपचार जरूरी है।",Crop,Medicinal Plants,hi
औषधीय पौधों की 'प्रूनिंग' (Pruning)?,पुदीना और तुलसी में ऊपर से कटाई करने से अधिक शाखाएं और पत्तियां निकलती हैं।,Crop,Medicinal Plants,hi
क्या औषधीय पौधों की खेती 'बाढ़' प्रभावित क्षेत्रों में संभव है?,"नहीं, अधिकांश औषधीय पौधे जल भराव से बहुत जल्दी मर जाते हैं।",Crop,Medicinal Plants,hi
लेमन ग्रास के तेल का भंडारण?,तेल को कांच की बोतलों या स्टेनलेस स्टील के ड्रमों में ठंडी और अंधेरी जगह पर रखें।,Crop,Medicinal Plants,hi
औषधीय खेती में 'जैविक मल्चिंग' का लाभ?,सूखी घास से मिट्टी ढकने से नमी बनी रहती है और प्रकंदों का विकास अच्छा होता है।,Crop,Medicinal Plants,hi
क्या औषधीय पौधों की खेती 'शहरी' क्षेत्रों में संभव है?,"हाँ, छतों पर या छोटे बगीचों में गमलों में भी कई औषधीय पौधे उगाए जा सकते हैं।",Crop,Medicinal Plants,hi
अश्वगंधा के बीजों का उपयोग?,बीजों का उपयोग नई फसल उगाने के साथ-साथ कुछ आयुर्वेदिक औषधियों में भी होता है।,Crop,Medicinal Plants,hi
क्या औषधीय पौधों की खेती के लिए 'ग्रीनहाउस' चाहिए?,बेमौसम उत्पादन या उच्च मूल्य वाली फसलों (जैसे- वन तुलसी) के लिए ग्रीनहाउस अच्छा है।,Crop,Medicinal Plants,hi
औषधीय पौधों की 'सुगंध' कैसे बचाएं?,फसलों को सही समय पर काटना और धीमी गति से छाया में सुखाना ही सुगंध बचाने का तरीका है।,Crop,Medicinal Plants,hi
क्या औषधीय खेती 'स्थायी' आय दे सकती है?,"हाँ, यदि आपके पास पक्का खरीदार और सही तकनीक है, तो यह पारंपरिक खेती से अधिक स्थिर है।",Crop,Medicinal Plants,hi
औषधीय पौधों की 'ग्रेडिंग' का मापदंड?,"रंग, गंध, नमी की मात्रा और मुख्य तत्व (जैसे- करक्यूमिन या मेंथोल) की मात्रा।",Crop,Medicinal Plants,hi
क्या औषधीय पौधों के अवशेषों से 'अगरबत्ती' बनाई जा सकती है?,"हाँ, लेमन ग्रास और तुलसी के अवशेषों का उपयोग अगरबत्ती और धूप बनाने में होता है।",Crop,Medicinal Plants,hi
औषधीय खेती शुरू करने से पहले 'मिट्टी का पीएच'?,अधिकतर औषधीय पौधे 6.5 से 7.5 पीएच वाली मिट्टी पसंद करते हैं।,Crop,Medicinal Plants,hi
क्या औषधीय पौधों को 'नमक' की जरूरत होती है?,"नहीं, बल्कि अधिक लवणता (Salinity) इन पौधों के विकास को रोक देती है।",Crop,Medicinal Plants,hi
सफ़ेद मूसली को 'व्हाइट गोल्ड' क्यों कहते हैं?,क्योंकि इसकी जड़ों की वैश्विक बाजार में बहुत ऊँची कीमत और भारी मांग है।,Crop,Medicinal Plants,hi
औषधीय पौधों की खेती में 'जल प्रबंधन' के लिए ड्रिप?,ड्रिप सिंचाई से पानी की बचत के साथ-साथ पौधों की गुणवत्ता भी सुधरती है।,Crop,Medicinal Plants,hi
क्या औषधीय खेती के लिए 'विशेष लाइसेंस' चाहिए?,"कुछ प्रतिबंधित पौधों को छोड़कर, सामान्य औषधीय पौधों की खेती के लिए लाइसेंस की जरूरत नहीं होती।",Crop,Medicinal Plants,hi
औषधीय पौधों की 'पैकेजिंग' में प्लास्टिक का उपयोग?,प्लास्टिक के बजाय जूट या कपड़े के बैग्स बेहतर हैं क्योंकि वे हवादार होते हैं।,Crop,Medicinal Plants,hi
क्या औषधीय खेती में 'पशुओं का गोबर' श्रेष्ठ है?,"हाँ, सड़ी हुई गोबर की खाद औषधीय पौधों के लिए सबसे सुरक्षित और प्रभावी खाद है।",Crop,Medicinal Plants,hi
औषधीय पौधों की खेती में 'सफलता' का गुप्त राज?,प्रकृति से जुड़कर काम करना और रसायनों से पूरी तरह दूरी बनाए रखना।,Crop,Medicinal Plants,hi
क्या औषधीय पौधों की खेती 'छात्रों' के लिए प्रोजेक्ट हो सकता है?,"हाँ, यह बहुत ही शिक्षाप्रद और भविष्य के व्यावसायिक अवसर प्रदान करने वाला क्षेत्र है।",Crop,Medicinal Plants,hi
औषधीय पौधों की 'तुड़ाई' का सही समय?,आमतौर पर सुबह के समय जब पौधों में तेल और सक्रिय तत्वों की मात्रा सबसे अधिक होती है।,Crop,Medicinal Plants,hi
क्या औषधीय पौधों की खेती 'बंजर' भूमि को सुधारती है?,"हाँ, एलोवेरा और नीम जैसे पौधे बंजर जमीन की भौतिक स्थिति को सुधारने में मदद करते हैं।",Crop,Medicinal Plants,hi
औषधीय पौधों की खेती के लिए 'सीमैप' (CIMAP) का योगदान?,"लखनऊ स्थित यह संस्थान किसानों को उन्नत बीज, तकनीक और ट्रेनिंग प्रदान करता है।",Crop,Medicinal Plants,hi
क्या औषधीय पौधों की खेती 'हर्बल' चाय के लिए की जा सकती है?,"हाँ, लेमन ग्रास और तुलसी का उपयोग हर्बल टी बनाने में बहुत लोकप्रिय हो रहा है।",Crop,Medicinal Plants,hi
औषधीय पौधों की खेती में 'धीरज' का महत्व?,"कुछ फसलें (जैसे- शतावरी) तैयार होने में समय लेती हैं, इसलिए किसान को धैर्य रखना चाहिए।",Crop,Medicinal Plants,hi
किसानों के लिए औषधीय खेती का भविष्य?,बढ़ती स्वास्थ्य जागरूकता के कारण यह क्षेत्र आने वाले दशकों में बंपर मुनाफे की गारंटी है।,Crop,Medicinal Plants,hi
औषधीय पौधों की सफल खेती के लिए अंतिम सुझाव?,हमेशा विशेषज्ञों की देखरेख में ही व्यावसायिक खेती शुरू करें और बाजार से जुड़े रहें।,Crop,Medicinal Plants,hi
