Question,Answer,Category,Crop,Language
उर्वरकों का अधिक प्रयोग करने से क्या नुकसान होते हैं?,"अधिक उर्वरक से मिट्टी की संरचना खराब होती है, भूजल प्रदूषित होता है और पौधों में कीटों व रोगों का हमला बढ़ जाता है।",Fertilizer,General,hi
मिट्टी परीक्षण (Soil Testing) क्यों जरूरी है?,"मिट्टी परीक्षण से पता चलता है कि मिट्टी में किन पोषक तत्वों की कमी है, जिससे हम केवल आवश्यक खाद ही डालें और खर्च बचा सकें।",Fertilizer,General,hi
उर्वरकों को भंडारित करते समय क्या सावधानी रखें?,"उर्वरकों को नमी से दूर, ठंडी और सूखी जगह पर रखना चाहिए। यूरिया जैसे उर्वरक नमी पाकर जल्दी पिघल जाते हैं।",Fertilizer,General,hi
नाइट्रोजन की कमी के क्या लक्षण हैं?,पौधे की पुरानी पत्तियां पीली पड़ जाती हैं और पौधों की वृद्धि रुक जाती है।,Fertilizer,General,hi
फास्फोरस की कमी कैसे पहचानें?,पत्तियों का रंग गहरा हरा या बैंगनी (Purple) हो जाता है और जड़ें कमजोर रह जाती हैं।,Fertilizer,General,hi
पोटाश की कमी के लक्षण क्या हैं?,पत्तियों के किनारे जलने जैसे (Scorching) दिखाई देते हैं और तना कमजोर होकर गिरने लगता है।,Fertilizer,General,hi
कैल्शियम अमोनियम नाइट्रेट (CAN) को 'किसान खाद' क्यों कहते हैं?,क्योंकि यह मिट्टी के पीएच (pH) पर प्रतिकूल प्रभाव नहीं डालता और नाइट्रोजन को दो रूपों (अमोनियम और नाइट्रेट) में प्रदान करता है।,Fertilizer,General,hi
पर्ण छिड़काव (Foliar Spray) कब सबसे प्रभावी होता है?,"जब पौधों को तुरंत पोषक तत्वों की आवश्यकता हो या जड़ों द्वारा पोषक तत्व ग्रहण करने में समस्या हो, तब सुबह या शाम को छिड़काव करें।",Fertilizer,General,hi
हरी खाद (Green Manure) कैसे तैयार करें?,ढे़ंचा या सनई जैसी फसलों को फूल आने से पहले खेत में ही जोतकर मिट्टी में मिला देने से हरी खाद तैयार होती है।,Fertilizer,General,hi
नीम लेपित यूरिया (Neem Coated Urea) के क्या लाभ हैं?,"नीम का लेप नाइट्रोजन के धीरे-धीरे निकलने में मदद करता है (Slow release), जिससे पौधों को अधिक समय तक पोषक तत्व मिलते हैं।",Fertilizer,General,hi
उर्वरकों का संतुलित प्रयोग (Balanced Fertilization) क्या है?,"मिट्टी की आवश्यकता के अनुसार नाइट्रोजन, फास्फोरस और पोटाश का उचित अनुपात (जैसे 4:2:1) में प्रयोग करना संतुलित प्रयोग है।",Fertilizer,General,hi
मैग्नीशियम सल्फेट का उपयोग कब करें?,"जब पत्तियों की नसों के बीच का हिस्सा पीला पड़ जाए (Interveinal Chlorosis), तो मैग्नीशियम सल्फेट का प्रयोग करें।",Fertilizer,General,hi
खड़ी फसल में खाद देने का सही तरीका क्या है?,यूरिया को हमेशा नमी वाले खेत में डालें (Top dressing) और संभव हो तो मिट्टी में मिला दें ताकि वह उड़े नहीं।,Fertilizer,General,hi
क्या रासायनिक और जैविक खाद को मिलाकर डाल सकते हैं?,"हाँ, दोनों को मिलाकर डालने से उर्वरकों की दक्षता बढ़ती है और मिट्टी का स्वास्थ्य भी बना रहता है।",Fertilizer,General,hi
वाटर सॉल्युबल फर्टिलाइजर (WSF) क्या हैं?,"ये ऐसे उर्वरक हैं जो पानी में पूरी तरह घुल जाते हैं (जैसे 19:19:19, 0:52:34)। इनका उपयोग ड्रिप या स्प्रे के लिए किया जाता है।",Fertilizer,General,hi
उर्वरकों पर मिलने वाली सब्सिडी क्या है?,"भारत सरकार किसानों को कम कीमत पर उर्वरक उपलब्ध कराने के लिए कंपनियों को सब्सिडी देती है, ताकि खेती की लागत कम रहे।",Fertilizer,General,hi
पीएच (pH) मान का उर्वरकों पर क्या प्रभाव पड़ता है?,"यदि मिट्टी बहुत अधिक अम्लीय या क्षारीय है, तो पौधे उर्वरकों को सही ढंग से ग्रहण नहीं कर पाते। आदर्श पीएच 6.5 से 7.5 है।",Fertilizer,General,hi
जिंक का प्रयोग यूरिया के साथ करना चाहिए या डीएपी के साथ?,"जिंक को कभी भी डीएपी या फास्फोरस वाले उर्वरकों के साथ मिलाकर नहीं डालना चाहिए, क्योंकि वे मिलकर अघुलनशील हो जाते हैं।",Fertilizer,General,hi
उर्वरकों के बैग पर 'Exp Date' का क्या महत्व है?,"उर्वरक आम तौर पर खराब नहीं होते यदि उन्हें सूखा रखा जाए, लेकिन नैनो और बायो-फर्टिलाइजर की एक्सपायरी डेट जरूर देखनी चाहिए।",Fertilizer,General,hi
क्या यूरिया का अधिक प्रयोग फसल को गिरा सकता है?,"हाँ, अधिक नाइट्रोजन से पौधा रसीला और लंबा हो जाता है, जिससे वह हवा या बारिश में जल्दी गिर सकता है।",Fertilizer,General,hi
मिट्टी में कार्बनिक कार्बन (Organic Carbon) बढ़ाने का तरीका क्या है?,"फसल अवशेषों को न जलाएं, गोबर की खाद डालें और फसल चक्र में दलहनी फसलों को शामिल करें।",Fertilizer,General,hi
आयरन सल्फेट (Iron Sulphate) का उपयोग कहाँ होता है?,इसका उपयोग उन पौधों में किया जिनकी नई पत्तियां लोहे की कमी के कारण पीली या सफेद पड़ जाती हैं।,Fertilizer,General,hi
उर्वरक प्रयोग के बाद सिंचाई क्यों जरूरी है?,सिंचाई से उर्वरक घुलकर जड़ों तक पहुँचते हैं। बिना पानी के रासायनिक उर्वरक जड़ों को जला भी सकते हैं।,Fertilizer,General,hi
वेस्ट डीकम्पोजर (Waste Decomposer) क्या है?,यह फसल अवशेषों और गोबर को जल्दी सड़ाकर खाद बनाने के लिए उपयोग किया जाने वाला सूक्ष्मजीवों का घोल है।,Fertilizer,General,hi
बेंटोनाइट सल्फर का क्या उपयोग है?,यह दानेदार सल्फर है जो धीरे-धीरे मिट्टी में घुलता है और लंबे समय तक पौधों को गंधक उपलब्ध कराता है।,Fertilizer,General,hi
मृदा स्वास्थ्य कार्ड (Soil Health Card) कैसे प्राप्त करें?,अपने नजदीकी कृषि कार्यालय में मिट्टी का नमूना जमा करें या सरकारी मोबाइल ऐप के जरिए आवेदन करें।,Fertilizer,General,hi
नैनो यूरिया का स्प्रे करते समय क्या सावधानी रखें?,स्प्रे करते समय फ्लैट फैन नोजल का प्रयोग करें और ओस सूखने के बाद ही छिड़काव करें।,Fertilizer,General,hi
उर्वरकों की 'ब्रॉडकास्टिंग' (Broadcasting) क्या है?,हाथ से पूरे खेत में उर्वरक छिड़कने की विधि को ब्रॉडकास्टिंग कहते हैं। इसमें उर्वरक की बर्बादी अधिक होती है।,Fertilizer,General,hi
उर्वरकों की 'बैंड प्लेसमेंट' (Band Placement) विधि क्या है?,"इसमें उर्वरक को पौधों की जड़ों के पास एक पट्टी (लाइन) में दिया जाता है, जिससे उर्वरक का पूरा लाभ पौधों को मिलता है।",Fertilizer,General,hi
क्या पोटाश फलों का स्वाद बढ़ाता है?,"हाँ, पोटाश फलों में शर्करा (Sugar) की मात्रा बढ़ाता है, जिससे फल अधिक मीठे और स्वादिष्ट बनते हैं।",Fertilizer,General,hi
फास्फोरस को बुआई के समय ही क्यों दिया जाता है?,"क्योंकि फास्फोरस मिट्टी में बहुत कम चलता (Immobile) है, इसलिए इसे जड़ों के पास गहराई पर देना जरूरी है।",Fertilizer,General,hi
एक आदर्श उर्वरक प्रबंधन क्या है?,"सही समय, सही मात्रा, सही तरीका और सही पोषक तत्व (Right Source, Right Rate, Right Time, Right Place) ही आदर्श प्रबंधन है।",Fertilizer,General,hi
उर्वरकों की 'दक्षता' (Efficiency) कैसे बढ़ाएं?,उर्वरकों को मिट्टी में दबाकर दें और नीम कोटेड यूरिया या नैनो यूरिया का प्रयोग करें।,Fertilizer,General,hi
मैंगनीज की कमी के लक्षण क्या हैं?,"नई पत्तियों की नसों के बीच का हिस्सा हल्का पीला पड़ जाता है, जबकि नसें हरी रहती हैं।",Fertilizer,General,hi
मोलिब्डेनम (Molybdenum) का क्या कार्य है?,यह नाइट्रोजन फिक्सेशन और एंजाइमों के कार्य के लिए अनिवार्य है। इसकी कमी से फूलगोभी में 'व्हिपटेल' रोग होता है।,Fertilizer,General,hi
कॉपर (Copper) उर्वरक की कमी?,नई टहनियों का ऊपर से सूखना (Die-back) तांबे की कमी का मुख्य लक्षण है।,Fertilizer,General,hi
क्या अधिक गोबर की खाद से दीमक लगती है?,"हाँ, यदि गोबर की खाद पूरी तरह सड़ी हुई न हो (कच्ची हो), तो वह दीमक को आकर्षित करती है।",Fertilizer,General,hi
वर्मीवाश (Vermiwash) क्या है?,"वर्मीकम्पोस्ट यूनिट से निकलने वाला तरल पदार्थ जो पोषक तत्वों और हारमोंस से भरपूर होता है, इसका स्प्रे बहुत लाभकारी है।",Fertilizer,General,hi
क्या यूरिया का घोल बनाकर पौधों पर डाल सकते हैं?,"हाँ, 1-2% यूरिया का घोल (10-20 ग्राम प्रति लीटर) पौधों की हरियाली तुरंत बढ़ाने के लिए प्रभावी है।",Fertilizer,General,hi
पोटाश के लिए 'एसओपी' (SOP) क्या है?,सल्फेट ऑफ पोटाश (SOP) में 50% पोटाश और 18% सल्फर होता है। यह आलू और तंबाकू के लिए MOP से बेहतर है।,Fertilizer,General,hi
जिंक सल्फेट 21% और 33% में अंतर?,"33% वाले में जस्ता (Zinc) की मात्रा अधिक होती है, इसलिए इसकी कम मात्रा की जरूरत पड़ती है।",Fertilizer,General,hi
उर्वरकों को 'मिलाने' का चार्ट?,किसानों को चार्ट देखकर ही तय करना चाहिए कि कौन से दो उर्वरक एक साथ मिलाए जा सकते हैं (जैसे- जिंक और डीएपी न मिलाएं)।,Fertilizer,General,hi
क्या 'राख' (Ash) खाद का काम करती है?,"हाँ, लकड़ी की राख में पोटाश और कैल्शियम होता है जो मिट्टी की अम्लता दूर करने में मदद करता है।",Fertilizer,General,hi
जैव-उर्वरक (Bio-fertilizer) के प्रयोग का सही समय?,बीज उपचार के समय या बुआई से पहले मिट्टी में मिलाकर प्रयोग करना सबसे अच्छा है।,Fertilizer,General,hi
नत्रजन स्थिरीकरण (Nitrogen Fixation) क्या है?,दलहनी फसलों की जड़ों में मौजूद बैक्टीरिया द्वारा हवा की नाइट्रोजन को सोखकर मिट्टी में जमा करना।,Fertilizer,General,hi
क्या अधिक यूरिया से फसल गिर सकती है?,"हाँ, अधिक नाइट्रोजन से पौधा रसीला और लंबा हो जाता है, जिससे वह हवा में जल्दी गिर सकता है।",Fertilizer,General,hi
फास्फोरस को घोलने वाले बैक्टीरिया (PSB)?,ये बैक्टीरिया मिट्टी में फंसे हुए अघुलनशील फास्फोरस को घोलकर पौधों को उपलब्ध कराते हैं।,Fertilizer,General,hi
क्या खाद को धूप में रखना चाहिए?,"नहीं, धूप और गर्मी से यूरिया जैसे उर्वरकों का नाइट्रोजन उड़ सकता है और जैविक खाद के सूक्ष्मजीव मर सकते हैं।",Fertilizer,General,hi
मृदा स्वास्थ्य कार्ड की रिपोर्ट कैसे पढ़ें?,"कार्ड में पोषक तत्वों का स्तर (कम, मध्यम, अधिक) देखें और उसके अनुसार ही खाद की मात्रा तय करें।",Fertilizer,General,hi
नाइट्रोजन की अधिकता से 'कीटों' पर प्रभाव?,अधिक नाइट्रोजन वाले पौधों पर रस चूसने वाले कीट (जैसे- एफिड्स) अधिक हमला करते हैं।,Fertilizer,General,hi
क्या फर्टिगेशन से पानी बचता है?,"हाँ, क्योंकि खाद और पानी सीधे जड़ों तक पहुँचते हैं, जिससे बर्बादी न्यूनतम होती है।",Fertilizer,General,hi
अमोनियम सल्फेट का उपयोग कहाँ करें?,यह धान और आलू जैसी फसलों के लिए अच्छा है क्योंकि यह मिट्टी को थोड़ा अम्लीय बनाता है।,Fertilizer,General,hi
क्या उर्वरकों से भूजल प्रदूषित होता है?,"हाँ, नाइट्रोजन वाले उर्वरकों के अत्यधिक प्रयोग से नाइट्रेट रिसकर भूजल में मिल सकता है।",Fertilizer,General,hi
पोटाश की कमी से 'बीमारियां'?,पोटाश कम होने पर पौधों की कोशिका दीवारें कमजोर हो जाती हैं जिससे फफूंद जल्दी हमला करती है।,Fertilizer,General,hi
मिट्टी में 'ह्यूमस' (Humus) का महत्व?,ह्यूमस पोषक तत्वों को रोककर रखता है और मिट्टी की जल धारण क्षमता को कई गुना बढ़ाता है।,Fertilizer,General,hi
क्या खाद डालने के तुरंत बाद बारिश होना अच्छा है?,"हल्की बारिश अच्छी है, लेकिन बहुत तेज बारिश से उर्वरक बहकर खेत से बाहर जा सकते हैं।",Fertilizer,General,hi
एनपीके 19:19:19 का स्प्रे कब करें?,पौधों के शुरुआती विकास (Vegetative phase) के समय इसका स्प्रे सबसे लाभकारी है।,Fertilizer,General,hi
एनपीके 0:52:34 (MKP) का उपयोग?,यह फूल आने और फल बनने के समय फास्फोरस और पोटाश की पूर्ति के लिए श्रेष्ठ है।,Fertilizer,General,hi
एनपीके 13:0:45 का उपयोग?,फल पकते समय इसका छिड़काव फलों की चमक और वजन बढ़ाता है।,Fertilizer,General,hi
क्या जैविक खाद से मिट्टी का पीएच बदलता है?,जैविक खाद मिट्टी के पीएच को संतुलित रखने (Buffer) में मदद करती है।,Fertilizer,General,hi
खारी मिट्टी के लिए सबसे अच्छा उर्वरक?,"ऐसी मिट्टी में यूरिया और एसएसपी का प्रयोग बेहतर है, एमओपी से बचना चाहिए।",Fertilizer,General,hi
क्या उर्वरकों को कीटनाशकों के साथ मिला सकते हैं?,"कुछ रसायनों को मिलाया जा सकता है, लेकिन हमेशा विशेषज्ञ की सलाह लें और जार टेस्ट करें।",Fertilizer,General,hi
चूना (Lime) का उपयोग मिट्टी में क्यों?,अम्लीय (Acidic) मिट्टी के सुधार के लिए और पौधों को कैल्शियम प्रदान करने के लिए।,Fertilizer,General,hi
क्या खाद डालने का कोई 'वैज्ञानिक समय' है?,"हाँ, जब मिट्टी में नमी हो और पौधा सक्रिय रूप से बढ़ रहा हो।",Fertilizer,General,hi
नैनो यूरिया की बोतल को कैसे भंडारित करें?,इसे सीधी धूप से बचाकर ठंडी और सूखी जगह पर रखें। उपयोग से पहले अच्छी तरह हिलाएं।,Fertilizer,General,hi
क्या जैव-उर्वरक रसायनों का विकल्प हैं?,"ये रसायनों की जरूरत को 20-30% कम कर सकते हैं, लेकिन पूरी तरह से विकल्प नहीं हैं।",Fertilizer,General,hi
'प्रेस मड' (Press Mud) खाद क्या है?,चीनी मिलों से निकलने वाला कचरा जो गन्ने और अन्य फसलों के लिए बहुत अच्छा उर्वरक है।,Fertilizer,General,hi
क्या शहरी कचरे से खाद बनाई जा सकती है?,"हाँ, इसे 'कंपोस्टिंग' के जरिए साफ और पोषक तत्वों से भरपूर खाद में बदला जा सकता है।",Fertilizer,General,hi
मिट्टी में 'लोहे' (Iron) की उपलब्धता कैसे बढ़ाएं?,मिट्टी में गोबर की खाद डालें और पीएच मान को 7.0 के पास रखने की कोशिश करें।,Fertilizer,General,hi
पोटाश की कमी से 'दानों' का आकार?,"दाने छोटे, सिकुड़े हुए और वजन में हल्के रह जाते हैं।",Fertilizer,General,hi
क्या खाद को सीधे तने के पास डालना चाहिए?,"नहीं, खाद को हमेशा पौधों की जड़ों से थोड़ी दूर 'रिंग' या 'बैंड' में देना चाहिए।",Fertilizer,General,hi
उर्वरक प्रबंधन में किसानों के लिए मुख्य सलाह?,मृदा परीक्षण के आधार पर 'संतुलित खाद' ही मुनाफे वाली खेती का आधार है।,Fertilizer,General,hi
नैनो यूरिया के साथ क्या यूरिया कम करना चाहिए?,"हाँ, नैनो यूरिया का स्प्रे करने पर यूरिया की टॉप ड्रेसिंग वाली मात्रा 50% कम की जा सकती है।",Fertilizer,General,hi
क्या अधिक खाद से उपज दोगुनी हो सकती है?,"नहीं, एक सीमा के बाद अधिक खाद डालने से उपज नहीं बढ़ती, बल्कि लागत बढ़ती है और मिट्टी खराब होती है।",Fertilizer,General,hi
मिट्टी में 'कैल्शियम' की कमी के लक्षण?,नई पत्तियों के सिरे मुड़ जाते हैं और टहनियां ऊपर से सूखने लगती हैं।,Fertilizer,General,hi
नाइट्रोजन की कमी से 'जड़ों' का विकास?,जड़ें बहुत लंबी लेकिन पतली रह जाती हैं क्योंकि वे भोजन की तलाश में गहराई तक जाती हैं।,Fertilizer,General,hi
क्या बायो-फर्टिलाइजर की एक्सपायरी डेट होती है?,"हाँ, इनमें जीवित बैक्टीरिया होते हैं जो 6-12 महीने बाद मर जाते हैं।",Fertilizer,General,hi
पोटाश के लिए 'नेचुरल' स्रोत?,लकड़ी की राख और केले के छिलके पोटाश के बहुत अच्छे प्राकृतिक स्रोत हैं।,Fertilizer,General,hi
क्या खाद डालने के बाद गोड़ाई जरूरी है?,"हाँ, गोड़ाई करने से खाद मिट्टी में अच्छी तरह मिल जाती है और हवा का संचार बढ़ता है।",Fertilizer,General,hi
पर्ण छिड़काव के लिए पानी की मात्रा?,प्रति एकड़ कम से कम 150-200 लीटर पानी का उपयोग करना चाहिए ताकि फसल पूरी तरह भीग जाए।,Fertilizer,General,hi
उर्वरकों के प्रयोग में 'सुरक्षा'?,खाद डालते समय दस्ताने पहनें और काम खत्म करने के बाद साबुन से अच्छी तरह हाथ धोएं।,Fertilizer,General,hi
भविष्य के 'स्मार्ट' उर्वरक क्या हैं?,धीरे-धीरे घुलने वाले (Slow-release) और नैनो उर्वरक ही भविष्य की कृषि का आधार होंगे।,Fertilizer,General,hi
