Question,Answer,Category,Crop,Language
'पौधों' में 'लोहे' (Iron) की कमी और 'पीलापन'?,"लोहे की कमी में नई पत्तियां पीली होती हैं लेकिन उनकी नसें हरी रहती हैं, जबकि नाइट्रोजन में पुरानी पत्तियां पूरी पीली होती हैं।",Disease,General,hi
'मक्का का चारकोल रोट' (Charcoal Rot) और 'सूखा'?,"दाना भरते समय यदि खेत में नमी की कमी हो और तापमान अधिक हो, तो यह रोग तने को अंदर से सुखा देता है।",Disease,Maize,hi
'केले का पनामा विल्ट' (Panama Wilt) और 'मिट्टी'?,"यह फफूंद मिट्टी में कई सालों तक जीवित रह सकती है, इसलिए रोगग्रस्त खेत में दोबारा केला नहीं लगाना चाहिए।",Disease,Banana,hi
'बैंगन की छोटी पत्ती' (Little Leaf) और 'फुदका' (Leaf Hopper)?,यह रोग एक सूक्ष्म जीव (Phytoplasma) से होता है जिसे फुदका कीट एक पौधे से दूसरे में फैलाता है।,Disease,Brinjal,hi
'भिंडी का पीला मोजेक' (YVMV) और 'सफेद मक्खी'?,सफेद मक्खी इस वायरस की मुख्य वाहक है। मक्खी को रोककर ही इस बीमारी को नियंत्रित किया जा सकता है।,Disease,Okra,hi
'मूंगफली का टिक्का रोग' (Tikka Disease)?,पत्तियों पर गहरे भूरे रंग के धब्बे बनना। यह फसल की पैदावार को 50% तक कम कर सकता है।,Disease,General,hi
'अंगूर का डाउनी मिल्ड्यू' (Downy Mildew)?,पत्तियों की ऊपरी सतह पर पीले धब्बे और निचली सतह पर सफेद रुई जैसी फफूंद का जमाव।,Disease,Fruits,hi
'बीज उपचार' (Seed Treatment) और 'बीमारी रोकथाम'?,बीज को कवकनाशी से उपचारित करना पौधों को शुरुआती 30 दिनों तक मिट्टी के रोगों से बचाता है।,Disease,General,hi
'ट्राइकोडर्मा' (Trichoderma) और 'मित्र फफूंद'?,यह एक जैविक फफूंदनाशक है जो हानिकारक कवकों को खाकर मिट्टी को रोगों से मुक्त करती है।,Disease,General,hi
'पौधों' में 'वायरस' रोगों का इलाज?,"वायरस का कोई सीधा इलाज नहीं है, केवल संक्रमित पौधों को उखाड़कर नष्ट करना और वाहक कीटों को रोकना ही उपाय है।",Disease,General,hi
'धान का झूठा कंड' (False Smut) और 'दिवाली रोग'?,बालियों के दानों की जगह पीले-हरे रंग के मखमली गोले बन जाते हैं। यह अधिक नमी में फैलता है।,Disease,Rice,hi
'पपीते का रिंग स्पॉट' वायरस और 'फल'?,फलों पर गोल छल्ले (Rings) बनने से उनकी बाजार कीमत और स्वाद दोनों खराब हो जाते हैं।,Disease,Papaya,hi
'मिर्च की चूर्णी फफूंद' (Powdery Mildew)?,पत्तियों पर सफेद पाउडर जैसा जमाव। इसके लिए घुलनशील गंधक का छिड़काव सबसे प्रभावी है।,Disease,Chilli,hi
'मिट्टी का धूप उपचार' (Soil Solarization) और 'रोगजनक'?,गर्मियों में प्लास्टिक से मिट्टी ढकने से मिट्टी के हानिकारक बैक्टीरिया और कवक 60°C तापमान पर मर जाते हैं।,Disease,General,hi
'गन्ने का ग्रासी शूट' (Grassy Shoot) रोग?,पौधे से बहुत सारे पतले और पीले कल्ले निकलना जो घास की तरह दिखते हैं। इसमें गन्ने नहीं बनते।,Disease,Sugarcane,hi
'लीची का फल फटना' (Fruit Cracking) और 'बोरॉन'?,बोरॉन सूक्ष्म तत्व की कमी और नमी का असंतुलन लीची के फल फटने का मुख्य कारण है।,Disease,Fruits,hi
'टमाटर' में 'ब्लॉसम एंड रॉट' और 'कैल्शियम'?,फल के निचले हिस्से का काला होकर सड़ना कैल्शियम की कमी का स्पष्ट संकेत है।,Disease,Tomato,hi
'पौधों' में 'धुआं रोग' (Sooty Mold)?,"कीटों के चिपचिपे पदार्थ पर काली फफूंद जमना, जिससे पत्तियां काली हो जाती हैं और भोजन नहीं बना पातीं।",Disease,General,hi
'रोग प्रबंधन' में 'फसल चक्र'?,एक ही खेत में बार-बार एक ही परिवार की फसल न उगाने से मिट्टी के रोगों की कड़ी टूट जाती है।,Disease,General,hi
'संतुलित उर्वरक' और 'रोग प्रतिरोधक क्षमता'?,पोटाश का उचित प्रयोग पौधों की बाहरी त्वचा को सख्त बनाता है जिससे बीमारियां कम लगती हैं।,Disease,General,hi
'मृदा जनित रोग' (Soil Borne Diseases) और 'जल निकास'?,खेत में पानी जमा न होने देना ही जड़ सड़न और विल्ट रोगों से बचने का सबसे सरल उपाय है।,Disease,General,hi
'धान का जीवाणु झुलसा' (BLB) और 'तेज हवा'?,तेज हवाओं के कारण पत्तियों में लगने वाली रगड़ से बैक्टीरिया आसानी से पौधे में प्रवेश कर जाते हैं।,Disease,Rice,hi
'आलू की काली रूसी' (Black Scurf)?,आलू की त्वचा पर काले दाने जैसे धब्बे पड़ना। बीज उपचार से इसे रोका जा सकता है।,Disease,Potato,hi
'पौधों' में 'मैग्नीशियम' की कमी के लक्षण?,"पुरानी पत्तियों के बीच का हिस्सा पीला पड़ना, लेकिन नसें हरी ही रहती हैं।",Disease,General,hi
'सरसों का झुलसा' (Blight) और 'अगेती बुआई'?,अक्टूबर के शुरू में बुआई करने से फसल झुलसा के भारी हमले से पहले पक जाती है।,Disease,Mustard,hi
'सब्जियों' में 'सफेद मक्खी' और 'पीला ट्रैप'?,खेत में पीले चिपचिपे ट्रैप लगाने से सफेद मक्खी कम होती है और वायरस का फैलाव रुकता है।,Disease,General,hi
'मिर्च का डाई बैक' (Die-back) रोग?,टहनियों का ऊपर से नीचे की ओर सूखना। प्रभावित टहनियों को काटकर कवकनाशी का स्प्रे करें।,Disease,Chilli,hi
'आलू का पिछेती झुलसा' और 'कोहरा'?,"घना कोहरा और नमी इस रोग के लिए सबसे खतरनाक है, ऐसे में मैंकोज़ेब का छिड़काव जरूरी है।",Disease,Potato,hi
'गन्ने का उकठा' (Wilt) रोग?,पौधा अचानक सूख जाता है और तने को चीरने पर वह अंदर से पूरी तरह भूरा या खोखला निकलता है।,Disease,Sugarcane,hi
'पौधों' में 'जिंक' की कमी दूर करने के लिए स्प्रे?,5 ग्राम जिंक सल्फेट और 2.5 ग्राम चूना प्रति लीटर पानी में मिलाकर छिड़कना सबसे अच्छा है।,Disease,General,hi
'धान का खैरा रोग' और 'उपज'?,"यदि समय पर जिंक का प्रयोग न किया जाए, तो खैरा रोग उपज को 50% तक कम कर सकता है।",Disease,Rice,hi
'मटर का उकठा' रोग?,यह अक्सर पछेती बुआई और अधिक नमी वाले खेतों में अधिक देखा जाता है।,Disease,Pea,hi
'भिंडी का पाउडर मिल्ड्यू' और 'गंधक'?,घुलनशील गंधक (Wettable Sulphur) का स्प्रे इस सफेद पाउडर जैसी बीमारी को तुरंत रोकता है।,Disease,Okra,hi
'पौधों' में 'सल्फर' की कमी का पहचान?,"नई पत्तियां पूरी तरह पीली पड़ जाती हैं, जबकि पुरानी पत्तियां हरी रहती हैं।",Disease,General,hi
'धान का शीथ ब्लाइट' और 'यूरिया'?,अत्यधिक यूरिया का प्रयोग इस रोग को बढ़ावा देता है क्योंकि तना बहुत कोमल और रसीला हो जाता है।,Disease,Rice,hi
'रोग प्रबंधन' में 'बीज की गहराई'?,बीज को बहुत गहरा बोने से 'डैम्पिंग ऑफ' और जड़ सड़न का खतरा बढ़ जाता है।,Disease,General,hi
'सब्जियों' में 'बैक्टीरियल विल्ट' और 'ब्लीचिंग पाउडर'?,जड़ों के पास ब्लीचिंग पाउडर का घोल डालना मिट्टी के हानिकारक बैक्टीरिया को नष्ट करता है।,Disease,General,hi
'गन्ने' में 'लाल सड़न' प्रतिरोधी किस्में?,Co 0118 और Co 0238 जैसी उन्नत किस्में लाल सड़न के प्रति अधिक सहनशील हैं।,Disease,Sugarcane,hi
'पौधा स्वास्थ्य' के लिए विशेषज्ञों की अंतिम सलाह?,हमेशा संतुलित खाद डालें और खेत की नियमित निगरानी करें ताकि रोग को शुरुआती अवस्था में रोका जा सके।,Disease,General,hi
'रोग प्रबंधन' में 'स्यूडोमोनास' का उपयोग?,यह एक मित्र बैक्टीरिया है जो पौधों की जड़ों के चारों ओर एक सुरक्षा कवच बना लेता है।,Disease,General,hi
'टमाटर' में 'मोजेक' वायरस की पहचान?,"पत्तियों का सिकुड़ना, उन पर गहरे और हल्के हरे धब्बे और फलों का छोटा रह जाना।",Disease,Tomato,hi
'गन्ने' में 'स्मत' (Smut) रोग?,गन्ने के ऊपरी सिरे से काली डंडी निकलना। प्रभावित पौधों को उखाड़कर जला देना ही बचाव है।,Disease,Sugarcane,hi
'आलू' के कंदों का 'सड़न' (Soft Rot)?,खुदाई के समय आलू को लगने वाली चोटों के माध्यम से बैक्टीरिया प्रवेश करते हैं और आलू सड़ने लगते हैं।,Disease,Potato,hi
'पौधों' में 'कैल्शियम' की कमी दूर करने का तरीका?,मिट्टी में जिप्सम डालना या कैल्शियम नाइट्रेट का छिड़काव करना प्रभावी है।,Disease,General,hi
'सरसों' में 'सफेद रतुआ' का समय?,"जनवरी के अंत में जब तापमान बढ़ता है और नमी बनी रहती है, तब यह रोग तेज होता है।",Disease,Mustard,hi
'सब्जियों' में 'लीफ कर्ल' वायरस?,"मिर्च और टमाटर में यह सबसे आम समस्या है, जिसका समाधान केवल सफेद मक्खी को रोकना है।",Disease,General,hi
'मिर्च' में 'डाई बैक' का जैविक उपचार?,ट्राइकोडर्मा और स्यूडोमोनास का घोल बनाकर छिड़काव करना बहुत अच्छे परिणाम देता है।,Disease,Chilli,hi
'आलू' के पिछेती झुलसा का 'सुरक्षात्मक' स्प्रे?,रोग आने की संभावना होने पर ही 'मैंकोज़ेब' का छिड़काव कर देना चाहिए।,Disease,Potato,hi
'गन्ने' में 'ग्रासी शूट' रोकने के लिए 'हीट ट्रीटमेंट'?,गन्ने के टुकड़ों को 50°C गर्म पानी में 2 घंटे रखने से बैक्टीरिया मर जाते हैं।,Disease,Sugarcane,hi
'पौधों' में 'मैग्नीशियम' की पूर्ति?,मिट्टी में 5 किग्रा मैग्नीशियम सल्फेट प्रति एकड़ डालना पोटाश के साथ बहुत जरूरी है।,Disease,General,hi
'मटर' में 'जड़ सड़न' रोकने के लिए 'मिट्टी उपचार'?,बुआई से पहले मिट्टी में ट्राइकोडर्मा और गोबर की खाद का मिश्रण जरूर डालें।,Disease,Pea,hi
'भिंडी' में 'YVMV' के लिए 'बॉर्डर क्रॉप'?,खेत के चारों ओर मक्का या ज्वार लगाने से सफेद मक्खी का प्रवेश 50% तक कम हो जाता है।,Disease,Okra,hi
'पौधों' में 'पोटाश' की कमी दूर करने के लिए 'एमओपी'?,बुआई के समय ही पोटाश की पूरी मात्रा देना रोगों से सुरक्षा के लिए अनिवार्य है।,Disease,General,hi
'धान' के 'जीवाणु झुलसा' (BLB) का घरेलू उपचार?,खेत में 5 किग्रा बुझा हुआ चूना प्रति एकड़ डालने से बैक्टीरिया का असर कम होता है।,Disease,Rice,hi
'टमाटर' में 'अर्ली ब्लाइट' का कारण?,यह फफूंद पुरानी पत्तियों से शुरू होती है और ऊपर की ओर बढ़ती है। ,Disease,Tomato,hi
'गन्ने' में 'स्मत' रोकने के लिए 'बीज उपचार'?,टुकड़ों को 0.1% कार्बेन्डाजिम के घोल में 15 मिनट तक भिगोकर ही बुआई करें।,Disease,Sugarcane,hi
'पौधों' में 'मोलिब्डेनम' की कमी और 'फूलगोभी'?,फूलगोभी की पत्तियां धागे जैसी होने पर तुरंत सोडियम मोलिब्डेट का छिड़काव करें।,Disease,General,hi
'आम' में 'पाउडर मिल्ड्यू' का प्रबंधन?,बौर आने की अवस्था में घुलनशील गंधक का स्प्रे करना बौर को गिरने से बचाता है।,Disease,Mango,hi
'लीची' में 'फल झड़ने' का मुख्य कारण?,पोषक तत्वों की कमी और फल विकास के समय पानी की भारी कमी।,Disease,Fruits,hi
'धान' में 'अंगमारी' (Blight) का रासायनिक उपचार?,स्ट्रेप्टोसायक्लिन और कॉपर ऑक्सीक्लोराइड का मेल सबसे प्रभावी इलाज है।,Disease,Rice,hi
'मक्का' में 'तना सड़न' रोकने के लिए 'जल निकास'?,खेत में 24 घंटे से ज्यादा पानी रुकने पर तना सड़न का खतरा 10 गुना बढ़ जाता है।,Disease,Maize,hi
'पौधों' में 'कैल्शियम' की कमी और 'मिट्टी'?,बलुई और अधिक अम्लीय मिट्टियों में कैल्शियम की कमी अक्सर देखी जाती है।,Disease,General,hi
'सरसों' में 'झुलसा' (Blight) का प्रबंधन?,बीज को उपचारित करें और फसल चक्र में 2 साल तक सरसों न लगाएं।,Disease,Mustard,hi
'सब्जियों' में 'सफेद मक्खी' के लिए 'नीम तेल'?,नियमित रूप से 5 मिली नीम तेल प्रति लीटर पानी में मिलाकर स्प्रे करना वायरस को रोकता है।,Disease,General,hi
'मिर्च' में 'डाई बैक' और 'सिंचाई'?,"मिट्टी में नमी का संतुलन बनाए रखें, क्योंकि बहुत अधिक पानी भी इस रोग को बढ़ाता है।",Disease,Chilli,hi
'आलू' के पिछेती झुलसा का 'आर्थिक नुकसान'?,अनुकूल मौसम होने पर यह मात्र एक सप्ताह में पूरी फसल को 100% बर्बाद कर सकता है।,Disease,Potato,hi
'गन्ने' में 'ग्रासी शूट' का जैविक बचाव?,हमेशा प्रमाणित नर्सरी से स्वस्थ टुकड़े लें और रोगग्रस्त पौधों को तुरंत हटा दें।,Disease,Sugarcane,hi
'पौधों' में 'मैग्नीशियम' की पूर्ति के लिए 'स्प्रे'?,0.5% मैग्नीशियम सल्फेट का छिड़काव पत्तियों को तुरंत हरा-भरा बनाता है।,Disease,General,hi
'पौधों' में 'पोटाश' की कमी दूर करने के लिए 'एसओपी'?,आलू और फलदार पेड़ों के लिए SOP (सल्फेट ऑफ पोटाश) श्रेष्ठ उर्वरक है।,Disease,General,hi
'धान' के हिस्पा कीट के बाद 'बीमारी'?,हिस्पा के घावों के माध्यम से फफूंद और बैक्टीरिया आसानी से पौधे पर हमला करते हैं।,Disease,Rice,hi
'टमाटर' में 'बकआई रॉट' रोकने के लिए 'मल्चिंग'?,फलों को सीधे मिट्टी के संपर्क में न आने देना ही इस सड़न का सबसे अच्छा बचाव है।,Disease,Tomato,hi
'गन्ने' में 'मोजेक' वायरस की पहचान?,पत्तियों पर हल्के और गहरे हरे रंग की लंबी पट्टियां या धारियां दिखना।,Disease,Sugarcane,hi
'आलू' के अगेती झुलसा के लिए 'दवा का समय'?,"जैसे ही निचली पत्तियों पर भूरे धब्बे दिखें, तुरंत छिड़काव शुरू कर दें।",Disease,Potato,hi
'पौधों' में 'मैंगनीज' की कमी दूर करने के लिए 'छिड़काव'?,0.5% मैंगनीज सल्फेट का छिड़काव दानों के भराव में बहुत मदद करता है।,Disease,General,hi
'सरसों' में 'छाछिया' (Powdery Mildew) का जैविक उपचार?,खट्टी छाछ और पानी का 1:10 के अनुपात में छिड़काव बहुत प्रभावी है।,Disease,Mustard,hi
'मिर्च' में 'फल सड़न' का प्रबंधन?,खेत में खरपतवार न रहने दें और फल लगने के समय संतुलित सिंचाई करें।,Disease,Chilli,hi
'पौधों' में 'वायरस' रोगों का 'प्रसार' रोकने के लिए 'धोना'?,औजारों को छूने के बाद साबुन से हाथ धोना वायरस का फैलाव रोकता है।,Disease,General,hi
'बैंगन' में 'फोमोप्सिस' का असर?,फलों पर गोल धब्बे पड़ना जिससे वे सूखकर कड़े हो जाते हैं और खाने लायक नहीं रहते।,Disease,Brinjal,hi
'धान' के 'हॉपर बर्न' और 'BPH' कीट?,"भूरा फदका कीट जब पौधों का सारा रस चूस लेता है, तब फसल जली हुई दिखती है।",Disease,Rice,hi
'पपीते' में 'डैम्पिंग ऑफ' रोकने के लिए 'नर्सरी' बेड?,हमेशा 15-20 सेमी ऊँची उठी हुई क्यारियों में ही पपीते के बीज बोएं।,Disease,Papaya,hi
'पौधों' में 'नाइट्रोजन' की कमी का सटीक समय?,आमतौर पर वानस्पतिक वृद्धि के समय इसकी कमी सबसे ज्यादा खलती है।,Disease,General,hi
'आम' में 'स्टेम एंड रॉट' का प्रबंधन?,तुड़ाई के बाद आमों को कवकनाशी के घोल में डुबोकर ही स्टोर करें।,Disease,Mango,hi
'लीची' में 'जड़ सड़न' रोकने के लिए 'ट्राइकोडर्मा'?,बरसात शुरू होने से पहले हर पेड़ के थाले में 50 ग्राम ट्राइकोडर्मा डालें।,Disease,Litchi,hi
'अमरूद' में 'उकठा' रोग का वाहक?,यह रोग दूषित मिट्टी और सिंचाई के पानी के माध्यम से एक स्थान से दूसरे स्थान पहुँचता है।,Disease,Guava,hi
'केले' में 'हार्ट रॉट' का मुख्य कारण?,अधिक वर्षा के बाद मिट्टी में मौजूद बैक्टीरिया का पौधे के कोमल हिस्सों में प्रवेश।,Disease,Banana,hi
'मक्का' में 'मईडिस ब्लाइट' का उपचार?,पत्तियों पर धब्बे दिखते ही 'मैंकोज़ेब' का छिड़काव 2.5 ग्राम/लीटर की दर से करें।,Disease,Maize,hi
'रोग प्रबंधन' में विशेषज्ञों का अंतिम सुझाव?,"ज्ञान ही सबसे बड़ा बचाव है, रोगों को पहचानें और वैज्ञानिक समाधान ही अपनाएं।",Disease,General,hi
