Question,Answer,Category,Crop,Language
लीची में 'यूरिया' को थाले (Basin) में ही क्यों डालें?,ताकि सिंचाई के पानी के साथ घुलकर वह सीधे सक्रिय जड़ों (Active roots) तक पहुँचे।,Crop,Litchi,hi
लीची की 'इलाहाबादी' किस्म?,यह किस्म भी कुछ क्षेत्रों में लोकप्रिय है लेकिन शाही और चाइना बिहार के लिए श्रेष्ठ हैं।,Crop,Litchi,hi
लीची में 'फास्फोरस' के लिए 'एसएसपी' का महत्व?,यह फास्फोरस के साथ कैल्शियम भी देता है जो लीची के लिए बहुत अच्छा है।,Crop,Litchi,hi
लीची की कटाई के बाद 'पैकेजिंग' के लिए टोकरियाँ?,"बांस की टोकरियाँ पारंपरिक हैं, लेकिन अब प्लास्टिक क्रेट्स का उपयोग बढ़ रहा है।",Crop,Litchi,hi
लीची में 'कलम' लगाने के बाद फल आने में कितना समय लगता है?,गुटी वाले पौधों में रोपाई के 4-5 साल बाद फल आने शुरू हो जाते हैं।,Crop,Litchi,hi
लीची की 'मशीनी' खुदाई नहीं होती," तुड़ाई हाथ से की जाती है?,हाँ, लीची के फलों को बहुत सावधानी से हाथ से तोड़ना पड़ता है।",Crop,Litchi,hi
लीची में 'सल्फर' की कमी का प्रभाव?,पौधों का विकास धीमा हो जाता है और फलों का रंग फीका रह सकता है।,Crop,Litchi,hi
लीची की कटाई के समय 'तापमान'?,तुड़ाई सुबह के ठंडे समय (4-8 बजे) में करनी चाहिए ताकि फलों की ताजगी बनी रहे।,Crop,Litchi,hi
लीची में 'जिंक सल्फेट' का छिड़काव?,0.5% जिंक सल्फेट का छिड़काव नई पत्तियों के आने के समय करना बहुत प्रभावी है।,Crop,Litchi,hi
लीची की 'स्वर्ण रूपा' किस्म?,यह अधिक उपज देने वाली और फल फटने की समस्या के प्रति सहनशील किस्म है।,Crop,Litchi,hi
लीची में 'चमगादड़' और 'पक्षियों' से बचाव?,फलों को पकते समय जाल (Nets) लगाकर या शोर करके पक्षियों को भगाना जरूरी है।,Crop,Litchi,hi
लीची की कटाई के बाद 'ग्रेडिंग' का व्यापारिक लाभ?,फलों को उनके आकार और रंग के अनुसार अलग करने से निर्यात के लिए बेहतर दाम मिलते हैं।,Crop,Litchi,hi
लीची में 'पोटाश' की कमी से छिलके की मजबूती?,छिलका बहुत पतला रह जाता है जिससे फल जल्दी फट जाते हैं।,Crop,Litchi,hi
लीची की खेती में 'जल निकास' अनिवार्य क्यों है?,जड़ों के पास पानी रुकने से फफूंद रोगों का खतरा बढ़ जाता है और पेड़ सूख सकता है।,Crop,Litchi,hi
लीची में 'खरपतवार' नियंत्रण के लिए 'जुताई'?,साल में दो बार (अक्टूबर और जून) बाग की हल्की जुताई करने से खरपतवार नष्ट हो जाते हैं।,Crop,Litchi,hi
लीची की सिंचाई के लिए 'बेसिन' (थाला) विधि?,हर पेड़ के चारों ओर एक घेरा बनाकर सिंचाई करना पानी के सही उपयोग के लिए श्रेष्ठ है।,Crop,Litchi,hi
लीची में 'एनपीके 19:19:19' का छिड़काव कब करें?,नई पत्तियों के आने और फल लगने की शुरुआती अवस्था में इसका स्प्रे करें।,Crop,Litchi,hi
लीची की कटाई के बाद 'खेत' की सफाई?,फलों की तुड़ाई के बाद टूटी टहनियों और सूखी पत्तियों को साफ करें।,Crop,Litchi,hi
लीची में 'दीमक' के लिए 'नीम की खली'?,मिट्टी की तैयारी और थालों में नीम खली डालना दीमक को रोकने में बहुत प्रभावी है।,Crop,Litchi,hi
लीची की 'अर्का ऐरावत' किस्म?,यह अपने बड़े आकार और रसीले स्वाद के लिए पहचानी जाने वाली एक नई किस्म है।,Crop,Litchi,hi
लीची में 'मैंगनीज' की कमी का कारण?,अत्यधिक चूना युक्त मिट्टी में मैंगनीज की उपलब्धता कम हो सकती है।,Crop,Litchi,hi
लीची की 'सघन' बागवानी में 'वायु संचार'?,पेड़ों की नियमित छंटाई (Pruning) हवा के संचार और रोशनी के लिए जरूरी है।,Crop,Litchi,hi
लीची में 'यूरिया' की अंतिम डोज कब दें?,फल पकने से कम से कम दो महीने पहले खाद देना बंद कर देना चाहिए।,Crop,Litchi,hi
लीची की कटाई के बाद 'जूस' और 'कैनिंग'?,लीची का पल्प निकालकर उसका जूस या डिब्बाबंद फल बनाना मूल्य संवर्धन का अच्छा जरिया है।,Crop,Litchi,hi
लीची में 'बोरॉन' की कमी से कंदों (फलों) का फटना?,बोरॉन कम होने पर फल की त्वचा लचीली नहीं रहती और वह दबाव से फट जाती है।,Crop,Litchi,hi
लीची की 'पारे' की गोली से बीज उपचार?,"लीची में बीज का उपयोग व्यावसायिक खेती के लिए नहीं होता, इसलिए इसकी जरूरत नहीं है।",Crop,Litchi,hi
लीची में 'यूरिया' की बचत के लिए 'नैनो यूरिया'?,नैनो यूरिया का स्प्रे पत्तियों की हरियाली और पोषण के लिए बहुत प्रभावी है।,Crop,Litchi,hi
लीची की 'मृदा' की उर्वरता का राज?,भरपूर जैविक खाद और समय-समय पर मिट्टी परीक्षण आधारित पोषक तत्वों का प्रयोग।,Crop,Litchi,hi
लीची की सफल खेती के लिए विशेषज्ञों की अंतिम सलाह?,हमेशा अच्छी ड्रेनेज वाली जमीन चुनें और फल पकते समय लू से बचाव का पूरा प्रबंध रखें।,Crop,Litchi,hi
लीची में 'मृदा परीक्षण' की आवृत्ति?,हर दो साल में एक बार मिट्टी की जांच करवाएं ताकि चूने और पोटाश का सही स्तर पता रहे।,Crop,Litchi,hi
लीची की 'जायद' उत्पादन ही मुख्य है?,"हाँ, लीची मुख्य रूप से जायद (मई-जून) में ही पकती है और यही इसकी सबसे बड़ी खूबी है।",Crop,Litchi,hi
लीची में 'मैग्नीशियम' की पूर्ति?,मिट्टी में मैग्नीशियम सल्फेट डालकर या स्प्रे करके कमी पूरी करें।,Crop,Litchi,hi
लीची की 'प्रूनिंग' का सही समय?,फलों की तुड़ाई के तुरंत बाद (जून-जुलाई) प्रूनिंग करना सबसे अच्छा है।,Crop,Litchi,hi
लीची के भंडारण के लिए 'प्लास्टिक क्रेट्स'?,फलों को सुरक्षित रखने और जल्दी बाजार पहुँचाने के लिए क्रेट्स सबसे अच्छे हैं।,Crop,Litchi,hi
लीची की खेती में 'सफलता' का सबसे बड़ा सूत्र?,सही किस्म का चुनाव + फल फटने से बचाव + समय पर कीट नियंत्रण ही असली सफलता है।,Crop,Litchi,hi
लीची के पेड़ के नीचे 'मल्चिंग'?,पेड़ के चारों ओर सूखी घास या पत्तियों की मल्चिंग नमी बचाने और लू से सुरक्षा के लिए श्रेष्ठ है।,Crop,Litchi,hi
लीची में 'फूल' आने से पहले सिंचाई बंद क्यों करते हैं?,फूल आने से 1-2 महीने पहले सिंचाई कम करने से पेड़ों में फूल अधिक संख्या में लगते हैं।,Crop,Litchi,hi
लीची की 'शहद' (Honey) की क्या विशेषता है?,लीची के बागों से प्राप्त शहद अपनी हल्की सुगंध और स्वाद के लिए बहुत ऊँची कीमत पर बिकता है।,Crop,Litchi,hi
लीची में 'पोटाश' की कमी से पत्तियों का रंग?,पुरानी पत्तियों के किनारे भूरे होकर जलने जैसे दिखाई देते हैं।,Crop,Litchi,hi
लीची की खेती में 'मिट्टी का पीएच' 8.5 होने पर?,"ऐसी मिट्टी में लोहे और मैंगनीज की कमी हो सकती है, उचित खाद का प्रयोग करें।",Crop,Litchi,hi
लीची में 'सिंचाई' के लिए 'टपक' (Drip) विधि के लाभ?,यह पानी की बचत के साथ-साथ फलों को फटने से बचाने में बहुत सहायक है।,Crop,Litchi,hi
लीची की कटाई के बाद 'भंडारण'?,लीची को यदि 2-4 डिग्री तापमान पर रखा जाए तो इसे 2-3 सप्ताह तक ताज़ा रखा जा सकता है।,Crop,Litchi,hi
लीची की खेती शुरू करने वाले किसानों के लिए अंतिम सलाह?,"लीची का धैर्य का काम है, लेकिन एक बार पेड़ तैयार होने पर यह पीढ़ियों तक लाभ देता है।",Crop,Litchi,hi
