Question,Answer,Category,Crop,Language
मसूर में 'रतुआ' (Rust) रोग के लक्षण?,पत्तियों और तनों पर छोटे भूरे-नारंगी रंग के उभरे हुए धब्बे बन जाते हैं।,Crop,Pulses,hi
मूंग और उड़द में 'आर्द्र पतन' (Damping off)?,यह अधिक नमी में छोटे पौधों के तने गलने की बीमारी है। बीज उपचार से इसे रोका जा सकता है।,Crop,Pulses,hi
दलहनी फसलों में 'फास्फोरस' के लिए डीएपी (DAP) या एसएसपी (SSP)?,एसएसपी बेहतर है क्योंकि इसमें फास्फोरस के साथ सल्फर और कैल्शियम भी होता है।,Crop,Pulses,hi
अरहर की 'इंटर-क्रॉपिंग'?,"अरहर के साथ मूंग, उड़द या मक्का की खेती करना बहुत लाभदायक होता है।",Crop,Pulses,hi
दालों की खेती में सबसे बड़ी चुनौती?,"अनिश्चित वर्षा, कीटों का हमला (Pod borer) और नीली गाय का प्रकोप।",Crop,Pulses,hi
चने की 'काबुली' और 'देशी' किस्म में क्या अंतर है?,"काबुली चना सफेद, बड़ा और कोमल होता है, जबकि देशी चना छोटा, भूरा और सख्त होता है।",Crop,Pulses,hi
दलहनी फसलों की 'मृदा' का पीएच कितना होना चाहिए?,6.5 से 7.5 के बीच का पीएच दालों के लिए सबसे अच्छा है।,Crop,Pulses,hi
मूंग की कटाई में 'एक साथ पकना' क्यों जरूरी है?,यदि फलियां अलग-अलग समय पर पकेंगी तो कटाई में कठिनाई होगी। इसके लिए उन्नत किस्में चुनें।,Crop,Pulses,hi
दलहनी फसलों के लिए सरकारी सब्सिडी?,"बीज, कीटनाशक और सिंचाई यंत्रों पर कृषि विभाग सब्सिडी प्रदान करता है।",Crop,Pulses,hi
चने की 'निपिंग' का सबसे आसान तरीका?,भेड़ों या बकरियों के झुंड को खेत में थोड़ी देर के लिए छोड़ना भी निपिंग का एक पारंपरिक तरीका है।,Crop,Pulses,hi
दलहनी फसलों में 'पोटाश' की कमी?,पत्तियों के किनारे जलने जैसे दिखाई देते हैं और दाने छोटे रह जाते हैं।,Crop,Pulses,hi
अरहर में 'फली मक्खी' (Pod Fly) का नुकसान?,यह इल्ली फलियों के अंदर दानों को खाकर उन्हें बदरंग और बदबूदार बना देती है।,Crop,Pulses,hi
मसूर की 'राजेंद्र मसूरी-1' किस्म?,यह बिहार के लिए विकसित एक रोग प्रतिरोधी और अधिक उपज वाली किस्म है।,Crop,Pulses,hi
दलहनी फसलों में 'नैनो यूरिया' का प्रयोग?,"जब मिट्टी में नाइट्रोजन की कमी हो, तो 2-4 मिली प्रति लीटर का छिड़काव किया जा सकता है।",Crop,Pulses,hi
मूंग और उड़द की बुआई के लिए मेड़ विधि?,भारी मिट्टी में मेड़ पर बुआई करने से जल भराव से बचाव होता है।,Crop,Pulses,hi
दालों के भंडारण के लिए 'पूसा बिन'?,नमी और कीटों से सुरक्षा के लिए पूसा बिन दालों के लिए बहुत प्रभावी है।,Crop,Pulses,hi
चने की खेती में 'उकठा' रोकने के लिए 'फसल चक्र'?,चने के बाद अनाज (गेहूं या जौ) बोने से मिट्टी के कवक कम हो जाते हैं।,Crop,Pulses,hi
दलहनी फसलों में 'जिंक सल्फेट' की मात्रा?,प्रति एकड़ 10 किग्रा जिंक सल्फेट बुआई के समय मिट्टी में डालें।,Crop,Pulses,hi
मूंग की 'पछेती' बुआई के नुकसान?,बारिश शुरू होने पर फलियां खराब हो सकती हैं और कीटों का हमला बढ़ जाता है।,Crop,Pulses,hi
अरहर की 'अगेती' किस्में कितने दिन में पकती हैं?,अगेती किस्में 140 से 160 दिनों में तैयार हो जाती हैं।,Crop,Pulses,hi
दलहनी फसलों में 'सिंचाई' के लिए स्प्रिंकलर (फुहारा) विधि?,यह विधि पानी की बचत करती है और पूरे खेत में समान नमी देती है।,Crop,Pulses,hi
दालों की 'मड़ाई' के बाद भूसे का क्या उपयोग है?,दालों का भूसा पशुओं के लिए अत्यंत पौष्टिक और स्वादिष्ट चारा है।,Crop,Pulses,hi
चने में 'माहू' (Aphids) का नियंत्रण?,नीम के तेल या इमिडाक्लोप्रिड का छिड़काव करें।,Crop,Pulses,hi
दलहनी फसलों की खेती में 'पीलापन' का कारण?,"यह अक्सर नाइट्रोजन की कमी, लोहे की कमी या जल भराव के कारण होता है।",Crop,Pulses,hi
मसूर में 'बोरोन' की कमी?,फलियां कम लगती हैं और दानों का आकार बिगड़ जाता है।,Crop,Pulses,hi
दलहनी फसलों के लिए 'बीज उपचार ड्रम' का लाभ?,इससे रसायनों का बीज पर समान लेप लगता है और किसान के हाथ सुरक्षित रहते है।,Crop,Pulses,hi
चने की 'पूसा-256' किस्म?,यह सिंचित और असिंचित दोनों क्षेत्रों के लिए एक बहुत अच्छी किस्म है।,Crop,Pulses,hi
दालों के विपणन (Marketing) के लिए सुझाव?,दालों को साफ करके और ग्रेडिंग करके बेचने से मंडी में अधिक भाव मिलता है।,Crop,Pulses,hi
खेती में 'दालों' की आत्मनिर्भरता का महत्व?,दालों का उत्पादन बढ़ाकर हम प्रोटीन की कमी और आयात के खर्च को कम कर सकते हैं।,Crop,Pulses,hi
मटर (Field Pea) की खेती के लिए बीज दर?,प्रति एकड़ 35-40 किग्रा बीज की आवश्यकता होती है।,Crop,Pulses,hi
मटर में 'चूर्णी फफूंद' (Powdery Mildew)?,पत्तियों और फलियों पर सफेद पाउडर जैसा जमाव। घुलनशील सल्फर का छिड़काव करें।,Crop,Pulses,hi
लोबिया (Cowpea) के क्या फायदे हैं?,"यह दाल, सब्जी और हरी खाद तीनों के रूप में उपयोग की जा सकती है।",Crop,Pulses,hi
दलहनी फसलों में 'मोलिब्डेनम' का महत्व?,यह सूक्ष्म तत्व जड़ों में नाइट्रोजन गांठें बनने के लिए बहुत जरूरी है।,Crop,Pulses,hi
सोयाबीन (Soybean) की खेती बिहार में कहाँ संभव है?,बिहार के उत्तरी भागों में खरीफ के मौसम में सोयाबीन की सफल खेती की जा सकती है।,Crop,Pulses,hi
दलहनी फसलों में 'बीज की गहराई'?,"बीज को 5-7 सेमी की गहराई पर बोना चाहिए, चने के लिए 7-10 सेमी गहराई बेहतर है।",Crop,Pulses,hi
दालों के भंडारण में 'लहसुन' का उपयोग?,अनाज के बीच लहसुन की कलियां रखने से कीटों का प्रकोप कम होता है।,Crop,Pulses,hi
दलहनी फसलों में 'पोटाश' का छिड़काव कब करें?,फलियां बनते समय 1% पोटाश का छिड़काव उपज बढ़ाता है।,Crop,Pulses,hi
अरहर में 'तना सड़न' (Phytophthora Blight)?,अधिक वर्षा और जल भराव के कारण तने पर भूरे धब्बे और पौधे का सूखना। ,Crop,Pulses,hi
मूंग की 'IPM-02-03' किस्म?,यह किस्म बहुत कम समय में तैयार होती है और पीला मोजेक के प्रति प्रतिरोधी है।,Crop,Pulses,hi
दलहनी फसलों की खेती में 'मिट्टी की जांच'?,मृदा स्वास्थ्य कार्ड के अनुसार ही खाद की मात्रा तय करें।,Crop,Pulses,hi
चने की खेती में 'नमक के घोल' का छिड़काव क्या कीड़ों को रोकता है?,"नहीं, इसके बजाय नीम आधारित कीटनाशकों का प्रयोग करें।",Crop,Pulses,hi
दलहनी फसलों में 'तांबा' (Copper) की कमी?,पत्तियों के किनारे सफेद होकर मुड़ जाते हैं।,Crop,Pulses,hi
मसूर की 'मड़ाई' के बाद दानों को 'धूप' में कितनी देर सुखाएं?,"नमी 10% तक आने तक, आमतौर पर 2 दिन पर्याप्त हैं।",Crop,Pulses,hi
दालों की 'प्रोसेसिंग' (दाल बनाना) के लाभ?,अनाज के बजाय दाल बनाकर बेचने से किसान को 20-30% अधिक मुनाफा मिलता है।,Crop,Pulses,hi
दलहनी फसलों की सफल खेती का 'मूल मंत्र'?,सही किस्म + बीज उपचार + संतुलित फास्फोरस + जल निकास + कीट नियंत्रण।,Crop,Pulses,hi
चने में 'झुलसा' (Ascochyta Blight)?,पत्तियों और तनों पर छोटे भूरे धब्बे जिनमें काले बिंदु होते हैं। फफूंदनाशक का छिड़काव करें।,Crop,Pulses,hi
दलहनी फसलों में 'सूक्ष्म पोषक तत्वों' का घोल?,मल्टी-माइक्रोन्यूट्रिएंट्स का छिड़काव फूल आने से पहले करना बहुत लाभकारी है।,Crop,Pulses,hi
मूंग की 'हुमस' (Humus) वाली मिट्टी में खेती?,कार्बनिक पदार्थों से भरपूर मिट्टी में मूंग की जड़ें बहुत अच्छी विकसित होती हैं।,Crop,Pulses,hi
दालों के दानों को 'चूहे' से कैसे बचाएं?,भंडारण कक्ष को चूहा रोधी बनाएं और अनाज को धातु के पात्रों में रखें।,Crop,Pulses,hi
दलहनी फसलों में 'बीज की गुणवत्ता' कैसे जांचें?,"अंकुरण परीक्षण करें, यदि 80% से अधिक बीज जमते हैं तो बीज उत्तम है।",Crop,Pulses,hi
अरहर की 'सीधी बुआई' और 'रोपाई'?,अरहर की नर्सरी तैयार करके रोपाई करने से पछेती मानसून में भी अच्छी फसल ली जा सकती है।,Crop,Pulses,hi
दलहनी फसलों की खेती में 'मजदूरी' की लागत?,"कटाई और मड़ाई में सबसे अधिक खर्च होता है, इसे मशीनीकरण से कम किया जा सकता है।",Crop,Pulses,hi
मसूर में 'खरपतवार' नियंत्रण के लिए 'निराई' कब करें?,बुआई के 20-25 दिन बाद पहली निराई जरूर करें।,Crop,Pulses,hi
दालों के विपणन के लिए 'एफपीओ' (FPO) का लाभ?,समूह में दालों को बेचने और प्रोसेस करने से किसानों की सौदेबाजी की शक्ति बढ़ती है।,Crop,Pulses,hi
दलहनी फसलों में 'फास्फोरस' की मात्रा बढ़ाने से क्या होता है?,जड़ों का विकास तेज होता है और नाइट्रोजन गांठें अधिक बनती हैं।,Crop,Pulses,hi
चने की फसल को 'नीलगाय' से बचाने के उपाय?,खेत के चारों ओर साड़ियों की बाड़ लगाएं या फिनाइल के पानी का छिड़काव करें।,Crop,Pulses,hi
दलहनी फसलों की खेती में 'मिट्टी का रंग' महत्व?,गहरी भूरी और काली मिट्टी दालों के लिए सबसे उपजाऊ मानी जाती है।,Crop,Pulses,hi
मसूर की खेती में 'बीज दर' क्या है?,प्रति एकड़ 15-18 किग्रा बीज पर्याप्त होता है।,Crop,Pulses,hi
दलहनी फसलों की 'मृदा' में जल निकास क्यों जरूरी है?,क्योंकि जल भराव से जड़ों को ऑक्सीजन नहीं मिलती और पौधे मर जाते हैं।,Crop,Pulses,hi
चने की 'KWR-108' किस्म?,यह उकठा रोग के प्रति बहुत अधिक प्रतिरोधी किस्म है।,Crop,Pulses,hi
दलहनी फसलों में 'यूरिया' की मात्रा?,बुआई के समय केवल 10-15 किग्रा यूरिया प्रति एकड़ देना पर्याप्त है।,Crop,Pulses,hi
मसूर की 'पूसा वैभव' किस्म?,यह बड़े दाने वाली और अधिक उपज देने वाली एक उन्नत किस्म है।,Crop,Pulses,hi
दलहनी फसलों के लिए 'बीज उपचार' के रसायनों का क्रम?,"पहले कवकनाशी (Fungicide), फिर कीटनाशक (Insecticide) और अंत में कल्चर (Rhizobium)।",Crop,Pulses,hi
मूंग की खेती में 'सल्फर' का छिड़काव?,0.2% घुलनशील सल्फर का छिड़काव चूर्णी फफूंद से बचाता है और तेल/प्रोटीन सुधारता है।,Crop,Pulses,hi
दालों के भंडारण में 'हल्दी' का उपयोग?,दानों में हल्दी पाउडर मिलाने से कुछ हद तक कीटों से सुरक्षा मिलती है।,Crop,Pulses,hi
दलहनी फसलों में 'मैंगनीज' की कमी?,पत्तियों पर नसों के बीच में भूरे या पीले धब्बे पड़ जाते हैं।,Crop,Pulses,hi
अरहर की 'लंबी अवधि' वाली किस्मों की उपज?,ये 10-12 क्विंटल प्रति एकड़ तक पैदावार दे सकती हैं।,Crop,Pulses,hi
दालों की 'पैकेजिंग' के लिए सुझाव?,5 किग्रा या 10 किग्रा के छोटे पैक बनाकर बेचने से शहर के ग्राहकों को आकर्षित किया जा सकता है।,Crop,Pulses,hi
दलहनी फसलों में 'बोरोन' का छिड़काव कब करें?,फूल आने की अवस्था में 0.1% का छिड़काव फलियों की संख्या बढ़ाता है।,Crop,Pulses,hi
चने की खेती में 'गहरी जुताई' के लाभ?,मिट्टी के अंदर छिपे कीटों के प्यूपा बाहर निकलकर नष्ट हो जाते हैं।,Crop,Pulses,hi
दलहनी फसलों में 'सिंचाई' के लिए मेड़ नाली विधि?,यह विधि दालों को जल भराव से बचाने का सबसे अच्छा तरीका है।,Crop,Pulses,hi
दालों के भंडारण में 'खपरैल' या 'टिन' की छत का असर?,"अधिक गर्मी से अनाज की गुणवत्ता खराब हो सकती है, भंडारण कक्ष ठंडा होना चाहिए।",Crop,Pulses,hi
मूंग की 'PDM-139' किस्म?,यह जायद के लिए बहुत प्रसिद्ध है और दाने पकने पर चटकते नहीं हैं।,Crop,Pulses,hi
दलहनी फसलों की 'मिट्टी' का पीएच 8.5 से अधिक होने पर?,"ऐसी मिट्टी में दालों का विकास रुक जाता है, जिप्सम का प्रयोग करें।",Crop,Pulses,hi
चने में 'फली छेदक' के लिए 'लाइट ट्रैप'?,रात में लाइट ट्रैप लगाने से इसके पतंगों को पकड़ा जा सकता है।,Crop,Pulses,hi
दालों की मड़ाई के बाद 'ग्रेडिंग' क्यों?,मोटे और साफ दानों को अलग करने से उनका मूल्य बढ़ जाता है।,Crop,Pulses,hi
दलहनी फसलों में 'नाइट्रोजन' की अधिकता?,पौधे बहुत बड़े हो जाते हैं लेकिन फूल और फलियां कम लगती हैं।,Crop,Pulses,hi
अरहर की 'राजेंद्र अरहर-1' किस्म?,यह बिहार की मिट्टी और जलवायु के लिए अत्यंत अनुकूल है।,Crop,Pulses,hi
दलहनी फसलों की 'मृदा' की उर्वरता का भविष्य?,दालों को फसल चक्र में शामिल करना ही कृषि को टिकाऊ बनाने का एकमात्र रास्ता है।,Crop,Pulses,hi
चने में 'झुलसा' रोग की पहचान?,पौधे की नोक सूखने लगती है और फलियों पर काले धब्बे पड़ जाते हैं।,Crop,Pulses,hi
दलहनी फसलों में 'मैग्नीशियम' की कमी?,पुरानी पत्तियां पीली पड़ जाती हैं और उनका आकार छोटा रह जाता है।,Crop,Pulses,hi
मसूर की खेती में 'बीज का अंकुरण'?,अंकुरण परीक्षण के बाद ही बुआई करें ताकि खेत में पौधों की संख्या सही रहे।,Crop,Pulses,hi
दालों के दानों को 'घुन' से बचाने के लिए क्या करें?,दानों को भंडारण से पहले अच्छी तरह सुखाकर ठंडा कर लें।,Crop,Pulses,hi
दलहनी फसलों की खेती शुरू करने के लिए विशेषज्ञों की सलाह?,हमेशा उन्नत और रोगमुक्त बीजों से शुरुआत करें और जल निकास का पूरा ध्यान रखें।,Crop,Pulses,hi
उड़द की 'Pant U-31' किस्म?,यह अधिक उपज देने वाली और रोगों के प्रति सहनशील किस्म है।,Crop,Pulses,hi
दलहनी फसलों में 'पोटाश' का महत्व?,पोटाश पौधों को सूखे के तनाव से बचाता है और दानों को पुष्ट करता है।,Crop,Pulses,hi
चने की 'Pusa-372' किस्म?,यह पछेती बुआई के लिए बहुत अच्छी मानी जाती है।,Crop,Pulses,hi
दलहनी फसलों में 'बीज उपचार' की दवा 'कार्बेन्डाजिम' की मात्रा?,2 ग्राम प्रति किग्रा बीज।,Crop,Pulses,hi
दालों के भंडारण में 'लकड़ी की राख'?,राख मिलाने से कीटों की आवाजाही रुकती है और दाने सुरक्षित रहते हैं।,Crop,Pulses,hi
मूंग की फसल में 'पीला मोजेक' का जैविक उपचार?,नीम तेल और पीला चिपचिपा ट्रैप सफेद मक्खी को रोकने में मदद करते हैं।,Crop,Pulses,hi
दलहनी फसलों में 'जिंक' का स्प्रे?,0.5% जिंक सल्फेट का छिड़काव पौधों को हरा-भरा बनाता है।,Crop,Pulses,hi
अरहर की 'मालवीय अरहर-13' किस्म?,यह अधिक पैदावार और अच्छी गुणवत्ता वाली एक उन्नत किस्म है।,Crop,Pulses,hi
दलहनी फसलों में 'बोरोन' की मात्रा?,मिट्टी में 4-5 किग्रा बोरेक्स प्रति एकड़ डालना पर्याप्त है।,Crop,Pulses,hi
दालों के भंडारण में 'लौंग' का उपयोग?,लौंग की गंध से कुछ हद तक अनाज के कीड़े दूर रहते हैं।,Crop,Pulses,hi
दलहनी फसलों में 'फास्फोरस' की कमी से उपज पर असर?,पौधों में कल्ले कम बनते हैं और फलियों की संख्या 30% तक कम हो सकती है।,Crop,Pulses,hi
चने की फसल को 'नीलगाय' से बचाने के लिए 'देसी नुस्खा'?,खेत के मेड़ पर तंबाकू या धतूरे के पानी का छिड़काव करें।,Crop,Pulses,hi
दलहनी फसलों की खेती में 'मिट्टी की सघनता'?,"सख्त मिट्टी में जड़ों का विकास नहीं हो पाता, गहरी जुताई जरूरी है।",Crop,Pulses,hi
मसूर की 'HUL-57' बीज दर?,प्रति एकड़ लगभग 15 किग्रा बीज की आवश्यकता होती है।,Crop,Pulses,hi
दलहनी फसलों में 'जल प्रबंधन' का नियम?,"मिट्टी में केवल नमी बनाए रखें, खेत को पानी से लबालब न भरें।",Crop,Pulses,hi
चने की 'GNG-1581' किस्म?,यह अधिक उपज और सूखे के प्रति सहनशील किस्म है।,Crop,Pulses,hi
दलहनी फसलों में 'यूरिया' की पहली खुराक कब दें?,बुआई के समय ही पूरी मात्रा मिट्टी में मिला देनी चाहिए।,Crop,Pulses,hi
मसूर की 'L-4076' किस्म?,यह मध्यम दाने वाली और बहुत अच्छी उपज देने वाली किस्म है।,Crop,Pulses,hi
दलहनी फसलों के लिए 'बीज उपचार' का समय?,बुआई से 2-3 घंटे पहले उपचार करना सबसे अच्छा है।,Crop,Pulses,hi
मूंग की खेती में 'पोटाश' का छिड़काव?,फलियां बनते समय 1% पोटाश (0:0:50) का छिड़काव लाभकारी है।,Crop,Pulses,hi
दालों के भंडारण में 'नीम की खली'?,दानों के बीच नीम की खली की छोटी पोटली रखने से कीड़े नहीं लगते।,Crop,Pulses,hi
दलहनी फसलों में 'मैंगनीज' का छिड़काव?,0.5% मैंगनीज सल्फेट का छिड़काव पत्तियों को पीला होने से बचाता है।,Crop,Pulses,hi
अरहर की 'कटाई' के बाद 'मिट्टी' की स्थिति?,मिट्टी में प्रचुर मात्रा में नाइट्रोजन और कार्बनिक पदार्थ जुड़ जाते हैं।,Crop,Pulses,hi
दालों की 'पैकेजिंग' के लिए 'वैक्यूम सीलिंग'?,हवा रहित पैकिंग से दालें 2 साल तक खराब नहीं होतीं और उनका स्वाद बना रहता है।,Crop,Pulses,hi
दलहनी फसलों में 'बोरोन' की कमी से फूलों का गिरना?,बोरॉन कम होने पर फूल और छोटी फलियां बहुत अधिक गिरती हैं।,Crop,Pulses,hi
चने की खेती में 'रोटावेटर' का प्रयोग?,बुआई से पहले मिट्टी को भुरभुरा बनाने के लिए रोटावेटर बहुत अच्छा है।,Crop,Pulses,hi
दलहनी फसलों में 'सिंचाई' का अंतराल?,मिट्टी के प्रकार के आधार पर हर 20-30 दिन में नमी की जांच करें।,Crop,Pulses,hi
दालों के भंडारण में 'तापमान'?,20 से 25 डिग्री सेल्सियस का तापमान भंडारण के लिए सबसे सुरक्षित है।,Crop,Pulses,hi
मूंग की 'SML-668' किस्म?,यह बहुत कम समय में तैयार होने वाली और बड़े दानों वाली किस्म है।,Crop,Pulses,hi
दलहनी फसलों की 'मिट्टी' का पीएच 6.0?,"ऐसी मिट्टी थोड़ी अम्लीय है, इसमें रॉक फास्फेट डालना फास्फोरस की कमी पूरी करता है।",Crop,Pulses,hi
चने में 'फली छेदक' के लिए 'एनपीवी' (NPV)?,यह एक जैविक वायरस है जो केवल इल्लियों को मारता है और पर्यावरण के लिए सुरक्षित है।,Crop,Pulses,hi
दालों की मड़ाई के बाद 'धूप' में सुखाने का महत्व?,"धूप से सूक्ष्मजीव और नमी दोनों खत्म हो जाते हैं, जिससे भंडारण सुरक्षित होता है।",Crop,Pulses,hi
